#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658730983,Port:1,0,1746668449,718794084,Enabled,0.431884,0.62797,-0.47976,0.434696,24.6702,63.7196,-1541.88,0.196879,4,OK,-140.602,72.7343,-1504.07,OK,-163.1,28.3819,-1510.42,OK,-129.024,-11.5974,-1525.93,OK,-92.0342,41.083,-1519.45,,658730983,Port:2,0,1746668449,718794084,Enabled,0.942589,0.0498173,0.0453036,0.327095,-120.067,-87.2961,-1380.95,0.170515,3,OK,-119.872,-87.4221,-1380.98,OK,-163.633,-113.803,-1377.48,OK,-158.896,-37.8923,-1373.12,,658730983,Port:65535,0,1746668449,718794084,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.126,-548.934,-1786.34
,,658730986,Port:1,0,1746668449,768794084,Enabled,0.431534,0.627825,-0.480247,0.434714,24.7189,63.6647,-1541.67,0.199432,4,OK,-140.578,72.7309,-1504,OK,-163.102,28.3814,-1510.41,OK,-129.017,-11.5993,-1525.92,OK,-92.0194,41.0601,-1519.36,,658730986,Port:2,0,1746668449,768794084,Enabled,0.942614,0.0497566,0.0454094,0.327017,-120.066,-87.302,-1380.96,0.172795,3,OK,-119.869,-87.4295,-1380.99,OK,-163.637,-113.801,-1377.48,OK,-158.889,-37.8903,-1373.14,,658730986,Port:65535,0,1746668449,768794084,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.161,-548.97,-1786.43
,,658730989,Port:1,0,1746668449,818794084,Enabled,0.431701,0.627929,-0.48,0.434672,24.7009,63.6746,-1541.78,0.202274,4,OK,-140.581,72.7126,-1504.03,OK,-163.091,28.357,-1510.4,OK,-129.017,-11.6229,-1525.93,OK,-92.016,41.0559,-1519.4,,658730989,Port:2,0,1746668449,818794084,Enabled,0.942588,0.0500316,0.0455595,0.327029,-120.068,-87.3005,-1380.97,0.170761,3,OK,-119.872,-87.4266,-1381,OK,-163.635,-113.805,-1377.48,OK,-158.887,-37.8916,-1373.1,,658730989,Port:65535,0,1746668449,818794084,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.164,-548.974,-1786.48
,,658730992,Port:1,0,1746668449,868794084,Enabled,0.431713,0.627928,-0.479955,0.434711,24.7067,63.6873,-1541.81,0.205561,4,OK,-140.572,72.7139,-1504.06,OK,-163.083,28.3598,-1510.41,OK,-129.001,-11.6202,-1525.96,OK,-92.0159,41.0601,-1519.42,,658730992,Port:2,0,1746668449,868794084,Enabled,0.942597,0.0499717,0.0453906,0.327037,-120.067,-87.2994,-1380.94,0.173598,3,OK,-119.869,-87.4269,-1380.98,OK,-163.637,-113.799,-1377.47,OK,-158.891,-37.8938,-1373.09,,658730992,Port:65535,0,1746668449,868794084,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.167,-548.978,-1786.48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658731481,Port:1,0,1746668458,18794082,Enabled,0.565594,0.542759,-0.516327,0.344852,35.7585,12.8079,-1529.6,0.212274,4,OK,-110.868,78.6503,-1475.01,OK,-146.656,43.6014,-1472.32,OK,-129.297,-6.60074,-1485.74,OK,-77.3964,31.617,-1491.07,,658731481,Port:2,0,1746668458,18794082,Enabled,0.942616,0.0496254,0.0451324,0.327072,-120.07,-87.3005,-1380.95,0.173703,3,OK,-119.869,-87.4261,-1380.98,OK,-163.643,-113.802,-1377.49,OK,-158.902,-37.8948,-1373.15,,658731481,Port:65535,0,1746668458,18794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.168,-548.977,-1786.5
,,658731484,Port:1,0,1746668458,68794082,Enabled,0.565773,0.542707,-0.516179,0.344863,35.745,12.7751,-1529.66,0.203128,4,OK,-110.861,78.6385,-1475.03,OK,-146.656,43.5854,-1472.35,OK,-129.3,-6.61376,-1485.73,OK,-77.3947,31.6002,-1491.11,,658731484,Port:2,0,1746668458,68794082,Enabled,0.942595,0.0500485,0.0453025,0.327045,-120.07,-87.2982,-1380.97,0.173778,3,OK,-119.869,-87.4242,-1381,OK,-163.643,-113.803,-1377.5,OK,-158.894,-37.8914,-1373.11,,658731484,Port:65535,0,1746668458,68794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.174,-548.98,-1786.49
,,658731487,Port:1,0,1746668458,118794082,Enabled,0.565745,0.542717,-0.516183,0.344886,35.7521,12.7631,-1529.65,0.217315,4,OK,-110.857,78.6206,-1475.05,OK,-146.656,43.561,-1472.33,OK,-129.29,-6.63395,-1485.74,OK,-77.3956,31.5798,-1491.09,,658731487,Port:2,0,1746668458,118794082,Enabled,0.942626,0.0496152,0.0452222,0.327032,-120.068,-87.3031,-1380.96,0.171197,3,OK,-119.871,-87.4286,-1380.99,OK,-163.64,-113.803,-1377.5,OK,-158.893,-37.8921,-1373.16,,658731487,Port:65535,0,1746668458,118794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.17,-548.946,-1786.43
,,658731490,Port:1,0,1746668458,168794082,Enabled,0.56581,0.542727,-0.516117,0.344861,35.7327,12.7915,-1529.66,0.217319,4,OK,-110.871,78.651,-1475.04,OK,-146.662,43.5875,-1472.31,OK,-129.308,-6.59941,-1485.72,OK,-77.4018,31.6118,-1491.09,,658731490,Port:2,0,1746668458,168794082,Enabled,0.942593,0.0499926,0.0452963,0.327058,-120.071,-87.2983,-1380.95,0.174989,3,OK,-119.873,-87.4306,-1380.99,OK,-163.637,-113.798,-1377.49,OK,-158.899,-37.8914,-1373.1,,658731490,Port:65535,0,1746668458,168794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.145,-548.951,-1786.41
,,658731493,Port:1,0,1746668458,218794082,Enabled,0.565481,0.542739,-0.51647,0.344853,35.7529,12.8229,-1529.59,0.199003,4,OK,-110.884,78.6714,-1475.02,OK,-146.678,43.6259,-1472.38,OK,-129.318,-6.58345,-1485.77,OK,-77.4073,31.6345,-1491.1,,658731493,Port:2,0,1746668458,218794082,Enabled,0.942588,0.0499084,0.045416,0.327069,-120.074,-87.3,-1380.96,0.17178,3,OK,-119.876,-87.4255,-1380.99,OK,-163.642,-113.804,-1377.48,OK,-158.899,-37.8972,-1373.11,,658731493,Port:65535,0,1746668458,218794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.196,-548.99,-1786.54
,,658731496,Port:1,0,1746668458,268794082,Enabled,0.565768,0.542945,-0.516126,0.344573,35.6969,12.846,-1529.75,0.214595,4,OK,-110.884,78.6921,-1475.03,OK,-146.675,43.6337,-1472.31,OK,-129.322,-6.56785,-1485.76,OK,-77.4174,31.6442,-1491.12,,658731496,Port:2,0,1746668458,268794082,Enabled,0.942585,0.0500094,0.0455572,0.327042,-120.07,-87.2977,-1380.98,0.172669,3,OK,-119.874,-87.4272,-1381.01,OK,-163.636,-113.803,-1377.49,OK,-158.893,-37.8868,-1373.11,,658731496,Port:65535,0,1746668458,268794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.138,-548.952,-1786.36
,,658731499,Port:1,0,1746668458,318794082,Enabled,0.565542,0.542753,-0.516399,0.344838,35.7197,12.8415,-1529.64,0.211861,4,OK,-110.911,78.7024,-1475.06,OK,-146.701,43.6334,-1472.38,OK,-129.348,-6.56558,-1485.8,OK,-77.4306,31.6479,-1491.12,,658731499,Port:2,0,1746668458,318794082,Enabled,0.94259,0.0501078,0.0454964,0.327022,-120.071,-87.2983,-1380.97,0.171639,3,OK,-119.875,-87.4265,-1381,OK,-163.638,-113.801,-1377.49,OK,-158.89,-37.8891,-1373.1,,658731499,Port:65535,0,1746668458,318794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.132,-548.937,-1786.36
,,658731502,Port:1,0,1746668458,368794082,Enabled,0.565683,0.54292,-0.516225,0.344606,35.6861,12.8524,-1529.74,0.197971,4,OK,-110.903,78.6984,-1475.02,OK,-146.697,43.6413,-1472.37,OK,-129.342,-6.56087,-1485.77,OK,-77.4459,31.6522,-1491.16,,658731502,Port:2,0,1746668458,368794082,Enabled,0.942624,0.0496406,0.0450873,0.327051,-120.068,-87.3008,-1380.94,0.171782,3,OK,-119.872,-87.4273,-1380.97,OK,-163.64,-113.801,-1377.49,OK,-158.897,-37.8913,-1373.14,,658731502,Port:65535,0,1746668458,368794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.16,-548.947,-1786.42
,,658731505,Port:1,0,1746668458,418794085,Enabled,0.565497,0.542874,-0.516409,0.344708,35.7106,12.8726,-1529.65,0.219749,4,OK,-110.908,78.7169,-1475.03,OK,-146.701,43.6456,-1472.34,OK,-129.346,-6.5467,-1485.8,OK,-77.4394,31.6657,-1491.1,,658731505,Port:2,0,1746668458,418794085,Enabled,0.94263,0.0498287,0.0450184,0.327014,-120.068,-87.2983,-1380.95,0.173924,3,OK,-119.867,-87.4247,-1380.98,OK,-163.645,-113.798,-1377.51,OK,-158.893,-37.8859,-1373.13,,658731505,Port:65535,0,1746668458,418794085,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.15,-548.949,-1786.41
,,658731508,Port:1,0,1746668458,468794085,Enabled,0.56585,0.542916,-0.516015,0.34465,35.6836,12.8553,-1529.78,0.210359,4,OK,-110.9,78.697,-1475.06,OK,-146.686,43.6335,-1472.33,OK,-129.333,-6.5634,-1485.76,OK,-77.4244,31.6529,-1491.15,,658731508,Port:2,0,1746668458,468794085,Enabled,0.942592,0.0494755,0.0456267,0.327094,-120.071,-87.2988,-1380.96,0.172919,3,OK,-119.873,-87.4253,-1380.99,OK,-163.636,-113.802,-1377.45,OK,-158.902,-37.8937,-1373.16,,658731508,Port:65535,0,1746668458,468794085,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.152,-548.937,-1786.38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658732030,Port:1,0,1746668467,168794083,Enabled,0.583683,0.532166,-0.519809,0.325442,43.5623,5.43482,-1500.89,0.20929,4,OK,-98.0212,78.8851,-1442.82,OK,-135.397,45.6485,-1438.79,OK,-120.927,-5.45335,-1452.18,OK,-67.3916,30.1338,-1459.36,,658732030,Port:2,0,1746668467,168794083,Enabled,0.942589,0.0496574,0.0456271,0.327075,-120.072,-87.2972,-1380.98,0.174343,3,OK,-119.873,-87.4271,-1381.01,OK,-163.636,-113.8,-1377.47,OK,-158.901,-37.8879,-1373.16,,658732030,Port:65535,0,1746668467,168794083,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.146,-548.947,-1786.4
,,658732033,Port:1,0,1746668467,218794083,Enabled,0.583844,0.532431,-0.519569,0.325103,43.5103,5.45912,-1501.06,0.194144,4,OK,-98.017,78.8883,-1442.81,OK,-135.404,45.6519,-1438.79,OK,-120.93,-5.45503,-1452.18,OK,-67.3918,30.1376,-1459.43,,658732033,Port:2,0,1746668467,218794083,Enabled,0.942604,0.0501699,0.0452305,0.327009,-120.071,-87.3017,-1380.96,0.171105,3,OK,-119.874,-87.4263,-1380.99,OK,-163.645,-113.803,-1377.5,OK,-158.89,-37.895,-1373.09,,658732033,Port:65535,0,1746668467,218794083,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.161,-548.965,-1786.45
,,658732036,Port:1,0,1746668467,268794083,Enabled,0.583802,0.532525,-0.519593,0.324987,43.5071,5.46604,-1501.07,0.207721,4,OK,-98.0183,78.8826,-1442.8,OK,-135.39,45.6479,-1438.75,OK,-120.932,-5.45514,-1452.19,OK,-67.387,30.1356,-1459.41,,658732036,Port:2,0,1746668467,268794083,Enabled,0.942609,0.049584,0.0451778,0.327091,-120.07,-87.2992,-1380.94,0.171438,3,OK,-119.877,-87.4285,-1380.97,OK,-163.634,-113.799,-1377.47,OK,-158.903,-37.8941,-1373.14,,658732036,Port:65535,0,1746668467,268794083,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.203,-549.001,-1786.57
,,658732039,Port:1,0,1746668467,318794083,Enabled,0.583889,0.532316,-0.519543,0.325249,43.5227,5.44744,-1501.02,0.207764,4,OK,-98.0203,78.8838,-1442.84,OK,-135.395,45.6511,-1438.77,OK,-120.93,-5.45443,-1452.18,OK,-67.3856,30.1405,-1459.4,,658732039,Port:2,0,1746668467,318794083,Enabled,0.942598,0.049999,0.0452167,0.327056,-120.07,-87.3003,-1380.95,0.169994,3,OK,-119.874,-87.4237,-1380.98,OK,-163.641,-113.804,-1377.5,OK,-158.894,-37.898,-1373.11,,658732039,Port:65535,0,1746668467,318794083,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.161,-548.948,-1786.39
,,658732042,Port:1,0,1746668467,368794083,Enabled,0.583739,0.532307,-0.519712,0.325265,43.5404,5.45232,-1500.97,0.201933,4,OK,-98.0154,78.8862,-1442.81,OK,-135.391,45.6562,-1438.79,OK,-120.929,-5.45631,-1452.18,OK,-67.395,30.1469,-1459.39,,658732042,Port:2,0,1746668467,368794083,Enabled,0.942616,0.0496363,0.0450835,0.327075,-120.068,-87.2993,-1380.94,0.175146,3,OK,-119.868,-87.4273,-1380.97,OK,-163.639,-113.796,-1377.49,OK,-158.902,-37.8967,-1373.14,,658732042,Port:65535,0,1746668467,368794083,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.171,-548.984,-1786.45
,,658732045,Port:1,0,1746668467,418794082,Enabled,0.583722,0.532529,-0.519668,0.325002,43.5144,5.46918,-1501.05,0.210864,4,OK,-98.0173,78.8802,-1442.8,OK,-135.395,45.6465,-1438.75,OK,-120.932,-5.46156,-1452.21,OK,-67.3909,30.1366,-1459.39,,658732045,Port:2,0,1746668467,418794082,Enabled,0.942626,0.0495204,0.045198,0.32705,-120.072,-87.3003,-1380.94,0.171548,3,OK,-119.876,-87.4273,-1380.97,OK,-163.642,-113.801,-1377.48,OK,-158.901,-37.8885,-1373.16,,658732045,Port:65535,0,1746668467,418794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.185,-548.993,-1786.5
,,658732048,Port:1,0,1746668467,468794082,Enabled,0.583792,0.532463,-0.519623,0.325057,43.5169,5.46154,-1501.05,0.211722,4,OK,-98.0118,78.8848,-1442.82,OK,-135.388,45.6495,-1438.75,OK,-120.932,-5.45558,-1452.2,OK,-67.3884,30.1438,-1459.4,,658732048,Port:2,0,1746668467,468794082,Enabled,0.942647,0.0496221,0.0448805,0.327016,-120.066,-87.3008,-1380.92,0.170534,3,OK,-119.87,-87.4249,-1380.95,OK,-163.642,-113.796,-1377.49,OK,-158.891,-37.8919,-1373.14,,658732048,Port:65535,0,1746668467,468794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.176,-548.993,-1786.53
,,658732051,Port:1,0,1746668467,518794082,Enabled,0.583744,0.53229,-0.51973,0.325255,43.5413,5.44176,-1500.96,0.202951,4,OK,-98.0148,78.8888,-1442.81,OK,-135.395,45.6513,-1438.79,OK,-120.931,-5.45265,-1452.18,OK,-67.3838,30.1354,-1459.39,,658732051,Port:2,0,1746668467,518794082,Enabled,0.942631,0.0496322,0.0448618,0.327063,-120.07,-87.3003,-1380.93,0.169891,3,OK,-119.875,-87.4239,-1380.96,OK,-163.644,-113.802,-1377.5,OK,-158.901,-37.8933,-1373.15,,658732051,Port:65535,0,1746668467,518794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.179,-548.969,-1786.48
,,658732054,Port:1,0,1746668467,568794082,Enabled,0.58358,0.532228,-0.519903,0.325376,43.5705,5.44681,-1500.88,0.202855,4,OK,-98.0198,78.896,-1442.8,OK,-135.393,45.6508,-1438.8,OK,-120.93,-5.45662,-1452.19,OK,-67.3776,30.1342,-1459.36,,658732054,Port:2,0,1746668467,568794082,Enabled,0.942615,0.0496438,0.0451325,0.327072,-120.071,-87.2985,-1380.94,0.171917,3,OK,-119.873,-87.4228,-1380.97,OK,-163.644,-113.802,-1377.48,OK,-158.902,-37.8916,-1373.14,,658732054,Port:65535,0,1746668467,568794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.127,-548.933,-1786.38
,,658732057,Port:1,0,1746668467,618794082,Enabled,0.583773,0.532381,-0.519655,0.325174,43.5287,5.4563,-1501.01,0.213691,4,OK,-98.0144,78.891,-1442.83,OK,-135.394,45.6472,-1438.77,OK,-120.93,-5.45658,-1452.2,OK,-67.3888,30.1389,-1459.39,,658732057,Port:2,0,1746668467,618794082,Enabled,0.942607,0.0494446,0.0454345,0.327082,-120.07,-87.2989,-1380.95,0.174255,3,OK,-119.871,-87.426,-1380.98,OK,-163.637,-113.797,-1377.46,OK,-158.902,-37.895,-1373.16,,658732057,Port:65535,0,1746668467,618794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.19,-548.983,-1786.53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,658732627,Port:1,0,1746668477,118794084,Enabled,0.594128,0.507856,-0.537628,0.316308,44.4756,-0.209381,-1463.58,0.182315,4,OK,-93.1855,82.8899,-1409.16,OK,-132.609,52.1166,-1405.22,OK,-121.104,-0.0364801,-1417.39,OK,-65.3484,32.0414,-1424.37,,658732627,Port:2,0,1746668477,118794084,Enabled,0.942602,0.0498277,0.0452597,0.327062,-120.072,-87.2977,-1380.95,0.172461,3,OK,-119.874,-87.424,-1380.99,OK,-163.643,-113.803,-1377.49,OK,-158.9,-37.8896,-1373.13,,658732627,Port:65535,0,1746668477,118794084,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.175,-548.962,-1786.44
,,658732630,Port:1,0,1746668477,168794084,Enabled,0.594157,0.507778,-0.537582,0.316455,44.4857,-0.206947,-1463.55,0.187434,4,OK,-93.193,82.8918,-1409.18,OK,-132.611,52.1149,-1405.22,OK,-121.104,-0.0393942,-1417.39,OK,-65.3423,32.0445,-1424.36,,658732630,Port:2,0,1746668477,168794084,Enabled,0.942606,0.0496969,0.0455306,0.327034,-120.074,-87.2983,-1380.96,0.173303,3,OK,-119.875,-87.4232,-1380.99,OK,-163.645,-113.796,-1377.46,OK,-158.898,-37.8923,-1373.13,,658732630,Port:65535,0,1746668477,168794084,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.17,-548.962,-1786.45
,,658732633,Port:1,0,1746668477,218794084,Enabled,0.594235,0.507895,-0.537491,0.316277,44.46,-0.200298,-1463.62,0.190352,4,OK,-93.1868,82.8932,-1409.17,OK,-132.611,52.118,-1405.2,OK,-121.099,-0.0320174,-1417.39,OK,-65.3598,32.0456,-1424.37,,658732633,Port:2,0,1746668477,218794084,Enabled,0.942612,0.049522,0.0452472,0.327084,-120.072,-87.2957,-1380.93,0.173765,3,OK,-119.874,-87.4253,-1380.96,OK,-163.639,-113.797,-1377.46,OK,-158.906,-37.8868,-1373.14,,658732633,Port:65535,0,1746668477,218794084,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.201,-548.999,-1786.57
,,658732636,Port:1,0,1746668477,268794084,Enabled,0.594019,0.507721,-0.537763,0.3165,44.5037,-0.215305,-1463.49,0.199364,4,OK,-93.1901,82.889,-1409.19,OK,-132.608,52.1167,-1405.21,OK,-121.103,-0.0363199,-1417.42,OK,-65.3465,32.0433,-1424.33,,658732636,Port:2,0,1746668477,268794084,Enabled,0.942622,0.0495466,0.0452276,0.327051,-120.072,-87.3013,-1380.95,0.172826,3,OK,-119.874,-87.428,-1380.98,OK,-163.643,-113.799,-1377.48,OK,-158.901,-37.8936,-1373.15,,658732636,Port:65535,0,1746668477,268794084,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.187,-548.98,-1786.49
,,658732639,Port:1,0,1746668477,318794084,Enabled,0.594128,0.507717,-0.537665,0.316467,44.4912,-0.222733,-1463.52,0.191491,4,OK,-93.1854,82.8945,-1409.19,OK,-132.608,52.1175,-1405.22,OK,-121.107,-0.0356638,-1417.4,OK,-65.3431,32.043,-1424.35,,658732639,Port:2,0,1746668477,318794084,Enabled,0.942605,0.0499588,0.0451896,0.327044,-120.075,-87.3002,-1380.96,0.17118,3,OK,-119.877,-87.4227,-1380.99,OK,-163.648,-113.8,-1377.5,OK,-158.898,-37.9003,-1373.12,,658732639,Port:65535,0,1746668477,318794084,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.175,-548.975,-1786.46
,,658732642,Port:1,0,1746668477,368794084,Enabled,0.594196,0.50772,-0.537552,0.316527,44.486,-0.209888,-1463.54,0.198597,4,OK,-93.191,82.8964,-1409.21,OK,-132.613,52.1152,-1405.21,OK,-121.103,-0.0384483,-1417.4,OK,-65.3526,32.0497,-1424.35,,658732642,Port:2,0,1746668477,368794084,Enabled,0.942599,0.0497688,0.0454523,0.327055,-120.074,-87.2995,-1380.96,0.170983,3,OK,-119.878,-87.4241,-1380.99,OK,-163.642,-113.801,-1377.47,OK,-158.898,-37.8946,-1373.13,,658732642,Port:65535,0,1746668477,368794084,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.177,-548.958,-1786.43
,,658732645,Port:1,0,1746668477,418794082,Enabled,0.59396,0.507816,-0.537796,0.316402,44.5016,-0.200672,-1463.5,0.196425,4,OK,-93.1909,82.8895,-1409.16,OK,-132.603,52.1161,-1405.21,OK,-121.099,-0.0316588,-1417.42,OK,-65.3503,32.0441,-1424.34,,658732645,Port:2,0,1746668477,418794082,Enabled,0.942591,0.050077,0.045417,0.327034,-120.075,-87.2968,-1380.96,0.173942,3,OK,-119.876,-87.4248,-1380.99,OK,-163.645,-113.798,-1377.48,OK,-158.898,-37.8905,-1373.09,,658732645,Port:65535,0,1746668477,418794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.208,-548.995,-1786.55
,,658732648,Port:1,0,1746668477,468794082,Enabled,0.594133,0.507699,-0.537614,0.316573,44.4993,-0.203503,-1463.51,0.188331,4,OK,-93.1904,82.8979,-1409.19,OK,-132.607,52.118,-1405.24,OK,-121.099,-0.0333218,-1417.39,OK,-65.3519,32.0561,-1424.35,,658732648,Port:2,0,1746668477,468794082,Enabled,0.942624,0.0495952,0.0451641,0.327047,-120.073,-87.2999,-1380.94,0.169035,3,OK,-119.879,-87.4219,-1380.97,OK,-163.645,-113.797,-1377.48,OK,-158.899,-37.8969,-1373.15,,658732648,Port:65535,0,1746668477,468794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.216,-548.976,-1786.59
,,658732651,Port:1,0,1746668477,518794082,Enabled,0.594286,0.508223,-0.53732,0.315943,44.43,-0.15596,-1463.76,0.190004,4,OK,-93.1808,82.8939,-1409.16,OK,-132.605,52.1131,-1405.16,OK,-121.098,-0.0359385,-1417.4,OK,-65.3489,32.0576,-1424.41,,658732651,Port:2,0,1746668477,518794082,Enabled,0.942598,0.0499513,0.0453502,0.327044,-120.077,-87.2979,-1380.96,0.174465,3,OK,-119.877,-87.4257,-1381,OK,-163.648,-113.8,-1377.49,OK,-158.903,-37.8907,-1373.12,,658732651,Port:65535,0,1746668477,518794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.18,-548.974,-1786.48
,,658732654,Port:1,0,1746668477,568794082,Enabled,0.594105,0.507696,-0.537685,0.316509,44.4967,-0.221264,-1463.51,0.201343,4,OK,-93.1886,82.8932,-1409.2,OK,-132.607,52.1165,-1405.21,OK,-121.103,-0.0329023,-1417.41,OK,-65.3478,32.0422,-1424.34,,658732654,Port:2,0,1746668477,568794082,Enabled,0.942619,0.0497312,0.04508,0.327053,-120.073,-87.2977,-1380.94,0.172721,3,OK,-119.875,-87.4248,-1380.97,OK,-163.646,-113.8,-1377.49,OK,-158.903,-37.887,-1373.13,,658732654,Port:65535,0,1746668477,568794082,Missing,,,,,,,,,1,UnrecognizedEnumValue,-483.196,-548.979,-1786.52
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
