ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz
4,,127622137,Port:1,0,1769352635,618803344,Enabled,0.514574,0.636885,-0.499567,0.282887,16.9916,89.256,-1730.78,0.451636,4,OK,17.2422,89.2014,-1730.86,OK,-15.4607,51.5492,-1733.06,OK,3.48946,6.62273,-1758.1,OK,51.221,50.2211,-1759.55,,127622137,Port:2,0,1769352635,618803344,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622137,Port:3,0,1769352635,618803344,Enabled,0.917896,0.111058,-0.0143588,0.380692,-22.2401,212.609,-1636.49,0.122237,3,OK,-22.1087,212.691,-1636.48,OK,-62.7758,181.555,-1640.92,OK,-66.6258,255.928,-1624.3,,127622137,Port:65535,0,1769352635,618803344,Missing,,,,,,,,,2,OK,76.8887,460.626,-1998.91,OK,-60.0946,246.655,-1633.09
4,,127622143,Port:1,0,1769352635,718803345,Enabled,0.50282,0.644397,-0.500668,0.285055,10.5078,93.5296,-1732.23,0.423615,4,OK,10.7431,93.4611,-1732.31,OK,-21.367,55.4025,-1735.67,OK,-1.44014,11.3281,-1761.43,OK,45.687,55.6222,-1761.44,,127622143,Port:2,0,1769352635,718803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622143,Port:3,0,1769352635,718803345,Enabled,0.917915,0.110703,-0.0145159,0.380744,-22.2374,212.608,-1636.46,0.11887,3,OK,-22.1108,212.691,-1636.45,OK,-62.7665,181.554,-1640.89,OK,-66.6297,255.929,-1624.32,,127622143,Port:65535,0,1769352635,718803345,Missing,,,,,,,,,2,OK,76.8838,460.63,-1998.86,OK,-60.1132,246.619,-1632.89
4,,127622149,Port:1,0,1769352635,818803345,Missing,,,,,,,,,4,OK,5.32626,96.4566,-1733.48,OK,-25.9037,57.7264,-1737.73,OK,-4.83986,14.6686,-1764.43,OK,41.2396,60.0242,-1763.04,,127622149,Port:2,0,1769352635,818803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622149,Port:3,0,1769352635,818803345,Enabled,0.917941,0.110606,-0.0148571,0.380696,-22.2387,212.605,-1636.46,0.117995,3,OK,-22.1117,212.686,-1636.45,OK,-62.77,181.562,-1640.91,OK,-66.632,255.932,-1624.34,,127622149,Port:65535,0,1769352635,818803345,Missing,,,,,,,,,7,OK,76.8901,460.64,-1998.95,OK,-60.0837,246.623,-1632.85,OK,20.5086,128.467,-1136.74,OK,41.2396,60.0242,-1763.04,OK,5.32626,96.4566,-1733.48,OK,-4.83986,14.6686,-1764.43,OK,-25.9037,57.7264,-1737.73
4,,127622158,Port:1,0,1769352635,968803345,Enabled,0.489935,0.655794,-0.492165,0.296093,0.255403,99.0026,-1734.42,0.43824,4,OK,0.508849,98.9549,-1734.53,OK,-29.9821,59.6358,-1738.68,OK,-7.98695,16.7486,-1764.77,OK,37.2853,62.9363,-1763.61,,127622158,Port:2,0,1769352635,968803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622158,Port:3,0,1769352635,968803345,Enabled,0.917919,0.110907,-0.01503,0.380655,-22.2431,212.61,-1636.47,0.122458,3,OK,-22.1126,212.695,-1636.46,OK,-62.7812,181.569,-1640.95,OK,-66.6327,255.932,-1624.32,,127622158,Port:65535,0,1769352635,968803345,Missing,,,,,,,,,2,OK,76.8739,460.637,-1998.89,OK,-60.1117,246.644,-1632.96
4,,127622164,Port:1,0,1769352636,68803345,Missing,,,,,,,,,4,OK,-1.20007,93.7273,-1730.81,OK,-31.1768,54.0441,-1735.1,OK,-8.79592,11.7087,-1761.73,OK,35.8115,58.5126,-1760.46,,127622164,Port:2,0,1769352636,68803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622164,Port:3,0,1769352636,68803345,Enabled,0.917923,0.110592,-0.0140158,0.380775,-22.2411,212.612,-1636.5,0.123839,3,OK,-22.1067,212.696,-1636.49,OK,-62.7744,181.549,-1640.88,OK,-66.6325,255.931,-1624.35,,127622164,Port:65535,0,1769352636,68803345,Missing,,,,,,,,,6,OK,76.8795,460.649,-1998.93,OK,-60.1293,246.657,-1633.13,OK,35.8115,58.5126,-1760.46,OK,-1.20007,93.7273,-1730.81,OK,-8.79592,11.7087,-1761.73,OK,-31.1768,54.0441,-1735.1
4,,127622170,Port:1,0,1769352636,168803345,Missing,,,,,,,,,4,OK,-4.47788,85.0448,-1725.58,OK,-33.8257,44.945,-1730.36,OK,-10.851,3.39009,-1757.72,OK,32.9954,50.9022,-1755.87,,127622170,Port:2,0,1769352636,168803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622170,Port:3,0,1769352636,168803345,Enabled,0.91789,0.111016,-0.0142939,0.380722,-22.2394,212.614,-1636.49,0.123687,3,OK,-22.1064,212.699,-1636.48,OK,-62.7754,181.56,-1640.91,OK,-66.6266,255.928,-1624.3,,127622170,Port:65535,0,1769352636,168803345,Missing,,,,,,,,,6,OK,76.879,460.641,-1998.91,OK,-60.097,246.637,-1633.06,OK,32.9954,50.9022,-1755.87,OK,-4.47788,85.0448,-1725.58,OK,-10.851,3.39009,-1757.72,OK,-33.8257,44.945,-1730.36
4,,127622176,Port:1,0,1769352636,268803345,Missing,,,,,,,,,4,OK,-9.17777,73.7997,-1719.72,OK,-37.5658,33.1029,-1725.28,OK,-13.676,-7.27474,-1753.65,OK,28.9836,41.2343,-1750.72,,127622176,Port:2,0,1769352636,268803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622176,Port:3,0,1769352636,268803345,Enabled,0.917927,0.110815,-0.0145957,0.38068,-22.2368,212.61,-1636.47,0.120912,3,OK,-22.1106,212.696,-1636.46,OK,-62.7719,181.559,-1640.91,OK,-66.6212,255.933,-1624.32,,127622176,Port:65535,0,1769352636,268803345,Missing,,,,,,,,,7,OK,76.8819,460.624,-1998.81,OK,-60.116,246.648,-1632.96,OK,28.9836,41.2343,-1750.72,OK,-9.17777,73.7997,-1719.72,OK,-14.5731,109.166,-971.067,OK,-13.676,-7.27474,-1753.65,OK,-37.5658,33.1029,-1725.28
4,,127622182,Port:1,0,1769352636,368803345,Missing,,,,,,,,,4,OK,-13.9732,59.6046,-1713.27,OK,-39.3994,17.0633,-1719.38,OK,-13.0513,-20.8663,-1749.04,OK,25.9682,30.5954,-1745.64,,127622182,Port:2,0,1769352636,368803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622182,Port:3,0,1769352636,368803345,Enabled,0.91788,0.110982,-0.0140993,0.380764,-22.2376,212.614,-1636.5,0.121101,3,OK,-22.1059,212.695,-1636.49,OK,-62.7675,181.553,-1640.89,OK,-66.6284,255.93,-1624.3,,127622182,Port:65535,0,1769352636,368803345,Missing,,,,,,,,,10,OK,76.8815,460.629,-1998.89,OK,-60.0766,246.628,-1632.98,OK,25.9682,30.5954,-1745.64,OK,-14.418,103.638,-956.363,OK,-13.0513,-20.8663,-1749.04,OK,-13.7613,19.4602,-1492.3,OK,-14.6049,135.409,-1040.94,OK,-13.1784,20.266,-2062.15,OK,-13.9732,59.6046,-1713.27,OK,-39.3994,17.0633,-1719.38
4,,127622188,Port:1,0,1769352636,468803345,Missing,,,,,,,,,4,OK,-18.9561,48.3773,-1707.24,OK,-42.8697,5.07462,-1714.09,OK,-15.2848,-31.2528,-1744.64,OK,21.8367,21.5059,-1740.34,,127622188,Port:2,0,1769352636,468803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622188,Port:3,0,1769352636,468803345,Enabled,0.917943,0.110624,-0.0148028,0.38069,-22.2331,212.604,-1636.45,0.120721,3,OK,-22.1066,212.69,-1636.44,OK,-62.7674,181.556,-1640.91,OK,-66.6221,255.93,-1624.33,,127622188,Port:65535,0,1769352636,468803345,Missing,,,,,,,,,9,OK,76.8875,460.63,-1998.88,OK,-60.1058,246.662,-1633.04,OK,21.8367,21.5059,-1740.34,OK,-15.0237,99.4611,-945.204,OK,-15.2848,-31.2528,-1744.64,OK,-17.667,135.64,-978.977,OK,-17.5914,134.418,-989.173,OK,-18.9561,48.3773,-1707.24,OK,-42.8697,5.07462,-1714.09
4,,127622197,Port:1,0,1769352636,618803345,Missing,,,,,,,,,4,OK,-31.7173,33.9503,-1698.33,OK,-55.359,-8.80004,-1708.55,OK,-26.9024,-42.9337,-1740.78,OK,9.98167,9.44054,-1731.96,,127622197,Port:2,0,1769352636,618803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622197,Port:3,0,1769352636,618803345,Enabled,0.917914,0.110733,-0.0139305,0.380759,-22.2358,212.616,-1636.51,0.115955,3,OK,-22.1107,212.696,-1636.5,OK,-62.7625,181.559,-1640.88,OK,-66.6223,255.932,-1624.34,,127622197,Port:65535,0,1769352636,618803345,Missing,,,,,,,,,6,OK,76.881,460.658,-1998.93,OK,-60.0784,246.623,-1633.13,OK,9.98167,9.44054,-1731.96,OK,-26.9024,-42.9337,-1740.78,OK,-31.7173,33.9503,-1698.33,OK,-55.359,-8.80004,-1708.55
4,,127622203,Port:1,0,1769352636,718803351,Missing,,,,,,,,,4,OK,-43.3133,38.0854,-1697.51,OK,-70.2541,-2.43215,-1708.81,OK,-43.4334,-39.4175,-1739.03,OK,-2.32499,9.44086,-1728.67,,127622203,Port:2,0,1769352636,718803351,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622203,Port:3,0,1769352636,718803351,Enabled,0.917947,0.110581,-0.0147554,0.380694,-22.2365,212.601,-1636.44,0.1212,3,OK,-22.1107,212.689,-1636.43,OK,-62.7712,181.552,-1640.89,OK,-66.6242,255.928,-1624.32,,127622203,Port:65535,0,1769352636,718803351,Missing,,,,,,,,,9,OK,76.8794,460.656,-1998.95,OK,-60.1041,246.634,-1632.99,OK,-2.32499,9.44086,-1728.67,OK,-39.5909,2.65698,-1489.78,OK,-43.4334,-39.4175,-1739.03,OK,-43.3133,38.0854,-1697.51,OK,-48.5475,-4.07353,-2030.33,OK,-70.2541,-2.43215,-1708.81,OK,-49.9893,89.5876,-1094.84
4,,127622209,Port:1,0,1769352636,818803351,Missing,,,,,,,,,4,OK,-51.3004,45.876,-1697.6,OK,-81.5253,7.85373,-1709.23,OK,-57.2899,-32.1306,-1737.72,OK,-12.071,12.8263,-1726.51,,127622209,Port:2,0,1769352636,818803351,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622209,Port:3,0,1769352636,818803351,Enabled,0.917906,0.110773,-0.0149108,0.380731,-22.2319,212.607,-1636.45,0.12372,3,OK,-22.1039,212.696,-1636.44,OK,-62.7659,181.554,-1640.92,OK,-66.6244,255.925,-1624.32,,127622209,Port:65535,0,1769352636,818803351,Missing,,,,,,,,,6,OK,76.8866,460.651,-1998.96,OK,-60.0928,246.656,-1633.02,OK,-12.071,12.8263,-1726.51,OK,-51.3004,45.876,-1697.6,OK,-57.2899,-32.1306,-1737.72,OK,-81.5253,7.85373,-1709.23
4,,127622215,Port:1,0,1769352636,918803351,Missing,,,,,,,,,4,OK,-56.362,55.9525,-1700.47,OK,-89.338,20.3597,-1712.26,OK,-67.715,-22.3207,-1738.95,OK,-19.1089,18.8722,-1727.09,,127622215,Port:2,0,1769352636,918803351,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622215,Port:3,0,1769352636,918803351,Enabled,0.917939,0.110712,-0.0151189,0.38066,-22.2341,212.608,-1636.46,0.123643,3,OK,-22.1042,212.695,-1636.45,OK,-62.7725,181.563,-1640.95,OK,-66.6249,255.936,-1624.35,,127622215,Port:65535,0,1769352636,918803351,Missing,,,,,,,,,8,OK,76.8908,460.639,-1998.95,OK,-60.0837,246.622,-1633.05,OK,-17.6458,124.287,-950.575,OK,-17.5705,122.982,-960.195,OK,-19.1089,18.8722,-1727.09,OK,-56.362,55.9525,-1700.47,OK,-67.715,-22.3207,-1738.95,OK,-89.338,20.3597,-1712.26
4,,127622221,Port:1,0,1769352637,18803351,Enabled,0.445193,0.597931,-0.5944,0.301614,-59.4185,67.1452,-1706.17,0.441202,4,OK,-59.1408,67.0198,-1706.32,OK,-93.9658,33.4084,-1718.55,OK,-74.3056,-11.2897,-1743.33,OK,-23.4217,26.833,-1730.67,,127622221,Port:2,0,1769352637,18803351,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622221,Port:3,0,1769352637,18803351,Enabled,0.917963,0.110352,-0.0146353,0.380726,-22.2335,212.606,-1636.45,0.120701,3,OK,-22.1069,212.692,-1636.44,OK,-62.7658,181.552,-1640.88,OK,-66.6249,255.936,-1624.36,,127622221,Port:65535,0,1769352637,18803351,Missing,,,,,,,,,2,OK,76.8892,460.656,-1998.97,OK,-60.0891,246.634,-1632.92
4,,127622230,Port:1,0,1769352637,168803351,Enabled,0.450602,0.561822,-0.621263,0.308781,-60.4141,83.8271,-1716.02,0.401126,4,OK,-60.177,83.6753,-1716.14,OK,-96.7209,52.2468,-1729.09,OK,-79.2268,5.50124,-1751.54,OK,-26.2581,40.2592,-1737.56,,127622230,Port:2,0,1769352637,168803351,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622230,Port:3,0,1769352637,168803351,Enabled,0.917936,0.110695,-0.0145682,0.380694,-22.2333,212.608,-1636.45,0.119329,3,OK,-22.1053,212.691,-1636.44,OK,-62.7671,181.563,-1640.88,OK,-66.6216,255.93,-1624.31,,127622230,Port:65535,0,1769352637,168803351,Missing,,,,,,,,,2,OK,76.8735,460.63,-1998.83,OK,-60.1023,246.674,-1633.21
4,,127622236,Port:1,0,1769352637,268803351,Enabled,0.45516,0.540728,-0.635419,0.310944,-60.2752,95.7738,-1722.86,0.368284,4,OK,-60.066,95.6339,-1722.92,OK,-97.6231,65.5524,-1736.25,OK,-81.6586,17.6686,-1757.38,OK,-27.5306,50.364,-1742.89,,127622236,Port:2,0,1769352637,268803351,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622236,Port:3,0,1769352637,268803351,Enabled,0.91794,0.110624,-0.0148246,0.380695,-22.2364,212.604,-1636.44,0.12063,3,OK,-22.1094,212.69,-1636.43,OK,-62.7712,181.561,-1640.89,OK,-66.6257,255.924,-1624.32,,127622236,Port:65535,0,1769352637,268803351,Missing,,,,,,,,,2,OK,76.8872,460.619,-1998.87,OK,-60.0919,246.633,-1633.13
4,,127622242,Port:1,0,1769352637,368803351,Enabled,0.460791,0.524229,-0.64209,0.317137,-60.6833,107.406,-1729.91,0.352586,4,OK,-60.4987,107.243,-1729.94,OK,-98.6049,77.8301,-1743.18,OK,-83.5835,29.0672,-1762.81,OK,-28.7916,60.6711,-1748.3,,127622242,Port:2,0,1769352637,368803351,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622242,Port:3,0,1769352637,368803351,Enabled,0.917957,0.110447,-0.0150683,0.380696,-22.2312,212.598,-1636.42,0.118624,3,OK,-22.1048,212.68,-1636.41,OK,-62.7627,181.555,-1640.9,OK,-66.6269,255.929,-1624.33,,127622242,Port:65535,0,1769352637,368803351,Missing,,,,,,,,,2,OK,76.886,460.633,-1998.94,OK,-60.078,246.594,-1632.8
4,,127622248,Port:1,0,1769352637,468803351,Enabled,0.465276,0.508518,-0.648353,0.323368,-61.6132,118.982,-1738.57,0.322157,4,OK,-61.4639,118.825,-1738.57,OK,-100.026,90.0275,-1751.81,OK,-85.8501,40.4602,-1770.02,OK,-30.5177,71.055,-1755.37,,127622248,Port:2,0,1769352637,468803351,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622248,Port:3,0,1769352637,468803351,Enabled,0.917879,0.111097,-0.0145487,0.380715,-22.2357,212.612,-1636.49,0.119736,3,OK,-22.11,212.698,-1636.48,OK,-62.768,181.563,-1640.93,OK,-66.6217,255.921,-1624.3,,127622248,Port:65535,0,1769352637,468803351,Missing,,,,,,,,,2,OK,76.8892,460.62,-1998.87,OK,-60.1007,246.667,-1633.04
4,,127622257,Port:1,0,1769352637,618803351,Enabled,0.472102,0.481574,-0.657434,0.336135,-61.6069,137.048,-1756.53,0.302919,4,OK,-61.495,136.883,-1756.48,OK,-100.686,108.962,-1769.77,OK,-87.8289,58.1873,-1785.33,OK,-31.7977,87.3189,-1770.38,,127622257,Port:2,0,1769352637,618803351,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622257,Port:3,0,1769352637,618803351,Enabled,0.917938,0.110741,-0.0150555,0.380656,-22.2364,212.599,-1636.45,0.120619,3,OK,-22.1096,212.685,-1636.44,OK,-62.7721,181.557,-1640.93,OK,-66.6257,255.928,-1624.32,,127622257,Port:65535,0,1769352637,618803351,Missing,,,,,,,,,2,OK,76.8887,460.637,-1998.89,OK,-60.1091,246.652,-1633.01
4,,127622263,Port:1,0,1769352637,718803348,Enabled,0.476635,0.477161,-0.654101,0.342474,-61.8415,146.465,-1769.44,0.279812,4,OK,-61.7862,146.332,-1769.33,OK,-100.905,118.167,-1782.18,OK,-88.0299,67.0358,-1796.69,OK,-31.9723,96.4368,-1782.39,,127622263,Port:2,0,1769352637,718803348,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622263,Port:3,0,1769352637,718803348,Enabled,0.917901,0.110946,-0.0145423,0.380705,-22.2354,212.607,-1636.46,0.116885,3,OK,-22.1088,212.687,-1636.45,OK,-62.7655,181.562,-1640.9,OK,-66.6247,255.924,-1624.29,,127622263,Port:65535,0,1769352637,718803348,Missing,,,,,,,,,2,OK,76.8878,460.641,-1998.91,OK,-60.0948,246.62,-1632.98
4,,127622269,Port:1,0,1769352637,818803348,Enabled,0.483549,0.490457,-0.634225,0.351272,-63.3299,151.142,-1779.72,0.305129,4,OK,-63.2651,150.99,-1779.6,OK,-101.551,121.075,-1790.82,OK,-87.04,70.2267,-1804.7,OK,-31.8862,102.102,-1792.62,,127622269,Port:2,0,1769352637,818803348,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622269,Port:3,0,1769352637,818803348,Enabled,0.917953,0.110669,-0.0147743,0.380653,-22.2316,212.605,-1636.46,0.119748,3,OK,-22.1061,212.69,-1636.45,OK,-62.7677,181.561,-1640.91,OK,-66.6163,255.933,-1624.33,,127622269,Port:65535,0,1769352637,818803348,Missing,,,,,,,,,2,OK,76.885,460.655,-1999,OK,-60.0937,246.646,-1633.18
4,,127622275,Port:1,0,1769352637,918803348,Enabled,0.491762,0.511048,-0.606658,0.359118,-63.8493,154.973,-1786.51,0.298426,4,OK,-63.7725,154.842,-1786.43,OK,-100.765,122.659,-1795.37,OK,-84.1183,72.4144,-1809.15,OK,-30.3439,107.497,-1799.96,,127622275,Port:2,0,1769352637,918803348,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622275,Port:3,0,1769352637,918803348,Enabled,0.917886,0.110898,-0.013701,0.380787,-22.2395,212.617,-1636.51,0.123722,3,OK,-22.1049,212.7,-1636.5,OK,-62.7714,181.548,-1640.87,OK,-66.6276,255.931,-1624.3,,127622275,Port:65535,0,1769352637,918803348,Missing,,,,,,,,,2,OK,76.8776,460.641,-1998.93,OK,-60.0924,246.629,-1632.89
4,,127622281,Port:1,0,1769352638,18803348,Enabled,0.499424,0.514578,-0.594392,0.363983,-62.0892,160.261,-1793.49,0.306795,4,OK,-62.0354,160.126,-1793.37,OK,-98.6304,127.222,-1801.07,OK,-81.4191,76.9773,-1814.13,OK,-28.0635,113.053,-1806.71,,127622281,Port:2,0,1769352638,18803348,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622281,Port:3,0,1769352638,18803348,Enabled,0.917948,0.110632,-0.0153354,0.380653,-22.2308,212.595,-1636.41,0.121513,3,OK,-22.1037,212.681,-1636.4,OK,-62.7669,181.554,-1640.92,OK,-66.6236,255.928,-1624.31,,127622281,Port:65535,0,1769352638,18803348,Missing,,,,,,,,,2,OK,76.8738,460.641,-1998.93,OK,-60.0983,246.608,-1632.82
4,,127622287,Port:1,0,1769352638,118803348,Enabled,0.507347,0.510069,-0.591709,0.363742,-57.4527,163.909,-1799.01,0.31059,4,OK,-57.417,163.774,-1798.86,OK,-94.3392,131.1,-1805.81,OK,-77.6821,80.5023,-1818.26,OK,-23.9375,116.215,-1811.88,,127622287,Port:2,0,1769352638,118803348,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622287,Port:3,0,1769352638,118803348,Enabled,0.917946,0.110456,-0.0145791,0.380738,-22.2308,212.599,-1636.43,0.121914,3,OK,-22.103,212.686,-1636.42,OK,-62.7637,181.543,-1640.86,OK,-66.6222,255.924,-1624.31,,127622287,Port:65535,0,1769352638,118803348,Missing,,,,,,,,,2,OK,76.8793,460.611,-1998.82,OK,-60.0956,246.641,-1633.01
4,,127622296,Port:1,0,1769352638,268803348,Missing,,,,,,,,,4,OK,-43.7925,167.651,-1802.33,OK,-82.6252,138.295,-1811.36,OK,-69.7458,86.1721,-1821.82,OK,-13.4891,118.192,-1817.46,,127622296,Port:2,0,1769352638,268803348,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622296,Port:3,0,1769352638,268803348,Enabled,0.917938,0.11073,-0.0146412,0.380677,-22.2322,212.603,-1636.46,0.117388,3,OK,-22.1093,212.686,-1636.45,OK,-62.7642,181.556,-1640.9,OK,-66.6172,255.928,-1624.32,,127622296,Port:65535,0,1769352638,268803348,Missing,,,,,,,,,7,OK,76.8882,460.639,-1998.93,OK,-60.1187,246.668,-1633.04,OK,-13.4891,118.192,-1817.46,OK,-14.425,168.755,-1129.72,OK,-43.7925,167.651,-1802.33,OK,-69.7458,86.1721,-1821.82,OK,-82.6252,138.295,-1811.36
4,,127622302,Port:1,0,1769352638,368803348,Missing,,,,,,,,,4,OK,-31.2774,170.956,-1807.45,OK,-72.8115,144,-1814.86,OK,-63.528,90.98,-1824.5,OK,-5.24809,119.209,-1821.16,,127622302,Port:2,0,1769352638,368803348,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622302,Port:3,0,1769352638,368803348,Enabled,0.91794,0.110603,-0.0150235,0.380694,-22.2315,212.598,-1636.44,0.120934,3,OK,-22.1038,212.683,-1636.43,OK,-62.7652,181.552,-1640.92,OK,-66.6251,255.927,-1624.33,,127622302,Port:65535,0,1769352638,368803348,Missing,,,,,,,,,8,OK,76.8824,460.634,-1998.86,OK,-60.0831,246.628,-1632.99,OK,-5.24809,119.209,-1821.16,OK,-31.2774,170.956,-1807.45,OK,-49.659,138.922,-1281.84,OK,-63.528,90.98,-1824.5,OK,-72.8115,144,-1814.86,OK,-58.0127,171.242,-1354.77
4,,127622308,Port:1,0,1769352638,468803348,Missing,,,,,,,,,4,OK,-19.4521,176.228,-1810.96,OK,-62.7158,152.446,-1818.96,OK,-57.2195,98.7142,-1827.53,OK,2.95492,122.827,-1825.15,,127622308,Port:2,0,1769352638,468803348,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622308,Port:3,0,1769352638,468803348,Enabled,0.917884,0.111031,-0.0147858,0.380714,-22.2305,212.603,-1636.46,0.12081,3,OK,-22.1043,212.688,-1636.45,OK,-62.7625,181.551,-1640.93,OK,-66.6203,255.919,-1624.29,,127622308,Port:65535,0,1769352638,468803348,Missing,,,,,,,,,8,OK,76.8831,460.63,-1998.89,OK,-60.0755,246.623,-1632.94,OK,2.95492,122.827,-1825.15,OK,-18.0641,203.58,-1148.74,OK,-17.9778,202.994,-1162.93,OK,-19.4521,176.228,-1810.96,OK,-57.2195,98.7142,-1827.53,OK,-62.7158,152.446,-1818.96
4,,127622314,Port:1,0,1769352638,568803348,Missing,,,,,,,,,4,OK,-11.3388,177.821,-1809.06,OK,-55.4783,157.017,-1821.8,OK,-52.1641,102.938,-1829.32,OK,8.93822,124.751,-1828.23,,127622314,Port:2,0,1769352638,568803348,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622314,Port:3,0,1769352638,568803348,Enabled,0.917968,0.110218,-0.014607,0.380753,-22.2278,212.599,-1636.46,0.117945,3,OK,-22.1035,212.683,-1636.44,OK,-62.7561,181.546,-1640.88,OK,-66.6219,255.928,-1624.37,,127622314,Port:65535,0,1769352638,568803348,Missing,,,,,,,,,6,OK,76.8791,460.652,-1998.98,OK,-60.1243,246.658,-1633.05,OK,8.93822,124.751,-1828.23,OK,-11.3388,177.821,-1809.06,OK,-52.1641,102.938,-1829.32,OK,-55.4783,157.017,-1821.8
4,,127622320,Port:1,0,1769352638,668803348,Missing,,,,,,,,,4,OK,-4.71424,177.224,-1812.43,OK,-49.3517,156.538,-1821.26,OK,-47.2245,102.389,-1828.52,OK,14.3168,123.033,-1828.95,,127622320,Port:2,0,1769352638,668803348,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127622320,Port:3,0,1769352638,668803348,Enabled,0.917904,0.110797,-0.0143986,0.380747,-22.2308,212.6,-1636.46,0.120677,3,OK,-22.1046,212.684,-1636.45,OK,-62.7602,181.537,-1640.89,OK,-66.6206,255.924,-1624.3,,127622320,Port:65535,0,1769352638,668803348,Missing,,,,,,,,,8,OK,76.8877,460.633,-1998.92,OK,-60.0929,246.608,-1632.94,OK,14.3168,123.033,-1828.95,OK,-4.71424,177.224,-1812.43,OK,-45.0259,117.281,-1646.49,OK,-47.2245,102.389,-1828.52,OK,-49.3517,156.538,-1821.26,OK,-52.3585,144.773,-2047.19
