ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz
4,,127633735,Port:1,0,1769352828,918809090,Enabled,0.49846,0.489661,-0.558141,0.447491,11.2314,-35.2671,-1483.08,0.281611,4,OK,11.283,-35.3819,-1482.92,OK,-21.7109,-72.441,-1487.81,OK,0.774178,-122.104,-1491.95,OK,50.1657,-80.4105,-1486.85,,127633735,Port:2,0,1769352828,918809090,Missing,,,,,,,,,4,OK,25.6684,355.62,-1823.7,OK,67.8475,348.252,-1776.88,OK,74.0521,415.395,-1824.73,OK,96.3428,389.365,-1780.38,,127633735,Port:3,0,1769352828,918809090,Enabled,0.919981,0.0681156,0.00214625,0.385992,-3.51898,165.174,-1420.08,0.0990573,3,OK,-3.4113,165.239,-1420.07,OK,-43.6873,133.425,-1421.75,OK,-48.4025,208.959,-1412.05,,127633735,Port:65535,0,1769352828,918809090,Missing,,,,,,,,,7,OK,5.69308,490.669,-2088.49,OK,-1.85388,534.157,-2091.26,OK,-2.46389,524.007,-2017.43,OK,96.3428,389.365,-1780.38,OK,74.0521,415.395,-1824.73,OK,67.8475,348.252,-1776.88,OK,25.6684,355.62,-1823.7
4,,127633741,Port:1,0,1769352829,18809090,Enabled,0.487338,0.487927,-0.572209,0.443854,5.23633,-31.3276,-1477.74,0.276589,4,OK,5.28431,-31.445,-1477.59,OK,-27.9154,-68.0497,-1484.23,OK,-5.78835,-117.802,-1489.12,OK,43.8404,-76.7341,-1481.72,,127633741,Port:2,0,1769352829,18809090,Missing,,,,,,,,,4,OK,25.6714,355.619,-1823.66,OK,67.839,348.272,-1776.91,OK,74.0507,415.402,-1824.75,OK,96.3515,389.365,-1780.4,,127633741,Port:3,0,1769352829,18809090,Enabled,0.919985,0.068204,0.00197295,0.38597,-3.52099,165.172,-1420.07,0.0989182,3,OK,-3.4145,165.24,-1420.06,OK,-43.6922,133.43,-1421.76,OK,-48.4012,208.952,-1412.04,,127633741,Port:65535,0,1769352829,18809090,Missing,,,,,,,,,7,OK,5.71098,490.667,-2088.52,OK,-1.85388,534.188,-2091.36,OK,-2.45436,524.028,-2017.46,OK,96.3515,389.365,-1780.4,OK,74.0507,415.402,-1824.75,OK,67.839,348.272,-1776.91,OK,25.6714,355.619,-1823.66
4,,127633747,Port:1,0,1769352829,118809090,Enabled,0.482436,0.479057,-0.586758,0.439857,-0.0880373,-21.3879,-1476.25,0.267703,4,OK,-0.0434118,-21.5084,-1476.11,OK,-33.9493,-57.2148,-1484.01,OK,-12.8774,-107.403,-1489.1,OK,37.5126,-67.6601,-1479.94,,127633747,Port:2,0,1769352829,118809090,Missing,,,,,,,,,4,OK,25.6696,355.628,-1823.72,OK,67.8495,348.285,-1776.92,OK,74.0583,415.402,-1824.73,OK,96.3376,389.371,-1780.33,,127633747,Port:3,0,1769352829,118809090,Enabled,0.920001,0.0681379,0.00166849,0.385944,-3.51864,165.176,-1420.06,0.102343,3,OK,-3.41064,165.246,-1420.05,OK,-43.6935,133.428,-1421.77,OK,-48.3993,208.966,-1412.05,,127633747,Port:65535,0,1769352829,118809090,Missing,,,,,,,,,7,OK,5.68987,490.666,-2088.45,OK,-1.86339,534.183,-2091.38,OK,-2.45021,524.008,-2017.36,OK,96.3376,389.371,-1780.33,OK,74.0583,415.402,-1824.73,OK,67.8495,348.285,-1776.92,OK,25.6696,355.628,-1823.72
4,,127633756,Port:1,0,1769352829,268809090,Enabled,0.485831,0.467599,-0.590564,0.443343,-6.90726,-2.13567,-1478.27,0.259785,4,OK,-6.89594,-2.25424,-1478.12,OK,-41.2631,-37.4969,-1485.95,OK,-20.9862,-88.1101,-1489.99,OK,29.9979,-49.0897,-1480.78,,127633756,Port:2,0,1769352829,268809090,Missing,,,,,,,,,4,OK,25.6619,355.631,-1823.74,OK,67.8416,348.275,-1776.9,OK,74.0465,415.39,-1824.67,OK,96.3452,389.36,-1780.39,,127633756,Port:3,0,1769352829,268809090,Enabled,0.919978,0.0681022,0.00225008,0.386001,-3.52099,165.182,-1420.09,0.101609,3,OK,-3.40979,165.248,-1420.08,OK,-43.6914,133.431,-1421.75,OK,-48.4052,208.965,-1412.06,,127633756,Port:65535,0,1769352829,268809090,Missing,,,,,,,,,7,OK,5.69402,490.684,-2088.54,OK,-2.45406,523.994,-2017.39,OK,-1.86247,534.141,-2091.21,OK,96.3452,389.36,-1780.39,OK,74.0465,415.39,-1824.67,OK,67.8416,348.275,-1776.9,OK,25.6619,355.631,-1823.74
4,,127633762,Port:1,0,1769352829,368809090,Enabled,0.487185,0.463992,-0.585685,0.452035,-14.0694,9.2917,-1480.65,0.252018,4,OK,-14.0807,9.18122,-1480.51,OK,-48.1089,-26.4681,-1487.8,OK,-27.4471,-76.9904,-1490.77,OK,23.2142,-37.4363,-1482.06,,127633762,Port:2,0,1769352829,368809090,Missing,,,,,,,,,4,OK,25.6719,355.622,-1823.63,OK,67.8269,348.264,-1776.9,OK,74.0498,415.413,-1824.75,OK,96.3417,389.379,-1780.38,,127633762,Port:3,0,1769352829,368809090,Enabled,0.919994,0.0680333,0.00227739,0.385976,-3.52239,165.178,-1420.07,0.100632,3,OK,-3.41408,165.247,-1420.07,OK,-43.6942,133.43,-1421.73,OK,-48.4016,208.961,-1412.05,,127633762,Port:65535,0,1769352829,368809090,Missing,,,,,,,,,7,OK,5.70189,490.693,-2088.59,OK,-1.85308,534.145,-2091.26,OK,-2.4431,523.983,-2017.34,OK,96.3417,389.379,-1780.38,OK,74.0498,415.413,-1824.75,OK,67.8269,348.264,-1776.9,OK,25.6719,355.622,-1823.63
4,,127633768,Port:1,0,1769352829,468809090,Enabled,0.496666,0.455688,-0.582084,0.454807,-20.2484,21.0088,-1483.11,0.258334,4,OK,-20.2726,20.9051,-1482.94,OK,-54.7558,-14.4735,-1489.29,OK,-34.7249,-65.3241,-1491.13,OK,16.4681,-26.202,-1483.6,,127633768,Port:2,0,1769352829,468809090,Missing,,,,,,,,,4,OK,25.6643,355.617,-1823.68,OK,67.833,348.274,-1776.94,OK,74.0565,415.407,-1824.74,OK,96.3372,389.358,-1780.35,,127633768,Port:3,0,1769352829,468809090,Enabled,0.919993,0.0681459,0.00195657,0.385959,-3.52116,165.172,-1420.06,0.1008,3,OK,-3.41197,165.239,-1420.06,OK,-43.694,133.426,-1421.75,OK,-48.4025,208.958,-1412.04,,127633768,Port:65535,0,1769352829,468809090,Missing,,,,,,,,,7,OK,5.69706,490.673,-2088.5,OK,-1.86372,534.19,-2091.39,OK,-2.45573,524.018,-2017.39,OK,96.3372,389.358,-1780.35,OK,74.0565,415.407,-1824.74,OK,67.833,348.274,-1776.94,OK,25.6643,355.617,-1823.68
4,,127633774,Port:1,0,1769352829,568809090,Enabled,0.514404,0.443506,-0.579261,0.450718,-23.124,32.0373,-1485.84,0.284867,4,OK,-23.1689,31.9586,-1485.62,OK,-58.8289,-2.46073,-1490.61,OK,-40.4491,-53.9738,-1491.32,OK,12.0846,-16.3437,-1485.71,,127633774,Port:2,0,1769352829,568809090,Missing,,,,,,,,,4,OK,25.6698,355.61,-1823.67,OK,67.8424,348.262,-1776.87,OK,74.051,415.394,-1824.69,OK,96.3431,389.368,-1780.34,,127633774,Port:3,0,1769352829,568809090,Enabled,0.919985,0.0681234,0.00230333,0.38598,-3.51555,165.179,-1420.08,0.103507,3,OK,-3.40295,165.247,-1420.08,OK,-43.6891,133.428,-1421.74,OK,-48.3969,208.964,-1412.04,,127633774,Port:65535,0,1769352829,568809090,Missing,,,,,,,,,7,OK,5.68015,490.678,-2088.48,OK,-1.84543,534.187,-2091.32,OK,-2.43485,524.032,-2017.46,OK,96.3431,389.368,-1780.34,OK,74.051,415.394,-1824.69,OK,67.8424,348.262,-1776.87,OK,25.6698,355.61,-1823.67
4,,127633780,Port:1,0,1769352829,668809090,Enabled,0.518782,0.439675,-0.575993,0.453634,-27.1979,38.9919,-1489.72,0.286144,4,OK,-27.2437,38.9086,-1489.5,OK,-62.989,4.5166,-1493.91,OK,-44.7657,-47.0494,-1493.94,OK,7.89917,-9.45479,-1488.98,,127633780,Port:2,0,1769352829,668809090,Missing,,,,,,,,,4,OK,25.6598,355.613,-1823.67,OK,67.8347,348.269,-1776.93,OK,74.0541,415.403,-1824.78,OK,96.339,389.363,-1780.34,,127633780,Port:3,0,1769352829,668809090,Enabled,0.919974,0.0682715,0.00214509,0.385982,-3.52044,165.177,-1420.09,0.0994721,3,OK,-3.41558,165.246,-1420.08,OK,-43.6894,133.426,-1421.76,OK,-48.3995,208.961,-1412.04,,127633780,Port:65535,0,1769352829,668809090,Missing,,,,,,,,,7,OK,5.67786,490.701,-2088.59,OK,-2.44687,523.972,-2017.27,OK,-1.86071,534.148,-2091.31,OK,96.339,389.363,-1780.34,OK,74.0541,415.403,-1824.78,OK,67.8347,348.269,-1776.93,OK,25.6598,355.613,-1823.67
4,,127633789,Port:1,0,1769352829,818809088,Enabled,0.52228,0.43469,-0.572279,0.459092,-33.841,50.424,-1497.98,0.31949,4,OK,-33.8994,50.3422,-1497.71,OK,-69.6215,15.8776,-1501.65,OK,-51.4052,-35.6688,-1500.64,OK,1.26592,1.99159,-1496.35,,127633789,Port:2,0,1769352829,818809088,Missing,,,,,,,,,4,OK,25.6604,355.611,-1823.67,OK,67.8401,348.276,-1776.89,OK,74.052,415.39,-1824.71,OK,96.343,389.367,-1780.39,,127633789,Port:3,0,1769352829,818809088,Enabled,0.91999,0.068195,0.00197913,0.385957,-3.51765,165.174,-1420.07,0.100288,3,OK,-3.40868,165.241,-1420.06,OK,-43.69,133.429,-1421.75,OK,-48.3988,208.96,-1412.04,,127633789,Port:65535,0,1769352829,818809088,Missing,,,,,,,,,7,OK,5.69136,490.712,-2088.68,OK,-1.859,534.169,-2091.31,OK,-2.4567,524.011,-2017.42,OK,96.343,389.367,-1780.39,OK,74.052,415.39,-1824.71,OK,67.8401,348.276,-1776.89,OK,25.6604,355.611,-1823.67
4,,127633795,Port:1,0,1769352829,918809088,Enabled,0.530063,0.432174,-0.567593,0.458364,-36.1895,58.7289,-1504.73,0.331171,4,OK,-36.2426,58.6527,-1504.46,OK,-72.2361,24.378,-1507.55,OK,-54.3571,-27.2703,-1506.07,OK,-1.39349,10.0867,-1502.92,,127633795,Port:2,0,1769352829,918809088,Missing,,,,,,,,,4,OK,25.6669,355.612,-1823.64,OK,67.8409,348.271,-1776.91,OK,74.0471,415.395,-1824.7,OK,96.3366,389.367,-1780.37,,127633795,Port:3,0,1769352829,918809088,Enabled,0.919995,0.0679494,0.0021705,0.385989,-3.51903,165.176,-1420.06,0.0981809,3,OK,-3.41254,165.242,-1420.06,OK,-43.687,133.428,-1421.72,OK,-48.4021,208.963,-1412.05,,127633795,Port:65535,0,1769352829,918809088,Missing,,,,,,,,,7,OK,5.69958,490.685,-2088.48,OK,-1.84542,534.148,-2091.28,OK,-2.44179,523.999,-2017.45,OK,96.3366,389.367,-1780.37,OK,74.0471,415.395,-1824.7,OK,67.8409,348.271,-1776.91,OK,25.6669,355.612,-1823.64
4,,127633801,Port:1,0,1769352830,18809088,Enabled,0.529904,0.432908,-0.564909,0.461162,-38.1595,65.5716,-1514.38,0.311235,4,OK,-38.2085,65.4871,-1514.13,OK,-73.9864,30.9788,-1516.96,OK,-55.801,-20.5468,-1515.32,OK,-3.055,17.1722,-1512.34,,127633801,Port:2,0,1769352830,18809088,Missing,,,,,,,,,4,OK,25.6684,355.604,-1823.57,OK,67.8488,348.276,-1776.85,OK,74.0483,415.391,-1824.72,OK,96.3486,389.358,-1780.37,,127633801,Port:3,0,1769352830,18809088,Enabled,0.919956,0.0682856,0.00289301,0.386017,-3.52391,165.185,-1420.12,0.102902,3,OK,-3.41295,165.254,-1420.11,OK,-43.6936,133.427,-1421.72,OK,-48.4017,208.962,-1412.03,,127633801,Port:65535,0,1769352830,18809088,Missing,,,,,,,,,7,OK,5.68445,490.697,-2088.59,OK,-1.86366,534.161,-2091.25,OK,-2.46235,524.011,-2017.42,OK,96.3486,389.358,-1780.37,OK,74.0483,415.391,-1824.72,OK,67.8488,348.276,-1776.85,OK,25.6684,355.604,-1823.57
4,,127633807,Port:1,0,1769352830,118809088,Enabled,0.531241,0.4344,-0.563976,0.45936,-38.5855,71.3809,-1524.96,0.348625,4,OK,-38.6269,71.3023,-1524.65,OK,-74.4688,36.8197,-1527.46,OK,-56.2779,-14.7277,-1525.88,OK,-3.49871,22.9483,-1523.23,,127633807,Port:2,0,1769352830,118809088,Missing,,,,,,,,,4,OK,25.6723,355.608,-1823.61,OK,67.8478,348.277,-1776.95,OK,74.0469,415.381,-1824.66,OK,96.3456,389.372,-1780.37,,127633807,Port:3,0,1769352830,118809088,Enabled,0.919989,0.0680921,0.00220177,0.385978,-3.52068,165.175,-1420.07,0.100745,3,OK,-3.40943,165.24,-1420.07,OK,-43.6918,133.428,-1421.74,OK,-48.4041,208.962,-1412.05,,127633807,Port:65535,0,1769352830,118809088,Missing,,,,,,,,,7,OK,5.67827,490.646,-2088.46,OK,-1.86214,534.161,-2091.27,OK,-2.45231,524,-2017.36,OK,96.3456,389.372,-1780.37,OK,74.0469,415.381,-1824.66,OK,67.8478,348.277,-1776.95,OK,25.6723,355.608,-1823.61
4,,127633813,Port:1,0,1769352830,218809088,Enabled,0.532085,0.442311,-0.554912,0.461865,-39.3574,74.4017,-1535.27,0.337945,4,OK,-39.3922,74.3307,-1534.97,OK,-74.6146,39.1628,-1537.08,OK,-55.4606,-12.0341,-1535.64,OK,-3.34325,26.6461,-1533.92,,127633813,Port:2,0,1769352830,218809088,Missing,,,,,,,,,4,OK,25.6734,355.617,-1823.66,OK,67.8453,348.284,-1776.97,OK,74.047,415.397,-1824.72,OK,96.3422,389.368,-1780.36,,127633813,Port:3,0,1769352830,218809088,Enabled,0.919985,0.0682812,0.00174867,0.385957,-3.52066,165.175,-1420.06,0.0990588,3,OK,-3.41535,165.244,-1420.05,OK,-43.6923,133.432,-1421.77,OK,-48.4007,208.958,-1412.03,,127633813,Port:65535,0,1769352830,218809088,Missing,,,,,,,,,7,OK,5.68258,490.646,-2088.42,OK,-1.855,534.19,-2091.35,OK,-2.44157,524.033,-2017.47,OK,96.3422,389.368,-1780.36,OK,74.047,415.397,-1824.72,OK,67.8453,348.284,-1776.97,OK,25.6734,355.617,-1823.66
4,,127633822,Port:1,0,1769352830,368809088,Enabled,0.530664,0.462652,-0.537279,0.464413,-40.2145,77.5715,-1550.17,0.352589,4,OK,-40.2286,77.4914,-1549.86,OK,-73.992,40.8828,-1550.97,OK,-52.6624,-9.46899,-1550.38,OK,-2.21316,31.3836,-1550.26,,127633822,Port:2,0,1769352830,368809088,Missing,,,,,,,,,4,OK,25.6655,355.611,-1823.65,OK,67.8392,348.266,-1776.9,OK,74.054,415.409,-1824.73,OK,96.3435,389.375,-1780.4,,127633822,Port:3,0,1769352830,368809088,Enabled,0.919975,0.0683298,0.00233556,0.385968,-3.52293,165.177,-1420.09,0.0972571,3,OK,-3.41723,165.241,-1420.09,OK,-43.6911,133.431,-1421.75,OK,-48.4011,208.959,-1412.03,,127633822,Port:65535,0,1769352830,368809088,Missing,,,,,,,,,7,OK,5.69211,490.67,-2088.46,OK,-2.44075,524.018,-2017.42,OK,-1.85986,534.187,-2091.4,OK,96.3435,389.375,-1780.4,OK,74.054,415.409,-1824.73,OK,67.8392,348.266,-1776.9,OK,25.6655,355.611,-1823.65
4,,127633828,Port:1,0,1769352830,468809088,Enabled,0.527699,0.485632,-0.513732,0.47093,-38.461,79.4725,-1558.64,0.37524,4,OK,-38.4556,79.3967,-1558.3,OK,-70.1331,40.9382,-1558.19,OK,-46.0104,-8.13424,-1558.3,OK,2.05188,35.4961,-1560.13,,127633828,Port:2,0,1769352830,468809088,Missing,,,,,,,,,4,OK,25.6719,355.614,-1823.66,OK,67.839,348.265,-1776.9,OK,74.0283,415.39,-1824.64,OK,96.3467,389.364,-1780.35,,127633828,Port:3,0,1769352830,468809088,Enabled,0.919987,0.067972,0.00237381,0.386003,-3.51942,165.178,-1420.07,0.100705,3,OK,-3.4125,165.247,-1420.06,OK,-43.689,133.425,-1421.71,OK,-48.3996,208.961,-1412.05,,127633828,Port:65535,0,1769352830,468809088,Missing,,,,,,,,,7,OK,5.68583,490.691,-2088.51,OK,-1.85784,534.189,-2091.38,OK,-2.45443,524.024,-2017.44,OK,96.3467,389.364,-1780.35,OK,74.0283,415.39,-1824.64,OK,67.839,348.265,-1776.9,OK,25.6719,355.614,-1823.66
4,,127633834,Port:1,0,1769352830,568809088,Enabled,0.532169,0.501559,-0.494743,0.469536,-34.9447,83.2978,-1564.8,0.371306,4,OK,-34.9078,83.2399,-1564.48,OK,-65.4303,43.8527,-1562.92,OK,-39.9108,-4.50028,-1563.87,OK,6.71937,40.5153,-1567.8,,127633834,Port:2,0,1769352830,568809088,Missing,,,,,,,,,4,OK,25.6653,355.619,-1823.69,OK,67.8367,348.288,-1776.93,OK,74.0543,415.4,-1824.72,OK,96.3512,389.383,-1780.46,,127633834,Port:3,0,1769352830,568809088,Enabled,0.919999,0.0680683,0.00224887,0.385958,-3.51921,165.178,-1420.09,0.100195,3,OK,-3.40915,165.243,-1420.08,OK,-43.6913,133.432,-1421.75,OK,-48.3996,208.965,-1412.06,,127633834,Port:65535,0,1769352830,568809088,Missing,,,,,,,,,7,OK,5.684,490.675,-2088.52,OK,-1.866,534.18,-2091.4,OK,-2.4564,524.007,-2017.4,OK,96.3512,389.383,-1780.46,OK,74.0543,415.4,-1824.72,OK,67.8367,348.288,-1776.93,OK,25.6653,355.619,-1823.69
4,,127633840,Port:1,0,1769352830,668809088,Enabled,0.530729,0.522776,-0.47908,0.464235,-31.957,84.1161,-1568.9,0.407169,4,OK,-31.9055,84.0556,-1568.53,OK,-61.0651,43.6767,-1566.44,OK,-34.0593,-3.80826,-1569.06,OK,10.9105,42.7664,-1574.26,,127633840,Port:2,0,1769352830,668809088,Missing,,,,,,,,,4,OK,25.6682,355.635,-1823.75,OK,67.8477,348.277,-1776.98,OK,74.0401,415.399,-1824.74,OK,96.3461,389.375,-1780.4,,127633840,Port:3,0,1769352830,668809088,Enabled,0.91999,0.068105,0.00270757,0.38597,-3.52034,165.18,-1420.1,0.101575,3,OK,-3.40881,165.246,-1420.1,OK,-43.6923,133.429,-1421.72,OK,-48.3978,208.966,-1412.05,,127633840,Port:65535,0,1769352830,668809088,Missing,,,,,,,,,7,OK,5.69724,490.685,-2088.51,OK,-1.86973,534.208,-2091.47,OK,-2.45795,524.04,-2017.52,OK,96.3461,389.375,-1780.4,OK,74.0401,415.399,-1824.74,OK,67.8477,348.277,-1776.98,OK,25.6682,355.635,-1823.75
4,,127633846,Port:1,0,1769352830,768809085,Enabled,0.52943,0.546324,-0.463159,0.454661,-27.8424,81.6175,-1571.96,0.361166,4,OK,-27.761,81.5597,-1571.65,OK,-55.5829,40.2625,-1568.93,OK,-27.3234,-6.31775,-1573.96,OK,15.9094,41.7193,-1580.17,,127633846,Port:2,0,1769352830,768809085,Missing,,,,,,,,,4,OK,25.6662,355.619,-1823.64,OK,67.8475,348.285,-1776.97,OK,74.0458,415.373,-1824.71,OK,96.3433,389.369,-1780.4,,127633846,Port:3,0,1769352830,768809085,Enabled,0.919983,0.068054,0.00209951,0.386,-3.51898,165.177,-1420.05,0.100444,3,OK,-3.41124,165.245,-1420.05,OK,-43.6882,133.425,-1421.73,OK,-48.4025,208.962,-1412.03,,127633846,Port:65535,0,1769352830,768809085,Missing,,,,,,,,,7,OK,5.70297,490.68,-2088.54,OK,-1.85131,534.151,-2091.27,OK,-2.45295,524.002,-2017.44,OK,96.3433,389.369,-1780.4,OK,74.0458,415.373,-1824.71,OK,67.8475,348.285,-1776.97,OK,25.6662,355.619,-1823.64
4,,127633855,Port:1,0,1769352830,918809085,Enabled,0.518291,0.574195,-0.453931,0.44229,-21.5831,75.1847,-1575.68,0.37508,4,OK,-21.4715,75.1238,-1575.39,OK,-47.8157,32.8175,-1573.5,OK,-18.3131,-12.5067,-1581.69,OK,23.0152,37.1832,-1587.32,,127633855,Port:2,0,1769352830,918809085,Missing,,,,,,,,,4,OK,25.6678,355.616,-1823.65,OK,67.8507,348.273,-1777,OK,74.0496,415.407,-1824.79,OK,96.3372,389.355,-1780.33,,127633855,Port:3,0,1769352830,918809085,Enabled,0.920001,0.0680226,0.00209463,0.385962,-3.52179,165.175,-1420.06,0.100106,3,OK,-3.41369,165.243,-1420.06,OK,-43.6941,133.43,-1421.74,OK,-48.4018,208.961,-1412.05,,127633855,Port:65535,0,1769352830,918809085,Missing,,,,,,,,,7,OK,5.69316,490.685,-2088.5,OK,-1.85668,534.163,-2091.33,OK,-2.44478,524.003,-2017.42,OK,96.3372,389.355,-1780.33,OK,74.0496,415.407,-1824.79,OK,67.8507,348.273,-1777,OK,25.6678,355.616,-1823.65
4,,127633861,Port:1,0,1769352831,18809085,Enabled,0.508004,0.589658,-0.450654,0.437202,-16.6818,69.142,-1576.24,0.345417,4,OK,-16.5374,69.0838,-1576.04,OK,-41.9393,26.1557,-1574.89,OK,-11.6082,-18.242,-1584.97,OK,28.4884,32.4829,-1589.52,,127633861,Port:2,0,1769352831,18809085,Missing,,,,,,,,,4,OK,25.6562,355.619,-1823.66,OK,67.8518,348.264,-1776.9,OK,74.0286,415.392,-1824.74,OK,96.3351,389.36,-1780.31,,127633861,Port:3,0,1769352831,18809085,Enabled,0.919994,0.0682232,0.00224161,0.385942,-3.52131,165.174,-1420.07,0.0982729,3,OK,-3.41357,165.238,-1420.06,OK,-43.6926,133.431,-1421.73,OK,-48.3992,208.961,-1412.02,,127633861,Port:65535,0,1769352831,18809085,Missing,,,,,,,,,7,OK,5.69171,490.644,-2088.39,OK,-1.8673,534.17,-2091.35,OK,-2.46382,524.001,-2017.38,OK,96.3351,389.36,-1780.31,OK,74.0286,415.392,-1824.74,OK,67.8518,348.264,-1776.9,OK,25.6562,355.619,-1823.66
4,,127633867,Port:1,0,1769352831,118809085,Enabled,0.50091,0.603207,-0.455902,0.421169,-7.58792,62.0856,-1576.11,0.336269,4,OK,-7.41762,62.0384,-1575.98,OK,-32.9809,19.159,-1575.97,OK,-3.06244,-24.8873,-1588.58,OK,37.1039,25.8377,-1591.69,,127633867,Port:2,0,1769352831,118809085,Missing,,,,,,,,,4,OK,25.6629,355.604,-1823.6,OK,67.8419,348.269,-1776.92,OK,74.043,415.404,-1824.75,OK,96.3433,389.356,-1780.31,,127633867,Port:3,0,1769352831,118809085,Enabled,0.919985,0.0680611,0.00248272,0.385991,-3.5219,165.18,-1420.09,0.100582,3,OK,-3.41532,165.248,-1420.08,OK,-43.691,133.424,-1421.72,OK,-48.4003,208.966,-1412.05,,127633867,Port:65535,0,1769352831,118809085,Missing,,,,,,,,,7,OK,5.69781,490.705,-2088.62,OK,-1.86728,534.157,-2091.27,OK,-2.46409,524.001,-2017.39,OK,96.3433,389.356,-1780.31,OK,74.043,415.404,-1824.75,OK,67.8419,348.269,-1776.92,OK,25.6629,355.604,-1823.6
4,,127633873,Port:1,0,1769352831,218809085,Enabled,0.486828,0.61971,-0.458078,0.411245,1.35207,51.7244,-1577.37,0.36644,4,OK,1.54973,51.6699,-1577.27,OK,-23.3993,8.47503,-1578.86,OK,6.98125,-34.5363,-1593.76,OK,46.3003,16.8557,-1594.98,,127633873,Port:2,0,1769352831,218809085,Missing,,,,,,,,,4,OK,25.6695,355.619,-1823.67,OK,67.8352,348.271,-1776.92,OK,74.047,415.403,-1824.74,OK,96.3351,389.362,-1780.37,,127633873,Port:3,0,1769352831,218809085,Enabled,0.919959,0.0683722,0.00248709,0.385998,-3.52197,165.182,-1420.11,0.100409,3,OK,-3.41388,165.25,-1420.1,OK,-43.6912,133.43,-1421.75,OK,-48.4006,208.96,-1412.03,,127633873,Port:65535,0,1769352831,218809085,Missing,,,,,,,,,7,OK,5.69822,490.702,-2088.61,OK,-1.868,534.219,-2091.46,OK,-2.4511,524.044,-2017.46,OK,96.3351,389.362,-1780.37,OK,74.047,415.403,-1824.74,OK,67.8352,348.271,-1776.92,OK,25.6695,355.619,-1823.67
4,,127633879,Port:1,0,1769352831,318809085,Enabled,0.481186,0.628511,-0.461129,0.400991,8.78588,42.4007,-1578.68,0.353892,4,OK,9.00224,42.3472,-1578.68,OK,-16.0302,-0.782725,-1580.95,OK,14.1077,-43.3879,-1597.58,OK,53.4672,8.00351,-1597.69,,127633879,Port:2,0,1769352831,318809085,Missing,,,,,,,,,4,OK,25.6579,355.61,-1823.65,OK,67.8432,348.273,-1776.9,OK,74.0414,415.389,-1824.65,OK,96.3371,389.334,-1780.26,,127633879,Port:3,0,1769352831,318809085,Enabled,0.919971,0.0683004,0.00224781,0.385983,-3.52186,165.18,-1420.09,0.0993763,3,OK,-3.41181,165.245,-1420.08,OK,-43.6924,133.437,-1421.75,OK,-48.4034,208.956,-1412.03,,127633879,Port:65535,0,1769352831,318809085,Missing,,,,,,,,,7,OK,5.68201,490.698,-2088.6,OK,-1.86296,534.186,-2091.42,OK,-2.45601,524.014,-2017.43,OK,96.3371,389.334,-1780.26,OK,74.0414,415.389,-1824.65,OK,67.8432,348.273,-1776.9,OK,25.6579,355.61,-1823.65
4,,127633885,Port:1,0,1769352831,418809085,Enabled,0.476016,0.636363,-0.459408,0.396732,12.8388,33.865,-1578.05,0.379284,4,OK,13.0698,33.8143,-1578.06,OK,-11.5636,-9.5144,-1580.85,OK,18.7999,-51.5445,-1598.42,OK,57.6372,0.219038,-1598,,127633885,Port:2,0,1769352831,418809085,Missing,,,,,,,,,4,OK,25.6562,355.613,-1823.67,OK,67.8412,348.275,-1776.96,OK,74.0506,415.389,-1824.7,OK,96.338,389.363,-1780.35,,127633885,Port:3,0,1769352831,418809085,Enabled,0.919981,0.0681985,0.00230937,0.385977,-3.51964,165.174,-1420.07,0.0995047,3,OK,-3.41122,165.24,-1420.07,OK,-43.6895,133.426,-1421.73,OK,-48.3999,208.958,-1412.03,,127633885,Port:65535,0,1769352831,418809085,Missing,,,,,,,,,7,OK,5.69569,490.657,-2088.43,OK,-1.86522,534.181,-2091.38,OK,-2.46211,524.025,-2017.5,OK,96.338,389.363,-1780.35,OK,74.0506,415.389,-1824.7,OK,67.8412,348.275,-1776.96,OK,25.6562,355.613,-1823.67
