ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,140414464,Port:1,0,1769565841,68812985,Enabled,0.602997,0.507215,-0.508719,0.346889,-54.6178,3.1635,-1718.18,0.150963,4,OK,-54.665,2.97727,-1718.29,OK,-92.009,-29.393,-1712,OK,-77.6702,-81.6291,-1721.08,OK,-23.7653,-46.6288,-1730.87,,140414464,Port:2,0,1769565841,68812985,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414464,Port:3,0,1769565841,68812985,Enabled,0.919652,-0.00444396,0.0392877,0.390739,-30.9881,104.796,-1686.52,0.117937,3,OK,-30.8488,104.863,-1686.53,OK,-70.7028,72.6666,-1682.52,OK,-76.4605,148.691,-1685.09,,140414464,Port:65535,0,1769565841,68812985,Missing,,,,,,,,,0
4,,140414470,Port:1,0,1769565841,168812984,Enabled,0.602826,0.526846,-0.505724,0.321368,-49.6893,-3.85953,-1706.45,0.144328,4,OK,-49.7498,-4.05296,-1706.55,OK,-87.0616,-36.4111,-1700.24,OK,-73.5789,-88.268,-1712.36,OK,-19.8343,-53.1866,-1722.83,,140414470,Port:2,0,1769565841,168812984,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414470,Port:3,0,1769565841,168812984,Enabled,0.919594,-0.00462506,0.0401645,0.390784,-30.9912,104.801,-1686.58,0.121591,3,OK,-30.8496,104.873,-1686.6,OK,-70.6993,72.6659,-1682.5,OK,-76.4659,148.691,-1685.13,,140414470,Port:65535,0,1769565841,168812984,Missing,,,,,,,,,0
4,,140414479,Port:1,0,1769565841,318812985,Enabled,0.600799,0.533395,-0.492538,0.334568,-48.9475,-20.9937,-1699.5,0.126026,4,OK,-48.991,-21.1821,-1699.56,OK,-85.0553,-54.8627,-1692.78,OK,-69.6523,-106.304,-1704.29,OK,-17.3142,-69.3546,-1715.46,,140414479,Port:2,0,1769565841,318812985,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414479,Port:3,0,1769565841,318812985,Enabled,0.919616,-0.00455346,0.0398103,0.390769,-30.9936,104.8,-1686.55,0.11862,3,OK,-30.852,104.866,-1686.56,OK,-70.7018,72.6693,-1682.5,OK,-76.4709,148.696,-1685.11,,140414479,Port:65535,0,1769565841,318812985,Missing,,,,,,,,,0
4,,140414485,Port:1,0,1769565841,418812984,Enabled,0.595145,0.540727,-0.496502,0.326959,-48.8506,-33.0511,-1694.28,0.121992,4,OK,-48.8913,-33.2298,-1694.35,OK,-85.0266,-66.9834,-1688.3,OK,-69.7722,-118.186,-1701.15,OK,-17.375,-81.0707,-1711.52,,140414485,Port:2,0,1769565841,418812984,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414485,Port:3,0,1769565841,418812984,Enabled,0.91965,-0.00472172,0.0391558,0.390753,-30.9879,104.796,-1686.55,0.120269,3,OK,-30.8452,104.862,-1686.56,OK,-70.7036,72.6607,-1682.56,OK,-76.4655,148.696,-1685.16,,140414485,Port:65535,0,1769565841,418812984,Missing,,,,,,,,,0
4,,140414491,Port:1,0,1769565841,518812985,Enabled,0.587856,0.54893,-0.492957,0.331803,-51.4638,-44.7522,-1691.59,0.125076,4,OK,-51.5069,-44.9375,-1691.66,OK,-86.8844,-79.5521,-1686.07,OK,-70.4435,-130.247,-1699.41,OK,-18.8583,-91.8713,-1709.24,,140414491,Port:2,0,1769565841,518812985,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414491,Port:3,0,1769565841,518812985,Enabled,0.919619,-0.00447458,0.0400073,0.390743,-30.9865,104.794,-1686.56,0.121555,3,OK,-30.8427,104.863,-1686.58,OK,-70.6984,72.6637,-1682.5,OK,-76.4593,148.689,-1685.11,,140414491,Port:65535,0,1769565841,518812985,Missing,,,,,,,,,0
4,,140414500,Port:1,0,1769565841,668812984,Enabled,0.585086,0.551814,-0.492467,0.332645,-52.9539,-57.9175,-1689.44,0.134484,4,OK,-52.9871,-58.1024,-1689.53,OK,-88.1728,-92.9618,-1684.12,OK,-71.3927,-143.496,-1697.76,OK,-20.0364,-104.733,-1707.28,,140414500,Port:2,0,1769565841,668812984,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414500,Port:3,0,1769565841,668812984,Enabled,0.919616,-0.00441571,0.0402818,0.390723,-30.9903,104.791,-1686.6,0.12234,3,OK,-30.8445,104.861,-1686.62,OK,-70.7028,72.668,-1682.51,OK,-76.4608,148.684,-1685.13,,140414500,Port:65535,0,1769565841,668812984,Missing,,,,,,,,,0
4,,140414506,Port:1,0,1769565841,768812985,Enabled,0.58419,0.55162,-0.492765,0.334095,-51.9817,-64.8174,-1689.06,0.12605,4,OK,-52.0162,-65.0051,-1689.13,OK,-87.1489,-99.9335,-1683.86,OK,-70.2434,-150.414,-1697.37,OK,-18.9325,-111.587,-1706.8,,140414506,Port:2,0,1769565841,768812985,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414506,Port:3,0,1769565841,768812985,Enabled,0.919633,-0.00461802,0.0394209,0.390769,-30.9884,104.802,-1686.54,0.119354,3,OK,-30.8483,104.871,-1686.56,OK,-70.7011,72.6679,-1682.53,OK,-76.4636,148.695,-1685.13,,140414506,Port:65535,0,1769565841,768812985,Missing,,,,,,,,,0
4,,140414512,Port:1,0,1769565841,868812984,Enabled,0.582869,0.551637,-0.495715,0.332006,-49.5166,-71.2375,-1688.36,0.12775,4,OK,-49.5503,-71.4266,-1688.44,OK,-84.8786,-106.207,-1683.43,OK,-68.1613,-156.698,-1697.19,OK,-16.6417,-118.071,-1706.28,,140414512,Port:2,0,1769565841,868812984,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414512,Port:3,0,1769565841,868812984,Enabled,0.919654,-0.00444217,0.0394248,0.39072,-30.9903,104.798,-1686.53,0.118775,3,OK,-30.8511,104.868,-1686.54,OK,-70.7062,72.6698,-1682.52,OK,-76.4596,148.694,-1685.1,,140414512,Port:65535,0,1769565841,868812984,Missing,,,,,,,,,0
4,,140414518,Port:1,0,1769565841,968812979,Enabled,0.577078,0.555949,-0.5006,0.327569,-45.6206,-77.2871,-1687.94,0.118532,4,OK,-45.665,-77.4668,-1688,OK,-81.087,-112.245,-1683.82,OK,-64.4364,-162.526,-1698.45,OK,-12.7814,-123.862,-1706.64,,140414518,Port:2,0,1769565841,968812979,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414518,Port:3,0,1769565841,968812979,Enabled,0.919633,-0.00426973,0.0396297,0.39075,-30.9933,104.793,-1686.56,0.11934,3,OK,-30.8509,104.859,-1686.58,OK,-70.7054,72.6629,-1682.54,OK,-76.4673,148.688,-1685.1,,140414518,Port:65535,0,1769565841,968812979,Missing,,,,,,,,,0
4,,140414527,Port:1,0,1769565842,118812979,Enabled,0.575923,0.548459,-0.507143,0.332132,-36.3174,-82.9004,-1693.06,0.121769,4,OK,-36.3598,-83.0773,-1693.13,OK,-72.1533,-117.525,-1689.33,OK,-55.6918,-168.05,-1703.29,OK,-3.55095,-129.897,-1710.79,,140414527,Port:2,0,1769565842,118812979,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414527,Port:3,0,1769565842,118812979,Enabled,0.919651,-0.00453622,0.0395137,0.390718,-30.9925,104.791,-1686.57,0.116035,3,OK,-30.8553,104.857,-1686.58,OK,-70.7045,72.664,-1682.55,OK,-76.463,148.69,-1685.15,,140414527,Port:65535,0,1769565842,118812979,Missing,,,,,,,,,0
