ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz
4,,140610778,Port:1,0,1769569112,968804535,Enabled,0.648936,0.332269,-0.549365,0.408261,-82.7288,-191.906,-1762.5,0.115817,4,OK,-82.763,-192.077,-1762.5,OK,-126.409,-215.269,-1755.76,OK,-121.608,-269.231,-1747.09,OK,-60.9129,-247.16,-1754.62,,140610778,Port:2,0,1769569112,968804535,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610778,Port:3,0,1769569112,968804535,Enabled,0.906144,-0.0613613,0.0598394,0.414194,-146.592,-54.4604,-1663.37,0.111025,3,OK,-146.47,-54.3841,-1663.39,OK,-184.421,-88.1389,-1655.67,OK,-194.517,-13.4351,-1667.27,,140610778,Port:65535,0,1769569112,968804535,Missing,,,,,,,,,3,OK,-34.9575,-201.666,-2082.91,OK,-59.0783,-201,-2022.83,OK,-79.7193,-155.265,-2017.17
4,,140610784,Port:1,0,1769569113,68804535,Enabled,0.649172,0.315412,-0.555137,0.413417,-84.7244,-185.715,-1768.93,0.108439,4,OK,-84.7518,-185.876,-1768.91,OK,-128.935,-208.239,-1762.75,OK,-125.201,-262.046,-1752.71,OK,-64.008,-241.11,-1759.27,,140610784,Port:2,0,1769569113,68804535,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610784,Port:3,0,1769569113,68804535,Enabled,0.906109,-0.0614332,0.0608259,0.414116,-146.595,-54.4674,-1663.44,0.111297,3,OK,-146.474,-54.3911,-1663.46,OK,-184.418,-88.1372,-1655.63,OK,-194.518,-13.4279,-1667.29,,140610784,Port:65535,0,1769569113,68804535,Missing,,,,,,,,,3,OK,-34.9453,-201.658,-2082.78,OK,-59.072,-200.988,-2022.7,OK,-79.7155,-155.278,-2017.21
4,,140610790,Port:1,0,1769569113,168804536,Enabled,0.645788,0.297755,-0.564109,0.41962,-87.1424,-180.018,-1776.2,0.113384,4,OK,-87.1791,-180.18,-1776.17,OK,-131.878,-201.792,-1771.08,OK,-129.261,-255.403,-1759.84,OK,-67.5667,-235.504,-1764.74,,140610790,Port:2,0,1769569113,168804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610790,Port:3,0,1769569113,168804536,Enabled,0.906103,-0.0615964,0.0602207,0.414194,-146.591,-54.4668,-1663.39,0.110466,3,OK,-146.472,-54.3893,-1663.41,OK,-184.413,-88.1491,-1655.64,OK,-194.517,-13.4377,-1667.29,,140610790,Port:65535,0,1769569113,168804536,Missing,,,,,,,,,3,OK,-34.9592,-201.662,-2082.94,OK,-59.0748,-201.025,-2023,OK,-79.7162,-155.275,-2017.25
4,,140610796,Port:1,0,1769569113,268804536,Enabled,0.648311,0.289278,-0.561917,0.424572,-88.2613,-175.743,-1781.78,0.111344,4,OK,-88.2917,-175.905,-1781.74,OK,-133.11,-197.228,-1776.45,OK,-130.764,-250.635,-1764.1,OK,-68.9529,-231.058,-1769.15,,140610796,Port:2,0,1769569113,268804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610796,Port:3,0,1769569113,268804536,Enabled,0.906088,-0.0617007,0.0606035,0.414155,-146.596,-54.4616,-1663.41,0.114661,3,OK,-146.471,-54.3825,-1663.43,OK,-184.422,-88.1355,-1655.62,OK,-194.523,-13.4323,-1667.3,,140610796,Port:65535,0,1769569113,268804536,Missing,,,,,,,,,3,OK,-34.9686,-201.645,-2082.79,OK,-59.0727,-201.016,-2022.95,OK,-79.7151,-155.266,-2017.15
4,,140610802,Port:1,0,1769569113,368804536,Enabled,0.651016,0.281186,-0.560532,0.427687,-86.9372,-172.105,-1787.67,0.114789,4,OK,-86.9757,-172.265,-1787.64,OK,-131.944,-193.213,-1782.15,OK,-130.001,-246.399,-1768.92,OK,-68.0332,-227.33,-1774.03,,140610802,Port:2,0,1769569113,368804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610802,Port:3,0,1769569113,368804536,Enabled,0.906099,-0.0614127,0.0603524,0.414212,-146.596,-54.4609,-1663.4,0.111922,3,OK,-146.474,-54.3839,-1663.42,OK,-184.418,-88.1408,-1655.64,OK,-194.525,-13.4342,-1667.28,,140610802,Port:65535,0,1769569113,368804536,Missing,,,,,,,,,3,OK,-34.9703,-201.67,-2083.14,OK,-59.0878,-201,-2022.83,OK,-79.7294,-155.277,-2017.24
4,,140610811,Port:1,0,1769569113,518804536,Enabled,0.65371,0.265571,-0.558995,0.435499,-87.4263,-167.421,-1798.02,0.113294,4,OK,-87.4661,-167.585,-1798.01,OK,-132.7,-187.931,-1792.39,OK,-131.382,-240.72,-1777.49,OK,-69.1861,-222.346,-1782.37,,140610811,Port:2,0,1769569113,518804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610811,Port:3,0,1769569113,518804536,Enabled,0.906079,-0.0616067,0.06072,0.414172,-146.595,-54.4639,-1663.43,0.112561,3,OK,-146.473,-54.3855,-1663.45,OK,-184.416,-88.1375,-1655.63,OK,-194.523,-13.4355,-1667.31,,140610811,Port:65535,0,1769569113,518804536,Missing,,,,,,,,,3,OK,-34.7865,-201.243,-2081.09,OK,-59.0841,-201,-2022.84,OK,-79.7471,-155.28,-2017.18
4,,140610817,Port:1,0,1769569113,618804536,Enabled,0.653507,0.259655,-0.553726,0.445978,-92.1487,-165.238,-1805.74,0.117943,4,OK,-92.1876,-165.404,-1805.74,OK,-137.239,-186.055,-1799.76,OK,-135.453,-238.472,-1783.64,OK,-73.4235,-219.584,-1788.68,,140610817,Port:2,0,1769569113,618804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610817,Port:3,0,1769569113,618804536,Enabled,0.906115,-0.0614451,0.0606203,0.414133,-146.593,-54.4709,-1663.42,0.116192,3,OK,-146.467,-54.3894,-1663.44,OK,-184.422,-88.1433,-1655.63,OK,-194.515,-13.4391,-1667.28,,140610817,Port:65535,0,1769569113,618804536,Missing,,,,,,,,,3,OK,-34.8123,-201.527,-2082.28,OK,-59.0634,-201.002,-2022.76,OK,-79.7174,-155.274,-2017.09
4,,140610823,Port:1,0,1769569113,718804536,Enabled,0.652996,0.253226,-0.549586,0.455443,-96.8252,-162.351,-1814.54,0.124424,4,OK,-96.8632,-162.519,-1814.52,OK,-141.809,-183.39,-1808.36,OK,-139.699,-235.403,-1791.05,OK,-77.7431,-216.163,-1796.17,,140610823,Port:2,0,1769569113,718804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610823,Port:3,0,1769569113,718804536,Enabled,0.906158,-0.0610795,0.0602584,0.414144,-146.598,-54.4705,-1663.42,0.112876,3,OK,-146.477,-54.3893,-1663.44,OK,-184.429,-88.1454,-1655.68,OK,-194.516,-13.4383,-1667.26,,140610823,Port:65535,0,1769569113,718804536,Missing,,,,,,,,,3,OK,-34.9579,-201.659,-2083.04,OK,-59.2933,-200.656,-2021.36,OK,-79.7309,-155.267,-2017.21
4,,140610832,Port:1,0,1769569113,868804536,Enabled,0.649563,0.247893,-0.544412,0.46929,-103.846,-158.049,-1826.13,0.126419,4,OK,-103.895,-158.208,-1826.13,OK,-148.49,-179.738,-1819.8,OK,-145.624,-231.249,-1801.2,OK,-83.9701,-211.04,-1806.23,,140610832,Port:2,0,1769569113,868804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610832,Port:3,0,1769569113,868804536,Enabled,0.906143,-0.0612472,0.0600937,0.414178,-146.589,-54.4653,-1663.4,0.116429,3,OK,-146.461,-54.3859,-1663.42,OK,-184.422,-88.147,-1655.67,OK,-194.515,-13.4338,-1667.27,,140610832,Port:65535,0,1769569113,868804536,Missing,,,,,,,,,2,OK,-34.946,-201.569,-2082.56,OK,-79.7161,-155.278,-2017.25
4,,140610838,Port:1,0,1769569113,968804536,Enabled,0.650278,0.247479,-0.537077,0.476908,-108.145,-155.684,-1832.64,0.119397,4,OK,-108.181,-155.836,-1832.64,OK,-152.479,-177.824,-1825.69,OK,-148.856,-228.99,-1806.27,OK,-87.498,-208.097,-1812.02,,140610838,Port:2,0,1769569113,968804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610838,Port:3,0,1769569113,968804536,Enabled,0.906127,-0.0612755,0.060539,0.414143,-146.594,-54.4681,-1663.42,0.114842,3,OK,-146.471,-54.386,-1663.44,OK,-184.423,-88.1407,-1655.64,OK,-194.514,-13.4381,-1667.26,,140610838,Port:65535,0,1769569113,968804536,Missing,,,,,,,,,2,OK,-34.7238,-200.989,-2079.89,OK,-79.7215,-155.261,-2017.24
4,,140610844,Port:1,0,1769569114,68804535,Enabled,0.646783,0.248147,-0.535698,0.482828,-111.509,-153.672,-1838.5,0.144092,4,OK,-111.552,-153.851,-1838.52,OK,-155.606,-176.307,-1831.59,OK,-151.414,-227.34,-1811.96,OK,-90.2847,-205.715,-1817.5,,140610844,Port:2,0,1769569114,68804535,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610844,Port:3,0,1769569114,68804535,Enabled,0.906107,-0.0614478,0.0603591,0.414187,-146.595,-54.4623,-1663.4,0.112475,3,OK,-146.472,-54.3843,-1663.42,OK,-184.419,-88.1399,-1655.64,OK,-194.521,-13.4342,-1667.27,,140610844,Port:65535,0,1769569114,68804535,Missing,,,,,,,,,2,OK,-34.2902,-200.591,-2078.01,OK,-79.7214,-155.273,-2017.27
4,,140610850,Port:1,0,1769569114,168804532,Enabled,0.643706,0.260951,-0.526771,0.489958,-117.229,-153.691,-1840.8,0.129786,4,OK,-117.26,-153.861,-1840.77,OK,-160.492,-177.695,-1833.25,OK,-154.428,-228.559,-1813.69,OK,-94.0855,-205.098,-1820.32,,140610850,Port:2,0,1769569114,168804532,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610850,Port:3,0,1769569114,168804532,Enabled,0.906106,-0.0614296,0.0601392,0.414224,-146.591,-54.4607,-1663.38,0.10872,3,OK,-146.471,-54.3867,-1663.4,OK,-184.412,-88.1371,-1655.64,OK,-194.521,-13.439,-1667.26,,140610850,Port:65535,0,1769569114,168804532,Missing,,,,,,,,,3,OK,-34.4192,-200.844,-2079.23,OK,-58.4911,-198.919,-2013.67,OK,-79.7171,-155.282,-2017.18
4,,140610859,Port:1,0,1769569114,318804532,Enabled,0.642566,0.279901,-0.505795,0.502927,-125.653,-154.746,-1839.85,0.148403,4,OK,-125.689,-154.94,-1839.85,OK,-167.372,-180.727,-1830.43,OK,-158.095,-231.043,-1810.78,OK,-99.2817,-204.76,-1819.81,,140610859,Port:2,0,1769569114,318804532,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610859,Port:3,0,1769569114,318804532,Enabled,0.906157,-0.0610579,0.0602501,0.414152,-146.597,-54.4713,-1663.41,0.111399,3,OK,-146.476,-54.3937,-1663.43,OK,-184.425,-88.1481,-1655.67,OK,-194.518,-13.4351,-1667.25,,140610859,Port:65535,0,1769569114,318804532,Missing,,,,,,,,,2,OK,-34.4961,-199.968,-2075.24,OK,-79.7159,-155.279,-2017.15
4,,140610865,Port:1,0,1769569114,418804532,Enabled,0.645841,0.292937,-0.488867,0.508022,-130.241,-154.968,-1837.11,0.145995,4,OK,-130.283,-155.164,-1837.11,OK,-170.883,-181.931,-1826.03,OK,-159.637,-231.863,-1806.39,OK,-101.905,-204.128,-1817.66,,140610865,Port:2,0,1769569114,418804532,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610865,Port:3,0,1769569114,418804532,Enabled,0.906099,-0.0612326,0.0609448,0.414152,-146.592,-54.4696,-1663.44,0.111638,3,OK,-146.472,-54.3915,-1663.46,OK,-184.411,-88.1423,-1655.63,OK,-194.517,-13.4332,-1667.26,,140610865,Port:65535,0,1769569114,418804532,Missing,,,,,,,,,1,OK,-79.7182,-155.273,-2017.23
4,,140610871,Port:1,0,1769569114,518804532,Enabled,0.649571,0.30483,-0.47188,0.512314,-133.661,-154.595,-1834.19,0.122997,4,OK,-133.681,-154.77,-1834.13,OK,-173.239,-182.42,-1821.55,OK,-160.16,-231.887,-1801.78,OK,-103.531,-202.906,-1815.43,,140610871,Port:2,0,1769569114,518804532,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610871,Port:3,0,1769569114,518804532,Enabled,0.906115,-0.0613446,0.0604551,0.414171,-146.594,-54.4624,-1663.4,0.115138,3,OK,-146.472,-54.3789,-1663.42,OK,-184.422,-88.14,-1655.63,OK,-194.516,-13.4354,-1667.26,,140610871,Port:65535,0,1769569114,518804532,Missing,,,,,,,,,1,OK,-79.7198,-155.264,-2017.25
4,,140610880,Port:1,0,1769569114,668804532,Enabled,0.653597,0.322214,-0.448303,0.517699,-138.246,-153.209,-1829.26,0.12664,4,OK,-138.262,-153.383,-1829.16,OK,-176.192,-182.206,-1814.51,OK,-160.487,-231.017,-1794.92,OK,-105.627,-200.307,-1811.62,,140610880,Port:2,0,1769569114,668804532,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610880,Port:3,0,1769569114,668804532,Enabled,0.906127,-0.0615406,0.0597903,0.414212,-146.591,-54.4596,-1663.37,0.114742,3,OK,-146.462,-54.3848,-1663.39,OK,-184.422,-88.1428,-1655.66,OK,-194.523,-13.4334,-1667.28,,140610880,Port:65535,0,1769569114,668804532,Missing,,,,,,,,,1,OK,-79.7325,-155.277,-2017.25
4,,140610886,Port:1,0,1769569114,768804532,Enabled,0.653686,0.332461,-0.436532,0.521157,-141.833,-151.973,-1827.28,0.128001,4,OK,-141.853,-152.155,-1827.26,OK,-178.775,-181.726,-1811.48,OK,-161.601,-230.166,-1792.36,OK,-107.81,-198.324,-1810.28,,140610886,Port:2,0,1769569114,768804532,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610886,Port:3,0,1769569114,768804532,Enabled,0.906116,-0.0613947,0.0603307,0.414179,-146.593,-54.4622,-1663.4,0.113586,3,OK,-146.468,-54.385,-1663.42,OK,-184.419,-88.1402,-1655.64,OK,-194.52,-13.4314,-1667.27,,140610886,Port:65535,0,1769569114,768804532,Missing,,,,,,,,,1,OK,-79.7213,-155.273,-2017.19
4,,140610892,Port:1,0,1769569114,868804532,Enabled,0.654183,0.340562,-0.423223,0.526255,-144.421,-150.906,-1826.75,0.132306,4,OK,-144.44,-151.096,-1826.73,OK,-180.317,-181.324,-1809.87,OK,-161.649,-229.223,-1790.78,OK,-109.009,-196.351,-1810.17,,140610892,Port:2,0,1769569114,868804532,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610892,Port:3,0,1769569114,868804532,Enabled,0.906101,-0.0613068,0.0607221,0.414167,-146.592,-54.4649,-1663.42,0.113305,3,OK,-146.47,-54.3841,-1663.44,OK,-184.415,-88.1374,-1655.62,OK,-194.515,-13.4369,-1667.26,,140610892,Port:65535,0,1769569114,868804532,Missing,,,,,,,,,1,OK,-79.7252,-155.269,-2017.22
4,,140610901,Port:1,0,1769569115,18804532,Enabled,0.655937,0.352494,-0.404982,0.530551,-146.967,-149.263,-1825.28,0.110051,4,OK,-146.965,-149.419,-1825.23,OK,-181.434,-180.472,-1806.96,OK,-160.86,-227.703,-1788.05,OK,-109.817,-193.614,-1809.63,,140610901,Port:2,0,1769569115,18804532,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140610901,Port:3,0,1769569115,18804532,Enabled,0.906123,-0.0611744,0.0600556,0.414237,-146.593,-54.4541,-1663.38,0.110551,3,OK,-146.471,-54.3773,-1663.4,OK,-184.417,-88.1311,-1655.66,OK,-194.521,-13.4354,-1667.24,,140610901,Port:65535,0,1769569115,18804532,Missing,,,,,,,,,1,OK,-79.7156,-155.248,-2017.14
