#Tools
ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
4,,140340634,Port:1,0,1769564610,568785096,Enabled,0.723107,0.522698,-0.317986,0.320605,10.9582,-17.618,-1810.89,0.30055,4,OK,11.203,-17.7371,-1810.81,OK,-16.9191,-49.9631,-1785.06,OK,0.00938222,-102.18,-1788.56,OK,40.9264,-67.1553,-1825.21,,140340634,Port:2,0,1769564610,568785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140340634,Port:3,0,1769564610,568785096,Enabled,0.919733,-0.00470339,0.0383938,0.390635,-30.8105,104.407,-1686.7,0.114405,3,OK,-30.6757,104.472,-1686.71,OK,-70.5354,72.2841,-1682.78,OK,-76.2753,148.317,-1685.34,,140340634,Port:65535,0,1769564610,568785096,Missing,,,,,,,,,1,OK,42.2868,375.638,-2011.91
4,,140340643,Port:1,0,1769564610,718785096,Enabled,0.723155,0.52214,-0.318119,0.321274,10.9531,-17.6272,-1810.97,0.334802,4,OK,11.2087,-17.7308,-1810.86,OK,-16.9155,-49.9709,-1785.19,OK,0.00606827,-102.185,-1788.52,OK,40.932,-67.1482,-1825.2,,140340643,Port:2,0,1769564610,718785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140340643,Port:3,0,1769564610,718785096,Enabled,0.919724,-0.00504398,0.0386322,0.390629,-30.8104,104.406,-1686.68,0.113518,3,OK,-30.6754,104.47,-1686.69,OK,-70.534,72.2904,-1682.73,OK,-76.2759,148.311,-1685.36,,140340643,Port:65535,0,1769564610,718785096,Missing,,,,,,,,,1,OK,42.2905,375.639,-2011.93
4,,140340649,Port:1,0,1769564610,818785098,Enabled,0.722781,0.522505,-0.31852,0.321126,10.9645,-17.6098,-1810.89,0.310887,4,OK,11.2079,-17.7367,-1810.81,OK,-16.9232,-49.9667,-1785.13,OK,0.00962294,-102.17,-1788.6,OK,40.9417,-67.1339,-1825.15,,140340649,Port:2,0,1769564610,818785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140340649,Port:3,0,1769564610,818785098,Enabled,0.919697,-0.00476639,0.039313,0.390628,-30.8107,104.406,-1686.73,0.121404,3,OK,-30.6685,104.477,-1686.75,OK,-70.5367,72.285,-1682.73,OK,-76.2732,148.312,-1685.35,,140340649,Port:65535,0,1769564610,818785098,Missing,,,,,,,,,1,OK,42.3039,375.629,-2011.88
4,,140340655,Port:1,0,1769564610,918785098,Enabled,0.723385,0.522175,-0.317767,0.321047,10.9537,-17.6258,-1810.98,0.324708,4,OK,11.2172,-17.7397,-1810.9,OK,-16.9179,-49.9666,-1785.14,OK,0.00876442,-102.169,-1788.5,OK,40.9424,-67.1446,-1825.25,,140340655,Port:2,0,1769564610,918785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140340655,Port:3,0,1769564610,918785098,Enabled,0.919716,-0.00455589,0.0388857,0.390628,-30.8097,104.401,-1686.7,0.119661,3,OK,-30.6706,104.471,-1686.71,OK,-70.5368,72.2753,-1682.74,OK,-76.2709,148.309,-1685.31,,140340655,Port:65535,0,1769564610,918785098,Missing,,,,,,,,,1,OK,42.299,375.625,-2011.88
4,,140340661,Port:1,0,1769564611,18785098,Enabled,0.723068,0.52233,-0.318185,0.321095,10.9642,-17.6117,-1810.97,0.295968,4,OK,11.217,-17.7284,-1810.92,OK,-16.923,-49.9595,-1785.12,OK,0.0115292,-102.163,-1788.62,OK,40.9505,-67.1384,-1825.2,,140340661,Port:2,0,1769564611,18785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140340661,Port:3,0,1769564611,18785098,Enabled,0.919681,-0.00489241,0.0391569,0.390678,-30.8118,104.416,-1686.73,0.117038,3,OK,-30.6748,104.483,-1686.74,OK,-70.5304,72.2893,-1682.74,OK,-76.2798,148.32,-1685.37,,140340661,Port:65535,0,1769564611,18785098,Missing,,,,,,,,,1,OK,42.2961,375.639,-2011.97
4,,140340670,Port:1,0,1769564611,168785098,Enabled,0.723062,0.52196,-0.318306,0.321591,10.9517,-17.6155,-1810.97,0.319328,4,OK,11.2095,-17.7259,-1810.91,OK,-16.9164,-49.9615,-1785.15,OK,0.00909096,-102.166,-1788.55,OK,40.9322,-67.1281,-1825.11,,140340670,Port:2,0,1769564611,168785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140340670,Port:3,0,1769564611,168785098,Enabled,0.919701,-0.00485888,0.0393677,0.39061,-30.8136,104.405,-1686.73,0.121408,3,OK,-30.6743,104.48,-1686.74,OK,-70.541,72.2849,-1682.72,OK,-76.2712,148.31,-1685.35,,140340670,Port:65535,0,1769564611,168785098,Missing,,,,,,,,,1,OK,42.2879,375.658,-2012.03
4,,140340676,Port:1,0,1769564611,268785098,Enabled,0.723104,0.522182,-0.318213,0.321226,10.9617,-17.6182,-1810.97,0.310475,4,OK,11.2082,-17.7312,-1810.89,OK,-16.9146,-49.9547,-1785.15,OK,0.00522643,-102.173,-1788.57,OK,40.9457,-67.1464,-1825.19,,140340676,Port:2,0,1769564611,268785098,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140340676,Port:3,0,1769564611,268785098,Enabled,0.919743,-0.00489487,0.0384308,0.390605,-30.8101,104.402,-1686.66,0.11889,3,OK,-30.6701,104.468,-1686.67,OK,-70.5407,72.2777,-1682.74,OK,-76.2742,148.316,-1685.33,,140340676,Port:65535,0,1769564611,268785098,Missing,,,,,,,,,1,OK,42.2972,375.623,-2011.93
4,,140342884,Port:1,0,1769564648,68785095,Enabled,0.647376,0.611123,-0.366316,0.270638,-31.7692,-50.9858,-1722.93,0.433859,4,OK,-31.4809,-51.0915,-1723.2,OK,-60.3215,-88.5867,-1706.66,OK,-44.3383,-138.184,-1724.38,OK,-2.70076,-95.4529,-1749.39,,140342884,Port:2,0,1769564648,68785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140342884,Port:3,0,1769564648,68785095,Enabled,0.919743,-0.00473819,0.0393293,0.390517,-30.8612,104.474,-1686.7,0.122785,3,OK,-30.7149,104.542,-1686.71,OK,-70.5952,72.3615,-1682.69,OK,-76.3165,148.393,-1685.31,,140342884,Port:65535,0,1769564648,68785095,Missing,,,,,,,,,1,OK,42.247,375.682,-2012.01
4,,140342893,Port:1,0,1769564648,218785095,Enabled,0.645311,0.603702,-0.376252,0.278482,-42.7809,-47.2795,-1725.73,0.41023,4,OK,-42.4987,-47.3926,-1725.98,OK,-72.0326,-84.5694,-1709.98,OK,-55.8643,-134.402,-1726.88,OK,-13.24,-92.1351,-1751.06,,140342893,Port:2,0,1769564648,218785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140342893,Port:3,0,1769564648,218785095,Enabled,0.919762,-0.00492537,0.0385714,0.390546,-30.8641,104.47,-1686.67,0.116262,3,OK,-30.7276,104.536,-1686.68,OK,-70.596,72.3547,-1682.73,OK,-76.3207,148.387,-1685.33,,140342893,Port:65535,0,1769564648,218785095,Missing,,,,,,,,,1,OK,42.2619,375.676,-2011.9
4,,140342899,Port:1,0,1769564648,318785095,Enabled,0.645295,0.599675,-0.37961,0.282632,-47.4935,-44.6455,-1726.92,0.412861,4,OK,-47.2074,-44.7553,-1727.18,OK,-76.9981,-81.7831,-1711.26,OK,-60.7089,-131.75,-1727.68,OK,-17.7408,-89.7207,-1751.61,,140342899,Port:2,0,1769564648,318785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140342899,Port:3,0,1769564648,318785095,Enabled,0.919763,-0.00492891,0.0387181,0.390529,-30.8676,104.476,-1686.68,0.120693,3,OK,-30.7249,104.542,-1686.69,OK,-70.6024,72.3575,-1682.73,OK,-76.3257,148.4,-1685.34,,140342899,Port:65535,0,1769564648,318785095,Missing,,,,,,,,,1,OK,42.2593,375.682,-2011.96
4,,140342905,Port:1,0,1769564648,418785095,Enabled,0.646601,0.597802,-0.379912,0.283208,-48.0792,-42.923,-1726.88,0.418858,4,OK,-47.7942,-43.0446,-1727.14,OK,-77.6559,-79.9471,-1711.1,OK,-61.4521,-129.995,-1727.28,OK,-18.3865,-88.1508,-1751.34,,140342905,Port:2,0,1769564648,418785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140342905,Port:3,0,1769564648,418785095,Enabled,0.919762,-0.00500647,0.0385454,0.390546,-30.8563,104.46,-1686.67,0.119941,3,OK,-30.7142,104.526,-1686.68,OK,-70.5907,72.3411,-1682.73,OK,-76.3166,148.383,-1685.35,,140342905,Port:65535,0,1769564648,418785095,Missing,,,,,,,,,1,OK,42.2622,375.665,-2011.88
4,,140342911,Port:1,0,1769564648,518785095,Enabled,0.647861,0.598167,-0.378037,0.282066,-47.0585,-42.7246,-1726.53,0.382375,4,OK,-46.7652,-42.8322,-1726.75,OK,-76.5872,-79.7536,-1710.58,OK,-60.4108,-129.799,-1726.72,OK,-17.4324,-87.9749,-1751.14,,140342911,Port:2,0,1769564648,518785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140342911,Port:3,0,1769564648,518785095,Enabled,0.919739,-0.0047973,0.0388806,0.390571,-30.846,104.461,-1686.71,0.116372,3,OK,-30.7081,104.526,-1686.72,OK,-70.5735,72.3456,-1682.75,OK,-76.3054,148.377,-1685.35,,140342911,Port:65535,0,1769564648,518785095,Missing,,,,,,,,,1,OK,42.2693,375.656,-2011.86
4,,140342917,Port:1,0,1769564648,618785095,Enabled,0.648565,0.59927,-0.375216,0.281873,-44.6027,-42.738,-1725.7,0.398767,4,OK,-44.3153,-42.8538,-1725.95,OK,-73.903,-79.8492,-1709.55,OK,-57.6434,-129.861,-1725.78,OK,-14.9526,-87.9021,-1750.39,,140342917,Port:2,0,1769564648,618785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140342917,Port:3,0,1769564648,618785095,Enabled,0.919711,-0.00441936,0.0392015,0.39061,-30.8417,104.447,-1686.74,0.120003,3,OK,-30.7004,104.515,-1686.75,OK,-70.5672,72.3234,-1682.76,OK,-76.3024,148.359,-1685.32,,140342917,Port:65535,0,1769564648,618785095,Missing,,,,,,,,,1,OK,42.2726,375.683,-2012
4,,140342926,Port:1,0,1769564648,768785095,Enabled,0.651818,0.602385,-0.367943,0.27728,-37.0709,-43.3282,-1723.11,0.415809,4,OK,-36.7813,-43.4388,-1723.37,OK,-65.9153,-80.5308,-1706.4,OK,-49.8285,-130.503,-1722.89,OK,-7.77504,-88.3983,-1748.33,,140342926,Port:2,0,1769564648,768785095,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140342926,Port:3,0,1769564648,768785095,Enabled,0.919737,-0.00485229,0.0385902,0.390604,-30.8335,104.435,-1686.68,0.119471,3,OK,-30.6912,104.503,-1686.69,OK,-70.5653,72.3208,-1682.74,OK,-76.2969,148.341,-1685.33,,140342926,Port:65535,0,1769564648,768785095,Missing,,,,,,,,,1,OK,42.265,375.664,-2011.89
4,,140342938,Port:1,0,1769564648,968785096,Enabled,0.654311,0.604639,-0.362928,0.273078,-31.0472,-43.5391,-1721.13,0.423564,4,OK,-30.7676,-43.6437,-1721.37,OK,-59.5885,-80.7665,-1704.04,OK,-43.7134,-130.718,-1720.74,OK,-2.11838,-88.5947,-1746.77,,140342938,Port:2,0,1769564648,968785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140342938,Port:3,0,1769564648,968785096,Enabled,0.919723,-0.00466432,0.0391345,0.390584,-30.8325,104.43,-1686.7,0.115472,3,OK,-30.6954,104.494,-1686.72,OK,-70.556,72.3141,-1682.72,OK,-76.2924,148.345,-1685.31,,140342938,Port:65535,0,1769564648,968785096,Missing,,,,,,,,,1,OK,42.2696,375.647,-2011.89
4,,140342971,Port:1,0,1769564649,518785096,Enabled,0.65441,0.604954,-0.362443,0.272788,-30.888,-43.647,-1721.05,0.439869,4,OK,-30.5962,-43.7597,-1721.34,OK,-59.4094,-80.8848,-1703.89,OK,-43.5164,-130.837,-1720.7,OK,-1.97464,-88.6749,-1746.72,,140342971,Port:2,0,1769564649,518785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140342971,Port:3,0,1769564649,518785096,Enabled,0.919718,-0.00493958,0.0388107,0.390625,-30.8343,104.43,-1686.68,0.116409,3,OK,-30.6961,104.494,-1686.69,OK,-70.5583,72.3089,-1682.71,OK,-76.3003,148.341,-1685.33,,140342971,Port:65535,0,1769564649,518785096,Missing,,,,,,,,,1,OK,42.265,375.647,-2011.93
4,,140342983,Port:1,0,1769564649,718785096,Enabled,0.654015,0.605105,-0.362865,0.27284,-30.8223,-43.6395,-1721.01,0.442784,4,OK,-30.5415,-43.7399,-1721.3,OK,-59.345,-80.8816,-1703.91,OK,-43.4592,-130.837,-1720.76,OK,-1.90093,-88.66,-1746.69,,140342983,Port:2,0,1769564649,718785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140342983,Port:3,0,1769564649,718785096,Enabled,0.919699,-0.00449979,0.0391723,0.390639,-30.8314,104.431,-1686.72,0.122519,3,OK,-30.6894,104.505,-1686.73,OK,-70.5588,72.3055,-1682.73,OK,-76.2924,148.335,-1685.31,,140342983,Port:65535,0,1769564649,718785096,Missing,,,,,,,,,1,OK,42.2673,375.668,-2011.96
4,,140343418,Port:1,0,1769564656,968785096,Enabled,0.657638,0.554544,-0.277984,0.427456,-60.4821,-22.8624,-1776.73,0.302522,4,OK,-60.1991,-22.9129,-1776.68,OK,-80.8726,-62.0451,-1753.46,OK,-50.8751,-108.012,-1756.3,OK,-17.9074,-62.6688,-1789.18,,140343418,Port:2,0,1769564656,968785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140343418,Port:3,0,1769564656,968785096,Enabled,0.91969,-0.00486076,0.0389714,0.390676,-30.8336,104.441,-1686.68,0.115896,3,OK,-30.6978,104.508,-1686.69,OK,-70.5531,72.3164,-1682.71,OK,-76.3012,148.344,-1685.32,,140343418,Port:65535,0,1769564656,968785096,Missing,,,,,,,,,1,OK,42.2671,375.673,-2011.92
4,,140343424,Port:1,0,1769564657,68785096,Enabled,0.657605,0.554626,-0.277925,0.427438,-60.4918,-22.8481,-1776.73,0.305198,4,OK,-60.2056,-22.9028,-1776.67,OK,-80.876,-62.0434,-1753.47,OK,-50.8833,-107.998,-1756.3,OK,-17.9046,-62.6376,-1789.21,,140343424,Port:2,0,1769564657,68785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140343424,Port:3,0,1769564657,68785096,Enabled,0.919689,-0.00466432,0.0395704,0.390621,-30.8344,104.437,-1686.74,0.121673,3,OK,-30.6912,104.506,-1686.75,OK,-70.5577,72.313,-1682.71,OK,-76.2975,148.349,-1685.33,,140343424,Port:65535,0,1769564657,68785096,Missing,,,,,,,,,1,OK,42.2653,375.684,-2012
4,,140343430,Port:1,0,1769564657,168785096,Enabled,0.657691,0.554795,-0.27782,0.427154,-60.4871,-22.8471,-1776.74,0.320024,4,OK,-60.1941,-22.9065,-1776.64,OK,-80.8763,-62.0376,-1753.5,OK,-50.8787,-108.004,-1756.3,OK,-17.9202,-62.6429,-1789.27,,140343430,Port:2,0,1769564657,168785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140343430,Port:3,0,1769564657,168785096,Enabled,0.919699,-0.00463189,0.039041,0.39065,-30.8311,104.44,-1686.71,0.119087,3,OK,-30.6932,104.511,-1686.72,OK,-70.5549,72.313,-1682.74,OK,-76.2938,148.345,-1685.32,,140343430,Port:65535,0,1769564657,168785096,Missing,,,,,,,,,1,OK,42.2688,375.667,-2011.9
4,,140343436,Port:1,0,1769564657,268785096,Enabled,0.657963,0.554823,-0.277434,0.42695,-60.4895,-22.8472,-1776.75,0.319021,4,OK,-60.1906,-22.9034,-1776.65,OK,-80.8762,-62.0396,-1753.47,OK,-50.8782,-107.993,-1756.26,OK,-17.9148,-62.6423,-1789.32,,140343436,Port:2,0,1769564657,268785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140343436,Port:3,0,1769564657,268785096,Enabled,0.919719,-0.00500696,0.0387743,0.390627,-30.8285,104.437,-1686.66,0.117228,3,OK,-30.6884,104.501,-1686.67,OK,-70.5538,72.3179,-1682.7,OK,-76.2958,148.347,-1685.32,,140343436,Port:65535,0,1769564657,268785096,Missing,,,,,,,,,1,OK,42.2726,375.657,-2011.92
4,,140343442,Port:1,0,1769564657,368785096,Enabled,0.657598,0.554656,-0.278053,0.427327,-60.4823,-22.8318,-1776.72,0.305613,4,OK,-60.1929,-22.888,-1776.66,OK,-80.8821,-62.0223,-1753.46,OK,-50.8876,-107.987,-1756.31,OK,-17.9129,-62.635,-1789.19,,140343442,Port:2,0,1769564657,368785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140343442,Port:3,0,1769564657,368785096,Enabled,0.919715,-0.00508382,0.0389775,0.390613,-30.8311,104.436,-1686.68,0.120502,3,OK,-30.6904,104.505,-1686.69,OK,-70.5585,72.3114,-1682.7,OK,-76.295,148.35,-1685.34,,140343442,Port:65535,0,1769564657,368785096,Missing,,,,,,,,,1,OK,42.2685,375.665,-2011.89
4,,140343451,Port:1,0,1769564657,518785096,Enabled,0.657934,0.554857,-0.277568,0.426863,-60.4809,-22.8273,-1776.75,0.315385,4,OK,-60.1914,-22.8795,-1776.65,OK,-80.8687,-62.0168,-1753.48,OK,-50.8845,-107.975,-1756.29,OK,-17.919,-62.6416,-1789.32,,140343451,Port:2,0,1769564657,518785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140343451,Port:3,0,1769564657,518785096,Enabled,0.919679,-0.00485971,0.0398876,0.390609,-30.8334,104.437,-1686.73,0.11859,3,OK,-30.697,104.509,-1686.74,OK,-70.5527,72.3153,-1682.67,OK,-76.2912,148.347,-1685.32,,140343451,Port:65535,0,1769564657,518785096,Missing,,,,,,,,,1,OK,42.2574,375.653,-2011.88
4,,140343457,Port:1,0,1769564657,618785096,Enabled,0.657778,0.554483,-0.277858,0.427402,-60.4882,-22.829,-1776.76,0.314662,4,OK,-60.1997,-22.8801,-1776.68,OK,-80.8782,-62.0147,-1753.5,OK,-50.8911,-107.967,-1756.28,OK,-17.9157,-62.6368,-1789.24,,140343457,Port:2,0,1769564657,618785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140343457,Port:3,0,1769564657,618785096,Enabled,0.919701,-0.00492417,0.0389851,0.390648,-30.8295,104.44,-1686.7,0.11934,3,OK,-30.6888,104.508,-1686.71,OK,-70.5535,72.3154,-1682.72,OK,-76.2969,148.349,-1685.34,,140343457,Port:65535,0,1769564657,618785096,Missing,,,,,,,,,1,OK,42.263,375.659,-2011.88
4,,140343463,Port:1,0,1769564657,718785096,Enabled,0.657947,0.554551,-0.277612,0.427213,-60.4887,-22.8263,-1776.76,0.302722,4,OK,-60.2026,-22.8747,-1776.69,OK,-80.8846,-62.004,-1753.46,OK,-50.8837,-107.963,-1756.27,OK,-17.9076,-62.6426,-1789.27,,140343463,Port:2,0,1769564657,718785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140343463,Port:3,0,1769564657,718785096,Enabled,0.919717,-0.00455517,0.038898,0.390624,-30.8328,104.434,-1686.69,0.116754,3,OK,-30.697,104.504,-1686.7,OK,-70.5581,72.3142,-1682.73,OK,-76.2922,148.339,-1685.3,,140343463,Port:65535,0,1769564657,718785096,Missing,,,,,,,,,1,OK,42.2662,375.654,-2011.91
4,,140343469,Port:1,0,1769564657,818785096,Enabled,0.657687,0.55469,-0.277923,0.427231,-60.4849,-22.8124,-1776.76,0.323652,4,OK,-60.1943,-22.8701,-1776.65,OK,-80.8836,-62.0028,-1753.53,OK,-50.8894,-107.962,-1756.3,OK,-17.9139,-62.6165,-1789.28,,140343469,Port:2,0,1769564657,818785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140343469,Port:3,0,1769564657,818785096,Enabled,0.919704,-0.00507231,0.0388799,0.39065,-30.8327,104.44,-1686.67,0.115992,3,OK,-30.6967,104.507,-1686.69,OK,-70.5548,72.318,-1682.7,OK,-76.299,148.346,-1685.34,,140343469,Port:65535,0,1769564657,818785096,Missing,,,,,,,,,1,OK,42.27,375.678,-2011.96
4,,140343478,Port:1,0,1769564657,968785096,Enabled,0.657656,0.554738,-0.277994,0.42717,-60.4834,-22.8078,-1776.72,0.300388,4,OK,-60.2046,-22.8593,-1776.65,OK,-80.8826,-61.9938,-1753.46,OK,-50.8933,-107.965,-1756.32,OK,-17.9121,-62.6249,-1789.22,,140343478,Port:2,0,1769564657,968785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140343478,Port:3,0,1769564657,968785096,Enabled,0.919727,-0.00472358,0.0389542,0.390592,-30.833,104.437,-1686.7,0.117902,3,OK,-30.6942,104.504,-1686.71,OK,-70.56,72.3179,-1682.73,OK,-76.2933,148.35,-1685.32,,140343478,Port:65535,0,1769564657,968785096,Missing,,,,,,,,,1,OK,42.263,375.668,-2011.88
4,,140344027,Port:1,0,1769564667,118785096,Enabled,0.560922,-0.197936,-0.800454,0.0739001,18.1328,-22.1835,-1781.28,0.275711,4,OK,17.9901,-22.1789,-1781.06,OK,-13.2373,7.87231,-1805.97,OK,-63.4607,-12.9684,-1812.75,OK,-29.5808,-58.2028,-1780.96,,140344027,Port:2,0,1769564667,118785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344027,Port:3,0,1769564667,118785096,Enabled,0.919721,-0.00500367,0.038607,0.390637,-30.8311,104.44,-1686.66,0.115929,3,OK,-30.696,104.507,-1686.67,OK,-70.5555,72.3151,-1682.72,OK,-76.2963,148.351,-1685.34,,140344027,Port:65535,0,1769564667,118785096,Missing,,,,,,,,,1,OK,42.2579,375.668,-2011.89
4,,140344033,Port:1,0,1769564667,218785096,Enabled,0.560987,-0.198228,-0.80031,0.0741796,18.1413,-22.1714,-1781.25,0.319385,4,OK,17.989,-22.1669,-1780.98,OK,-13.2349,7.8745,-1806.03,OK,-63.4471,-12.9606,-1812.64,OK,-29.5793,-58.1838,-1780.93,,140344033,Port:2,0,1769564667,218785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344033,Port:3,0,1769564667,218785096,Enabled,0.919717,-0.00493251,0.0388603,0.390623,-30.8386,104.441,-1686.68,0.118518,3,OK,-30.6992,104.509,-1686.69,OK,-70.5653,72.3202,-1682.71,OK,-76.3025,148.349,-1685.33,,140344033,Port:65535,0,1769564667,218785096,Missing,,,,,,,,,1,OK,42.2665,375.669,-2011.88
4,,140344039,Port:1,0,1769564667,318785096,Enabled,0.560861,-0.19816,-0.80042,0.0741324,18.1362,-22.1693,-1781.27,0.280197,4,OK,17.9899,-22.1692,-1781.05,OK,-13.2402,7.87512,-1805.99,OK,-63.4464,-12.9627,-1812.74,OK,-29.5777,-58.1839,-1780.93,,140344039,Port:2,0,1769564667,318785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344039,Port:3,0,1769564667,318785096,Enabled,0.919715,-0.0049734,0.0391097,0.390603,-30.8351,104.438,-1686.68,0.116544,3,OK,-30.6992,104.507,-1686.69,OK,-70.56,72.3216,-1682.69,OK,-76.2947,148.345,-1685.33,,140344039,Port:65535,0,1769564667,318785096,Missing,,,,,,,,,1,OK,42.2612,375.661,-2011.85
4,,140344048,Port:1,0,1769564667,468785096,Enabled,0.560706,-0.198006,-0.800588,0.0738959,18.132,-22.1729,-1781.25,0.308261,4,OK,17.9894,-22.1666,-1780.99,OK,-13.2293,7.87065,-1806.01,OK,-63.4455,-12.9525,-1812.73,OK,-29.5781,-58.1894,-1780.98,,140344048,Port:2,0,1769564667,468785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344048,Port:3,0,1769564667,468785096,Enabled,0.919707,-0.00466463,0.0393439,0.390602,-30.8404,104.441,-1686.71,0.120823,3,OK,-30.6996,104.512,-1686.72,OK,-70.5671,72.32,-1682.7,OK,-76.2992,148.35,-1685.3,,140344048,Port:65535,0,1769564667,468785096,Missing,,,,,,,,,1,OK,42.2554,375.673,-2011.91
4,,140344054,Port:1,0,1769564667,568785096,Enabled,0.560838,-0.198097,-0.80046,0.0740328,18.1402,-22.1663,-1781.28,0.292405,4,OK,17.9909,-22.1598,-1781.04,OK,-13.2269,7.87961,-1806.01,OK,-63.4437,-12.9499,-1812.74,OK,-29.5726,-58.1877,-1780.96,,140344054,Port:2,0,1769564667,568785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344054,Port:3,0,1769564667,568785096,Enabled,0.919698,-0.00501887,0.0392529,0.390627,-30.8375,104.44,-1686.69,0.118288,3,OK,-30.6996,104.509,-1686.7,OK,-70.56,72.3166,-1682.68,OK,-76.3009,148.35,-1685.33,,140344054,Port:65535,0,1769564667,568785096,Missing,,,,,,,,,1,OK,42.2601,375.667,-2011.91
4,,140344060,Port:1,0,1769564667,668785096,Enabled,0.560874,-0.197639,-0.800595,0.0735317,18.1357,-22.184,-1781.27,0.312244,4,OK,17.9908,-22.1694,-1781.01,OK,-13.2281,7.86821,-1805.98,OK,-63.4424,-12.9555,-1812.71,OK,-29.5789,-58.192,-1781.04,,140344060,Port:2,0,1769564667,668785096,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140344060,Port:3,0,1769564667,668785096,Enabled,0.919721,-0.00513695,0.0390639,0.390589,-30.8331,104.439,-1686.69,0.117773,3,OK,-30.6924,104.502,-1686.7,OK,-70.5583,72.321,-1682.7,OK,-76.298,148.356,-1685.36,,140344060,Port:65535,0,1769564667,668785096,Missing,,,,,,,,,1,OK,42.266,375.677,-2011.89
