#Tools,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,215926,Port:10,0,0,0,Enabled,0.509692,-0.339226,-0.308946,0.7278,-55.2394,-45.2007,-64.0404,0.0672748,0
,,215942,Port:10,0,0,0,Enabled,0.50966,-0.33923,-0.308934,0.727826,-55.2397,-45.1991,-64.0387,0.0669432,0
,,215958,Port:10,0,0,0,Enabled,0.509673,-0.339233,-0.308931,0.727816,-55.2392,-45.1999,-64.0388,0.0670511,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,219038,Port:10,0,0,0,Enabled,0.594366,-0.415748,-0.288609,0.62497,10.2016,-43.0776,-71.5448,0.0561846,0
,,219054,Port:10,0,0,0,Enabled,0.594364,-0.415751,-0.288605,0.624972,10.2031,-43.0763,-71.546,0.0561834,0
,,219062,Port:10,0,0,0,Enabled,0.594364,-0.415759,-0.288615,0.624962,10.2045,-43.0761,-71.5463,0.056156,0
,,219078,Port:10,0,0,0,Enabled,0.594326,-0.415796,-0.288582,0.624989,10.2038,-43.078,-71.5467,0.0559141,0
,,219094,Port:10,0,0,0,Enabled,0.594332,-0.415809,-0.288582,0.624975,10.2048,-43.0778,-71.5451,0.0558045,0
,,219110,Port:10,0,0,0,Enabled,0.594246,-0.415855,-0.28853,0.625049,10.2031,-43.0811,-71.5468,0.0555765,0
,,219126,Port:10,0,0,0,Enabled,0.59436,-0.415755,-0.288607,0.624972,10.2057,-43.0763,-71.5484,0.0561593,0
,,219142,Port:10,0,0,0,Enabled,0.594374,-0.415734,-0.288616,0.624968,10.2061,-43.075,-71.5488,0.0562657,0
,,219158,Port:10,0,0,0,Enabled,0.594347,-0.415765,-0.288593,0.624984,10.2079,-43.0737,-71.5473,0.0560608,0
,,219174,Port:10,0,0,0,Enabled,0.594303,-0.415816,-0.288556,0.625009,10.2081,-43.0765,-71.5472,0.0557876,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,221598,Port:10,0,0,0,Enabled,0.344033,-0.717358,-0.506579,0.332291,-82.7333,1.75755,-109.451,0.0572926,0
,,221606,Port:10,0,0,0,Enabled,0.344029,-0.71737,-0.506563,0.332293,-82.7323,1.75698,-109.455,0.0570658,0
,,221614,Port:10,0,0,0,Enabled,0.344013,-0.717387,-0.506542,0.332305,-82.7358,1.7545,-109.456,0.0569277,0
,,221622,Port:10,0,0,0,Enabled,0.344015,-0.717374,-0.506555,0.33231,-82.7341,1.75519,-109.456,0.0568752,0
,,221638,Port:10,0,0,0,Enabled,0.34399,-0.717381,-0.506548,0.332333,-82.7362,1.75287,-109.454,0.056863,0
,,221654,Port:10,0,0,0,Enabled,0.343998,-0.717366,-0.506585,0.3323,-82.7325,1.75002,-109.457,0.0568281,0
,,221670,Port:10,0,0,0,Enabled,0.343983,-0.717358,-0.506607,0.3323,-82.7321,1.74615,-109.456,0.0569195,0
,,221686,Port:10,0,0,0,Enabled,0.343977,-0.717347,-0.50662,0.332309,-82.7329,1.74501,-109.456,0.0570064,0
,,221702,Port:10,0,0,0,Enabled,0.34396,-0.717397,-0.506573,0.332291,-82.728,1.74734,-109.459,0.0567841,0
,,221718,Port:10,0,0,0,Enabled,0.343973,-0.717381,-0.506592,0.332283,-82.7245,1.74901,-109.46,0.0568618,0
