ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
4,,370811635,Port:1,0,1773405793,918816040,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811635,Port:2,0,1773405793,918816040,Enabled,0.957953,0.013962,-0.0601731,0.280197,-229.422,36.3189,-1293.28,0.150281,3,OK,-229.264,36.4063,-1293.26,OK,-275.364,14.3867,-1299.59,OK,-263.454,89.5733,-1293.72,,370811635,Port:3,0,1773405793,918816040,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811635,Port:65535,0,1773405793,918816040,Missing,,,,,,,,,1,OK,-67.5862,402.572,-2476.83
4,,370811638,Port:1,0,1773405793,968816040,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811638,Port:2,0,1773405793,968816040,Enabled,0.957578,0.00804779,-0.0599525,0.281754,-233.713,46.4977,-1297.13,0.141143,3,OK,-233.57,46.5827,-1297.11,OK,-279.57,24.3744,-1303.32,OK,-267.872,99.6651,-1298.29,,370811638,Port:3,0,1773405793,968816040,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811638,Port:65535,0,1773405793,968816040,Missing,,,,,,,,,1,OK,-67.5559,402.617,-2476.89
4,,370811641,Port:1,0,1773405794,18816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811641,Port:2,0,1773405794,18816042,Enabled,0.957586,0.00346406,-0.0607496,0.281648,-237.659,56.3383,-1301.45,0.150013,3,OK,-237.5,56.4225,-1301.43,OK,-283.518,34.2012,-1307.65,OK,-271.776,109.518,-1303.2,,370811641,Port:3,0,1773405794,18816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811641,Port:65535,0,1773405794,18816042,Missing,,,,,,,,,1,OK,-67.5674,402.588,-2476.85
4,,370811644,Port:1,0,1773405794,68816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811644,Port:2,0,1773405794,68816042,Enabled,0.95766,-0.00236163,-0.0624893,0.28103,-241.669,66.4822,-1306.25,0.154374,3,OK,-241.507,66.5711,-1306.23,OK,-287.535,44.368,-1312.53,OK,-275.667,119.706,-1308.75,,370811644,Port:3,0,1773405794,68816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811644,Port:65535,0,1773405794,68816042,Missing,,,,,,,,,1,OK,-67.5731,402.516,-2476.49
4,,370811647,Port:1,0,1773405794,118816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811647,Port:2,0,1773405794,118816042,Enabled,0.957378,-0.00781066,-0.0636794,0.281623,-245.627,76.4407,-1311.51,0.153753,3,OK,-245.463,76.5265,-1311.48,OK,-291.445,54.2387,-1317.81,OK,-279.645,129.616,-1314.72,,370811647,Port:3,0,1773405794,118816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811647,Port:65535,0,1773405794,118816042,Missing,,,,,,,,,1,OK,-67.5634,402.533,-2476.49
4,,370811650,Port:1,0,1773405794,168816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811650,Port:2,0,1773405794,168816042,Enabled,0.957488,-0.0146855,-0.0644837,0.28079,-249.87,86.9453,-1317.15,0.156744,3,OK,-249.707,87.0369,-1317.12,OK,-295.713,64.7747,-1323.42,OK,-283.731,140.159,-1321.21,,370811650,Port:3,0,1773405794,168816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811650,Port:65535,0,1773405794,168816042,Missing,,,,,,,,,1,OK,-67.5672,402.503,-2476.42
4,,370811653,Port:1,0,1773405794,218816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811653,Port:2,0,1773405794,218816042,Enabled,0.957165,-0.0199581,-0.0669838,0.280982,-254.201,96.7208,-1323.08,0.161114,3,OK,-254.025,96.8054,-1323.06,OK,-300.001,74.5006,-1329.52,OK,-288.031,149.902,-1327.87,,370811653,Port:3,0,1773405794,218816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811653,Port:65535,0,1773405794,218816042,Missing,,,,,,,,,1,OK,-67.5589,402.603,-2477.02
4,,370811656,Port:1,0,1773405794,268816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811656,Port:2,0,1773405794,268816042,Enabled,0.956993,-0.0247505,-0.0664518,0.28131,-257.636,106.355,-1329.23,0.154487,3,OK,-257.465,106.434,-1329.21,OK,-303.416,84.0764,-1335.53,OK,-291.463,159.487,-1334.59,,370811656,Port:3,0,1773405794,268816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811656,Port:65535,0,1773405794,268816042,Missing,,,,,,,,,1,OK,-67.5508,402.612,-2477.01
4,,370811659,Port:1,0,1773405794,318816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811659,Port:2,0,1773405794,318816042,Enabled,0.956541,-0.033316,-0.0643404,0.282454,-260.537,116.825,-1335.68,0.161229,3,OK,-260.359,116.908,-1335.65,OK,-306.293,94.3812,-1341.62,OK,-294.424,169.81,-1342,,370811659,Port:3,0,1773405794,318816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811659,Port:65535,0,1773405794,318816042,Missing,,,,,,,,,1,OK,-67.5508,402.552,-2476.5
4,,370811662,Port:1,0,1773405794,368816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811662,Port:2,0,1773405794,368816042,Enabled,0.955684,-0.0411349,-0.0633111,0.284549,-263.207,126.947,-1342.42,0.164197,3,OK,-263.024,127.028,-1342.4,OK,-308.874,104.252,-1348.12,OK,-297.26,179.715,-1349.67,,370811662,Port:3,0,1773405794,368816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811662,Port:65535,0,1773405794,368816042,Missing,,,,,,,,,1,OK,-67.5355,402.567,-2476.75
4,,370811665,Port:1,0,1773405794,418816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811665,Port:2,0,1773405794,418816042,Enabled,0.955528,-0.0461936,-0.0626757,0.284435,-265.784,136.879,-1349.24,0.15721,3,OK,-265.614,136.964,-1349.22,OK,-311.454,114.166,-1354.78,OK,-299.776,189.593,-1357.08,,370811665,Port:3,0,1773405794,418816042,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811665,Port:65535,0,1773405794,418816042,Missing,,,,,,,,,1,OK,-67.5376,402.532,-2476.47
4,,370811668,Port:1,0,1773405794,468790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811668,Port:2,0,1773405794,468790012,Enabled,0.956293,-0.0508737,-0.0616474,0.281276,-267.593,146.827,-1356.3,0.163689,3,OK,-267.414,146.91,-1356.27,OK,-313.425,124.386,-1361.67,OK,-301.202,199.718,-1364.64,,370811668,Port:3,0,1773405794,468790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811668,Port:65535,0,1773405794,468790012,Missing,,,,,,,,,1,OK,-67.5234,402.617,-2476.74
4,,370811671,Port:1,0,1773405794,518790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811671,Port:2,0,1773405794,518790012,Enabled,0.956557,-0.0572195,-0.0598062,0.279548,-268.382,156.381,-1364.02,0.160418,3,OK,-268.204,156.455,-1364,OK,-314.308,134.073,-1369.12,OK,-301.758,209.317,-1373.06,,370811671,Port:3,0,1773405794,518790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811671,Port:65535,0,1773405794,518790012,Missing,,,,,,,,,1,OK,-67.5413,402.582,-2476.58
4,,370811674,Port:1,0,1773405794,568790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811674,Port:2,0,1773405794,568790012,Enabled,0.955942,-0.0646093,-0.0576061,0.280502,-268.142,164.998,-1372.49,0.165506,3,OK,-267.956,165.073,-1372.47,OK,-314.051,142.568,-1377.24,OK,-301.576,217.75,-1382.34,,370811674,Port:3,0,1773405794,568790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811674,Port:65535,0,1773405794,568790012,Missing,,,,,,,,,1,OK,-67.5423,402.557,-2476.66
4,,370811677,Port:1,0,1773405794,618790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811677,Port:2,0,1773405794,618790012,Enabled,0.955205,-0.0741461,-0.0537127,0.281426,-266.892,172.899,-1381.88,0.157715,3,OK,-266.714,172.968,-1381.86,OK,-312.789,150.354,-1386.06,OK,-300.379,225.42,-1392.74,,370811677,Port:3,0,1773405794,618790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811677,Port:65535,0,1773405794,618790012,Missing,,,,,,,,,1,OK,-67.563,402.54,-2476.54
4,,370811680,Port:1,0,1773405794,668790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811680,Port:2,0,1773405794,668790012,Enabled,0.954344,-0.0838163,-0.0516446,0.28202,-265.119,179.881,-1392.13,0.157751,3,OK,-264.94,179.948,-1392.11,OK,-311.003,157.244,-1395.93,OK,-298.605,232.169,-1404.08,,370811680,Port:3,0,1773405794,668790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811680,Port:65535,0,1773405794,668790012,Missing,,,,,,,,,1,OK,-67.5642,402.554,-2476.66
4,,370811683,Port:1,0,1773405794,718790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811683,Port:2,0,1773405794,718790012,Enabled,0.953762,-0.0923069,-0.0500461,0.281624,-262.724,185.863,-1402.93,0.163036,3,OK,-262.533,185.927,-1402.91,OK,-308.642,163.241,-1406.44,OK,-296.111,237.989,-1415.85,,370811683,Port:3,0,1773405794,718790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811683,Port:65535,0,1773405794,718790012,Missing,,,,,,,,,1,OK,-67.5342,402.595,-2476.79
4,,370811686,Port:1,0,1773405794,768790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811686,Port:2,0,1773405794,768790012,Enabled,0.953528,-0.101879,-0.0485916,0.279363,-259.822,191.661,-1414.2,0.162656,3,OK,-259.63,191.716,-1414.18,OK,-305.849,169.22,-1417.42,OK,-292.889,243.724,-1428.21,,370811686,Port:3,0,1773405794,768790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811686,Port:65535,0,1773405794,768790012,Missing,,,,,,,,,1,OK,-67.5694,402.582,-2476.71
4,,370811689,Port:1,0,1773405794,818790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811689,Port:2,0,1773405794,818790012,Enabled,0.953258,-0.109943,-0.046368,0.2776,-256.357,196.765,-1425.48,0.156765,3,OK,-256.181,196.833,-1425.47,OK,-302.477,174.475,-1428.36,OK,-289.172,248.727,-1440.37,,370811689,Port:3,0,1773405794,818790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811689,Port:65535,0,1773405794,818790012,Missing,,,,,,,,,1,OK,-67.5664,402.565,-2476.78
4,,370811692,Port:1,0,1773405794,868790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811692,Port:2,0,1773405794,868790012,Enabled,0.953174,-0.118922,-0.042158,0.274846,-252.05,201.745,-1436.71,0.155798,3,OK,-251.868,201.808,-1436.7,OK,-298.331,179.738,-1439.05,OK,-284.546,253.63,-1452.51,,370811692,Port:3,0,1773405794,868790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811692,Port:65535,0,1773405794,868790012,Missing,,,,,,,,,1,OK,-67.5515,402.548,-2476.76
4,,370811695,Port:1,0,1773405794,918790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811695,Port:2,0,1773405794,918790012,Enabled,0.952428,-0.129598,-0.0371656,0.273321,-247.476,206.121,-1447.88,0.152838,3,OK,-247.296,206.178,-1447.87,OK,-293.86,184.281,-1449.56,OK,-279.79,257.783,-1464.78,,370811695,Port:3,0,1773405794,918790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811695,Port:65535,0,1773405794,918790012,Missing,,,,,,,,,0
4,,370811698,Port:1,0,1773405794,968790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811698,Port:2,0,1773405794,968790012,Enabled,0.951245,-0.13925,-0.0338337,0.273127,-243.226,209.488,-1458.96,0.154879,3,OK,-243.041,209.549,-1458.95,OK,-289.643,187.687,-1460.16,OK,-275.489,260.822,-1476.88,,370811698,Port:3,0,1773405794,968790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811698,Port:65535,0,1773405794,968790012,Missing,,,,,,,,,0
4,,370811701,Port:1,0,1773405795,18790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811701,Port:2,0,1773405795,18790010,Enabled,0.950111,-0.147926,-0.0310398,0.272843,-239.566,212.14,-1469.74,0.152478,3,OK,-239.386,212.204,-1469.73,OK,-286.01,190.381,-1470.51,OK,-271.769,263.177,-1488.58,,370811701,Port:3,0,1773405795,18790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811701,Port:65535,0,1773405795,18790010,Missing,,,,,,,,,0
4,,370811704,Port:1,0,1773405795,68790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811704,Port:2,0,1773405795,68790010,Enabled,0.949077,-0.15726,-0.0312411,0.271195,-236.725,214.484,-1480.19,0.150438,3,OK,-236.545,214.542,-1480.18,OK,-283.228,192.859,-1480.86,OK,-268.658,265.275,-1500.13,,370811704,Port:3,0,1773405795,68790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811704,Port:65535,0,1773405795,68790010,Missing,,,,,,,,,0
4,,370811707,Port:1,0,1773405795,118790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811707,Port:2,0,1773405795,118790010,Enabled,0.948961,-0.162599,-0.0311123,0.268452,-233.702,215.544,-1490.08,0.156198,3,OK,-233.52,215.617,-1490.08,OK,-280.33,194.168,-1490.7,OK,-265.276,266.29,-1510.64,,370811707,Port:3,0,1773405795,118790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811707,Port:65535,0,1773405795,118790010,Missing,,,,,,,,,0
4,,370811710,Port:1,0,1773405795,168790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811710,Port:2,0,1773405795,168790010,Enabled,0.948885,-0.168919,-0.0297588,0.264951,-229.834,215.921,-1499.53,0.157319,3,OK,-229.651,215.995,-1499.53,OK,-276.62,194.884,-1499.98,OK,-260.987,266.639,-1520.79,,370811710,Port:3,0,1773405795,168790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811710,Port:65535,0,1773405795,168790010,Missing,,,,,,,,,0
4,,370811713,Port:1,0,1773405795,218790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811713,Port:2,0,1773405795,218790010,Enabled,0.948359,-0.17558,-0.0261698,0.262872,-225.292,215.397,-1508.59,0.156028,3,OK,-225.112,215.476,-1508.59,OK,-272.187,194.609,-1508.61,OK,-256.231,265.953,-1530.51,,370811713,Port:3,0,1773405795,218790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811713,Port:65535,0,1773405795,218790010,Missing,,,,,,,,,0
4,,370811716,Port:1,0,1773405795,268790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811716,Port:2,0,1773405795,268790010,Enabled,0.947812,-0.181099,-0.0221574,0.261465,-220.494,213.626,-1516.75,0.154135,3,OK,-220.317,213.704,-1516.76,OK,-267.471,193.032,-1516.32,OK,-251.32,264.027,-1539.18,,370811716,Port:3,0,1773405795,268790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811716,Port:65535,0,1773405795,268790010,Missing,,,,,,,,,0
4,,370811719,Port:1,0,1773405795,318790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811719,Port:2,0,1773405795,318790010,Enabled,0.946572,-0.187636,-0.0179609,0.261671,-216.112,211.225,-1524.27,0.14686,3,OK,-215.938,211.293,-1524.27,OK,-263.093,190.687,-1523.31,OK,-247.008,261.31,-1547.31,,370811719,Port:3,0,1773405795,318790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811719,Port:65535,0,1773405795,318790010,Missing,,,,,,,,,0
4,,370811722,Port:1,0,1773405795,368790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811722,Port:2,0,1773405795,368790010,Enabled,0.945964,-0.191295,-0.0138017,0.261474,-212.205,207.635,-1530.65,0.142871,3,OK,-212.03,207.689,-1530.65,OK,-259.209,187.192,-1529.23,OK,-243.156,257.567,-1553.98,,370811722,Port:3,0,1773405795,368790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811722,Port:65535,0,1773405795,368790010,Missing,,,,,,,,,0
4,,370811725,Port:1,0,1773405795,418790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811725,Port:2,0,1773405795,418790010,Enabled,0.946131,-0.193451,-0.0106647,0.25942,-209.003,203.703,-1536.23,0.143521,3,OK,-208.834,203.772,-1536.23,OK,-256.108,183.517,-1534.5,OK,-239.778,253.651,-1559.71,,370811725,Port:3,0,1773405795,418790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811725,Port:65535,0,1773405795,418790010,Missing,,,,,,,,,0
4,,370811728,Port:1,0,1773405795,468790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811728,Port:2,0,1773405795,468790010,Enabled,0.946426,-0.193412,-0.00848147,0.258451,-206.306,198.634,-1540.76,0.143331,3,OK,-206.135,198.701,-1540.77,OK,-253.46,178.594,-1538.84,OK,-237.033,248.636,-1564.17,,370811728,Port:3,0,1773405795,468790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811728,Port:65535,0,1773405795,468790010,Missing,,,,,,,,,0
4,,370811731,Port:1,0,1773405795,518790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811731,Port:2,0,1773405795,518790010,Enabled,0.946409,-0.194517,-0.00406872,0.257791,-203.987,193.034,-1544.77,0.13582,3,OK,-203.821,193.083,-1544.77,OK,-251.176,173.132,-1542.4,OK,-234.745,243.054,-1568.17,,370811731,Port:3,0,1773405795,518790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811731,Port:65535,0,1773405795,518790010,Missing,,,,,,,,,0
4,,370811734,Port:1,0,1773405795,568790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811734,Port:2,0,1773405795,568790010,Enabled,0.945751,-0.194496,0.00213715,0.260234,-201.739,186.332,-1548.13,0.137647,3,OK,-201.573,186.39,-1548.14,OK,-248.846,166.322,-1545.1,OK,-232.917,236.18,-1571.31,,370811734,Port:3,0,1773405795,568790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811734,Port:65535,0,1773405795,568790010,Missing,,,,,,,,,0
4,,370811737,Port:1,0,1773405795,618790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811737,Port:2,0,1773405795,618790010,Enabled,0.944391,-0.195334,0.00911195,0.264361,-199.567,178.871,-1551.28,0.133413,3,OK,-199.408,178.932,-1551.29,OK,-246.502,158.612,-1547.46,OK,-231.363,228.398,-1574.29,,370811737,Port:3,0,1773405795,618790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811737,Port:65535,0,1773405795,618790010,Missing,,,,,,,,,0
4,,370811740,Port:1,0,1773405795,668790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811740,Port:2,0,1773405795,668790010,Enabled,0.943937,-0.192859,0.0142085,0.267558,-197.463,170.177,-1554.15,0.135522,3,OK,-197.302,170.242,-1554.16,OK,-244.262,149.728,-1549.79,OK,-229.749,219.593,-1576.66,,370811740,Port:3,0,1773405795,668790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811740,Port:65535,0,1773405795,668790010,Missing,,,,,,,,,0
4,,370811743,Port:1,0,1773405795,718790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811743,Port:2,0,1773405795,718790010,Enabled,0.943685,-0.191042,0.018281,0.269496,-195.276,161.055,-1557.1,0.133592,3,OK,-195.109,161.107,-1557.11,OK,-241.985,140.496,-1552.33,OK,-227.887,210.445,-1579.26,,370811743,Port:3,0,1773405795,718790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811743,Port:65535,0,1773405795,718790010,Missing,,,,,,,,,0
4,,370811746,Port:1,0,1773405795,768790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811746,Port:2,0,1773405795,768790010,Enabled,0.943311,-0.189831,0.0228044,0.27131,-192.715,151.579,-1560.53,0.127822,3,OK,-192.553,151.623,-1560.54,OK,-239.33,130.936,-1555.3,OK,-225.638,200.908,-1582.38,,370811746,Port:3,0,1773405795,768790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811746,Port:65535,0,1773405795,768790010,Missing,,,,,,,,,1,OK,-67.5483,402.575,-2476.79
4,,370811749,Port:1,0,1773405795,818790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811749,Port:2,0,1773405795,818790010,Enabled,0.943187,-0.189237,0.0259636,0.271869,-190.006,142.011,-1564.52,0.127989,3,OK,-189.84,142.045,-1564.52,OK,-236.586,121.375,-1558.97,OK,-223.071,191.339,-1586.19,,370811749,Port:3,0,1773405795,818790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811749,Port:65535,0,1773405795,818790010,Missing,,,,,,,,,1,OK,-67.546,402.598,-2476.78
4,,370811752,Port:1,0,1773405795,868790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811752,Port:2,0,1773405795,868790010,Enabled,0.943076,-0.187527,0.0289187,0.27314,-187.192,132.186,-1569.05,0.121396,3,OK,-187.043,132.237,-1569.06,OK,-233.702,111.483,-1563.2,OK,-220.456,181.492,-1590.4,,370811752,Port:3,0,1773405795,868790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811752,Port:65535,0,1773405795,868790010,Missing,,,,,,,,,1,OK,-67.5504,402.548,-2476.77
4,,370811755,Port:1,0,1773405795,918790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811755,Port:2,0,1773405795,918790010,Enabled,0.942487,-0.187111,0.0315821,0.275156,-184.435,122.938,-1573.76,0.124934,3,OK,-184.28,122.986,-1573.77,OK,-230.848,102.094,-1567.62,OK,-217.984,172.13,-1594.95,,370811755,Port:3,0,1773405795,918790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811755,Port:65535,0,1773405795,918790010,Missing,,,,,,,,,1,OK,-67.5234,402.609,-2476.66
4,,370811758,Port:1,0,1773405795,968790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811758,Port:2,0,1773405795,968790010,Enabled,0.94203,-0.186842,0.0343092,0.276574,-181.905,114.688,-1578.43,0.125247,3,OK,-181.745,114.723,-1578.43,OK,-228.241,93.7572,-1571.99,OK,-215.677,163.812,-1599.48,,370811758,Port:3,0,1773405795,968790010,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811758,Port:65535,0,1773405795,968790010,Missing,,,,,,,,,1,OK,-67.5597,402.53,-2476.57
4,,370811761,Port:1,0,1773405796,18790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811761,Port:2,0,1773405796,18790012,Enabled,0.94166,-0.188713,0.0372417,0.276183,-179.761,108.299,-1583.38,0.122721,3,OK,-179.61,108.348,-1583.4,OK,-226.098,87.4785,-1576.64,OK,-213.543,157.341,-1604.54,,370811761,Port:3,0,1773405796,18790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811761,Port:65535,0,1773405796,18790012,Missing,,,,,,,,,1,OK,-67.5487,402.605,-2476.76
4,,370811764,Port:1,0,1773405796,68790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811764,Port:2,0,1773405796,68790012,Enabled,0.941847,-0.189394,0.0363922,0.275192,-177.872,102.146,-1588.13,0.122207,3,OK,-177.713,102.178,-1588.14,OK,-224.253,81.426,-1581.48,OK,-211.541,151.222,-1609.4,,370811764,Port:3,0,1773405796,68790012,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370811764,Port:65535,0,1773405796,68790012,Missing,,,,,,,,,1,OK,-67.5241,402.558,-2476.65
