ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,370715347,Port:1,0,1773404189,118683879,Enabled,0.555623,0.485908,-0.52981,0.417705,-135.24,188.417,-1752.31,0.206013,4,OK,-135.054,188.336,-1752.46,OK,-170.79,153.085,-1750.75,OK,-151.368,102.012,-1755.37,OK,-99.3306,140.905,-1757.87,,370715347,Port:2,0,1773404189,118683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715347,Port:3,0,1773404189,118683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715347,Port:65535,0,1773404189,118683879,Missing,,,,,,,,,0
4,,370715350,Port:1,0,1773404189,168683879,Enabled,0.558817,0.485267,-0.527184,0.417511,-135.018,190.036,-1754.67,0.254597,4,OK,-134.831,189.967,-1754.89,OK,-170.586,154.741,-1752.62,OK,-151.253,103.628,-1757.19,OK,-99.1957,142.453,-1760.12,,370715350,Port:2,0,1773404189,168683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715350,Port:3,0,1773404189,168683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715350,Port:65535,0,1773404189,168683879,Missing,,,,,,,,,0
4,,370715353,Port:1,0,1773404189,218683879,Enabled,0.570247,0.478871,-0.509598,0.431058,-135.309,193.019,-1759.48,0.249106,4,OK,-135.128,192.93,-1759.7,OK,-170.267,157.318,-1755.3,OK,-150.172,106.347,-1757.71,OK,-98.79,145.802,-1763.18,,370715353,Port:2,0,1773404189,218683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715353,Port:3,0,1773404189,218683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715353,Port:65535,0,1773404189,218683879,Missing,,,,,,,,,0
4,,370715356,Port:1,0,1773404189,268683879,Enabled,0.573927,0.47087,-0.511793,0.432385,-136.001,196.972,-1765.57,0.224187,4,OK,-135.816,196.9,-1765.75,OK,-171.409,161.742,-1761.24,OK,-151.913,110.491,-1762.83,OK,-100.029,149.282,-1768.46,,370715356,Port:2,0,1773404189,268683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715356,Port:3,0,1773404189,268683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715356,Port:65535,0,1773404189,268683879,Missing,,,,,,,,,0
4,,370715359,Port:1,0,1773404189,318683879,Enabled,0.56738,0.455299,-0.520531,0.447023,-142.064,199.149,-1777.38,0.227084,4,OK,-141.878,199.068,-1777.56,OK,-177.701,164.048,-1773.93,OK,-158.263,112.773,-1773.7,OK,-106.098,151.359,-1777.77,,370715359,Port:2,0,1773404189,318683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715359,Port:3,0,1773404189,318683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715359,Port:65535,0,1773404189,318683879,Missing,,,,,,,,,0
4,,370715362,Port:1,0,1773404189,368683879,Enabled,0.55435,0.443769,-0.526718,0.467262,-151.75,197.697,-1790.05,0.201189,4,OK,-151.571,197.61,-1790.19,OK,-186.917,162.036,-1787.8,OK,-166.679,111.151,-1785.66,OK,-115.014,150.525,-1787.88,,370715362,Port:2,0,1773404189,368683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715362,Port:3,0,1773404189,368683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715362,Port:65535,0,1773404189,368683879,Missing,,,,,,,,,0
4,,370715365,Port:1,0,1773404189,418683879,Enabled,0.548238,0.442873,-0.523767,0.478505,-161.779,193.654,-1797.97,0.210896,4,OK,-161.605,193.587,-1798.12,OK,-196.246,157.318,-1795.81,OK,-175.058,106.875,-1792.91,OK,-124.157,147.24,-1794.79,,370715365,Port:2,0,1773404189,418683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715365,Port:3,0,1773404189,418683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715365,Port:65535,0,1773404189,418683879,Missing,,,,,,,,,0
4,,370715368,Port:1,0,1773404189,468683879,Enabled,0.555337,0.446994,-0.506419,0.485115,-170.17,188.407,-1801.87,0.22262,4,OK,-169.996,188.33,-1802.03,OK,-203.824,151.475,-1797.92,OK,-181.544,101.524,-1794.32,OK,-131.544,142.854,-1798.44,,370715368,Port:2,0,1773404189,468683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715368,Port:3,0,1773404189,468683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715368,Port:65535,0,1773404189,468683879,Missing,,,,,,,,,0
4,,370715371,Port:1,0,1773404189,518683879,Enabled,0.562466,0.448555,-0.493679,0.488581,-176.057,182.904,-1805.2,0.22224,4,OK,-175.881,182.818,-1805.36,OK,-209.252,145.731,-1799.84,OK,-186.405,96.0968,-1795.65,OK,-136.913,137.814,-1801.62,,370715371,Port:2,0,1773404189,518683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715371,Port:3,0,1773404189,518683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715371,Port:65535,0,1773404189,518683879,Missing,,,,,,,,,0
4,,370715374,Port:1,0,1773404189,568683879,Enabled,0.561145,0.443933,-0.490676,0.497268,-181.175,176.508,-1810.8,0.239735,4,OK,-181.012,176.418,-1811,OK,-214.077,139.127,-1805.17,OK,-190.833,89.7643,-1800.04,OK,-141.649,131.839,-1806.1,,370715374,Port:2,0,1773404189,568683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715374,Port:3,0,1773404189,568683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715374,Port:65535,0,1773404189,568683879,Missing,,,,,,,,,0
