#Tools
ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,370077505,Port:1,0,1773393558,418808415,Enabled,0.4552,0.656281,-0.25337,0.545795,-131.449,-65.4755,-1559.97,0.300522,4,OK,-131.257,-65.4855,-1560.28,OK,-135.23,-114.511,-1550.07,OK,-88.7791,-142.39,-1559.28,OK,-75.1671,-80.4504,-1573.58,,370077505,Port:2,0,1773393558,418808415,Enabled,0.933773,-0.0236654,0.0562719,0.35262,-73.8979,146.435,-1515.02,0.13484,3,OK,-73.7309,146.488,-1515.04,OK,-115.976,117.817,-1508.85,OK,-115.725,193.864,-1515.3,,370077505,Port:3,0,1773393558,418808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077505,Port:65535,0,1773393558,418808415,Missing,,,,,,,,,0
4,,370077508,Port:1,0,1773393558,468808415,Enabled,0.454573,0.656751,-0.252218,0.546285,-132.166,-65.7799,-1560.09,0.310196,4,OK,-131.983,-65.786,-1560.42,OK,-135.811,-114.823,-1550.15,OK,-89.2674,-142.573,-1559.42,OK,-75.8367,-80.5976,-1573.72,,370077508,Port:2,0,1773393558,468808415,Enabled,0.933808,-0.0238379,0.0555995,0.352624,-73.895,146.43,-1514.97,0.135487,3,OK,-73.7259,146.48,-1514.99,OK,-115.981,117.81,-1508.87,OK,-115.725,193.861,-1515.31,,370077508,Port:3,0,1773393558,468808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077508,Port:65535,0,1773393558,468808415,Missing,,,,,,,,,0
4,,370077511,Port:1,0,1773393558,518808415,Enabled,0.45342,0.657588,-0.252645,0.546039,-132.752,-66.5523,-1559.84,0.290974,4,OK,-132.572,-66.555,-1560.14,OK,-136.343,-115.623,-1550.07,OK,-89.7817,-143.305,-1559.38,OK,-76.4178,-81.2894,-1573.53,,370077511,Port:2,0,1773393558,518808415,Enabled,0.93376,-0.0233878,0.0565775,0.352625,-73.9035,146.434,-1515.04,0.136806,3,OK,-73.7345,146.49,-1515.06,OK,-115.981,117.817,-1508.85,OK,-115.728,193.862,-1515.27,,370077511,Port:3,0,1773393558,518808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077511,Port:65535,0,1773393558,518808415,Missing,,,,,,,,,0
4,,370077514,Port:1,0,1773393558,568808415,Enabled,0.453216,0.657865,-0.252645,0.545875,-132.975,-66.8214,-1559.59,0.271432,4,OK,-132.796,-66.826,-1559.88,OK,-136.545,-115.893,-1549.88,OK,-89.9883,-143.562,-1559.18,OK,-76.6501,-81.5452,-1573.34,,370077514,Port:2,0,1773393558,568808415,Enabled,0.933767,-0.0238848,0.0563092,0.352616,-73.8969,146.438,-1515.03,0.136073,3,OK,-73.7277,146.487,-1515.05,OK,-115.974,117.819,-1508.86,OK,-115.728,193.874,-1515.34,,370077514,Port:3,0,1773393558,568808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077514,Port:65535,0,1773393558,568808415,Missing,,,,,,,,,0
4,,370077520,Port:1,0,1773393558,668808415,Enabled,0.453531,0.658154,-0.252698,0.54524,-133.343,-67.2932,-1559.5,0.302508,4,OK,-133.166,-67.3034,-1559.82,OK,-136.951,-116.367,-1549.75,OK,-90.427,-144.077,-1559.19,OK,-77.0339,-82.046,-1573.3,,370077520,Port:2,0,1773393558,668808415,Enabled,0.933803,-0.0235568,0.0558015,0.352623,-73.8956,146.435,-1514.99,0.130403,3,OK,-73.7329,146.486,-1515.01,OK,-115.975,117.82,-1508.88,OK,-115.722,193.862,-1515.28,,370077520,Port:3,0,1773393558,668808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077520,Port:65535,0,1773393558,668808415,Missing,,,,,,,,,0
4,,370077523,Port:1,0,1773393558,718808415,Enabled,0.452054,0.659045,-0.253224,0.545146,-133.452,-67.6483,-1559.4,0.275735,4,OK,-133.276,-67.6569,-1559.69,OK,-136.994,-116.76,-1549.85,OK,-90.4381,-144.373,-1559.32,OK,-77.1228,-82.2864,-1573.26,,370077523,Port:2,0,1773393558,718808415,Enabled,0.933785,-0.0238094,0.0559733,0.352627,-73.8985,146.433,-1515,0.137124,3,OK,-73.7301,146.489,-1515.02,OK,-115.982,117.81,-1508.86,OK,-115.726,193.864,-1515.31,,370077523,Port:3,0,1773393558,718808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077523,Port:65535,0,1773393558,718808415,Missing,,,,,,,,,0
4,,370077526,Port:1,0,1773393558,768808415,Enabled,0.451861,0.659982,-0.25257,0.544476,-133.491,-67.7081,-1559.29,0.292012,4,OK,-133.311,-67.7152,-1559.6,OK,-136.966,-116.825,-1549.75,OK,-90.3974,-144.399,-1559.38,OK,-77.1894,-82.2835,-1573.28,,370077526,Port:2,0,1773393558,768808415,Enabled,0.933765,-0.0238423,0.0564661,0.352599,-73.9002,146.432,-1515.03,0.13155,3,OK,-73.736,146.48,-1515.05,OK,-115.973,117.82,-1508.84,OK,-115.728,193.865,-1515.33,,370077526,Port:3,0,1773393558,768808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077526,Port:65535,0,1773393558,768808415,Missing,,,,,,,,,0
4,,370077529,Port:1,0,1773393558,818808415,Enabled,0.453023,0.658414,-0.252795,0.545303,-133.581,-67.257,-1559.55,0.317088,4,OK,-133.401,-67.2682,-1559.89,OK,-137.151,-116.344,-1549.83,OK,-90.6234,-144.013,-1559.32,OK,-77.2666,-81.9614,-1573.34,,370077529,Port:2,0,1773393558,818808415,Enabled,0.933767,-0.0234506,0.056643,0.352592,-73.905,146.428,-1515.04,0.1347,3,OK,-73.7389,146.485,-1515.06,OK,-115.982,117.816,-1508.84,OK,-115.726,193.856,-1515.28,,370077529,Port:3,0,1773393558,818808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077529,Port:65535,0,1773393558,818808415,Missing,,,,,,,,,0
4,,370077532,Port:1,0,1773393558,868808415,Enabled,0.452282,0.659543,-0.252249,0.544807,-133.489,-67.0548,-1559.6,0.303577,4,OK,-133.308,-67.0614,-1559.92,OK,-136.964,-116.165,-1549.97,OK,-90.3984,-143.738,-1559.57,OK,-77.1796,-81.648,-1573.53,,370077532,Port:2,0,1773393558,868808415,Enabled,0.933785,-0.0235581,0.0561384,0.352617,-73.8999,146.437,-1515.01,0.135455,3,OK,-73.7305,146.489,-1515.03,OK,-115.98,117.822,-1508.86,OK,-115.728,193.866,-1515.29,,370077532,Port:3,0,1773393558,868808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077532,Port:65535,0,1773393558,868808415,Missing,,,,,,,,,0
4,,370077535,Port:1,0,1773393558,918808415,Enabled,0.453499,0.658257,-0.253172,0.544923,-133.444,-66.5615,-1559.96,0.30229,4,OK,-133.267,-66.5705,-1560.28,OK,-137.082,-115.642,-1550.25,OK,-90.596,-143.38,-1559.71,OK,-77.15,-81.349,-1573.77,,370077535,Port:2,0,1773393558,918808415,Enabled,0.933778,-0.0235991,0.0563176,0.352604,-73.9009,146.431,-1515.02,0.135618,3,OK,-73.7329,146.487,-1515.04,OK,-115.982,117.818,-1508.85,OK,-115.725,193.858,-1515.29,,370077535,Port:3,0,1773393558,918808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077535,Port:65535,0,1773393558,918808415,Missing,,,,,,,,,0
