ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,
4,,365925235,Port:1,0,1773324353,918826768,50000000,Enabled,0.756609,0.28277,-0.572694,0.140019,-22.3062,123.804,-1772.89,0.125184,4,OK,-22.2607,123.658,-1772.91,OK,-69.9992,122.547,-1757.69,OK,-91.6563,72.0668,-1756.65,OK,-30.3257,64.6527,-1777.32,,365925235,Port:2,0,1773324353,918826768,Enabled,0.930163,0.0308338,0.0351792,0.364155,-87.4662,271.27,-1592.28,0.141356,3,OK,-87.2972,271.34,-1592.29,OK,-128.997,241.329,-1589.57,OK,-130.178,317.598,-1587.03,,365925235,Port:3,0,1773324353,918826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925235,Port:65535,0,1773324353,918826768,Missing,,,,,,,,,3,OK,-40.9304,206.198,-2041.5,OK,-43.5103,201.763,-2245.66,OK,-63.7915,219.269,-2294.92,,,,,,,,,,,,,,,,,,,,
4,,365925238,Port:1,0,1773324353,968826768,50000000,Enabled,0.75993,0.274172,-0.574027,0.133523,-18.3022,124.031,-1774.28,0.131367,4,OK,-18.2712,123.871,-1774.26,OK,-65.9559,123.912,-1758.96,OK,-88.6819,73.8967,-1757.44,OK,-27.6008,65.0428,-1778.28,,365925238,Port:2,0,1773324353,968826768,Enabled,0.930171,0.0306444,0.0353408,0.364134,-87.4722,271.266,-1592.3,0.144472,3,OK,-87.2971,271.335,-1592.31,OK,-129.006,241.328,-1589.57,OK,-130.185,317.599,-1587.07,,365925238,Port:3,0,1773324353,968826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925238,Port:65535,0,1773324353,968826768,Missing,,,,,,,,,3,OK,-40.9315,206.183,-2041.34,OK,-43.4518,201.741,-2245.7,OK,-63.6481,219.292,-2294.18,,,,,,,,,,,,,,,,,,,,
4,,365925241,Port:1,0,1773324354,18826764,49999996,Enabled,0.762584,0.269152,-0.574206,0.127713,-15.5181,124.143,-1775.22,0.131271,4,OK,-15.4879,123.989,-1775.22,OK,-63.0987,124.794,-1759.66,OK,-86.6022,75.1424,-1757.95,OK,-25.7219,65.2848,-1779.04,,365925241,Port:2,0,1773324354,18826764,Enabled,0.930112,0.0308836,0.035894,0.36421,-87.4761,271.277,-1592.35,0.14348,3,OK,-87.3071,271.352,-1592.36,OK,-129.001,241.326,-1589.56,OK,-130.186,317.599,-1587.06,,365925241,Port:3,0,1773324354,18826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925241,Port:65535,0,1773324354,18826764,Missing,,,,,,,,,3,OK,-40.9137,206.2,-2041.55,OK,-43.4492,201.763,-2245.83,OK,-63.3755,219.311,-2292.42,,,,,,,,,,,,,,,,,,,,
4,,365925244,Port:1,0,1773324354,68826764,50000000,Enabled,0.762656,0.266579,-0.575602,0.126386,-14.51,124.173,-1775.57,0.135533,4,OK,-14.4583,124.026,-1775.58,OK,-62.1256,125.115,-1760.11,OK,-85.9185,75.6178,-1758.34,OK,-25.0485,65.3761,-1779.29,,365925244,Port:2,0,1773324354,68826764,Enabled,0.930146,0.0310313,0.0352865,0.364171,-87.4729,271.275,-1592.32,0.14555,3,OK,-87.2961,271.346,-1592.33,OK,-129.007,241.336,-1589.6,OK,-130.187,317.597,-1587.04,,365925244,Port:3,0,1773324354,68826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925244,Port:65535,0,1773324354,68826764,Missing,,,,,,,,,2,OK,-40.9097,206.179,-2041.42,OK,-43.4494,201.74,-2245.64,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925247,Port:1,0,1773324354,118826764,50000000,Enabled,0.761776,0.267529,-0.576262,0.12668,-14.6594,124.153,-1775.45,0.124893,4,OK,-14.6349,124,-1775.45,OK,-62.2968,125.007,-1760.08,OK,-86.003,75.4739,-1758.45,OK,-25.1185,65.3393,-1779.28,,365925247,Port:2,0,1773324354,118826764,Enabled,0.930162,0.0307727,0.0352799,0.364153,-87.4726,271.273,-1592.31,0.142384,3,OK,-87.3008,271.341,-1592.32,OK,-129.003,241.332,-1589.59,OK,-130.186,317.603,-1587.06,,365925247,Port:3,0,1773324354,118826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925247,Port:65535,0,1773324354,118826764,Missing,,,,,,,,,2,OK,-40.9182,206.184,-2041.47,OK,-43.461,201.746,-2245.69,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925250,Port:1,0,1773324354,168826764,50000000,Enabled,0.759484,0.268208,-0.578925,0.126867,-15.1641,124.226,-1775.08,0.129866,4,OK,-15.1395,124.07,-1775.07,OK,-62.9002,125.027,-1760.03,OK,-86.6113,75.4846,-1758.67,OK,-25.5826,65.4277,-1779.15,,365925250,Port:2,0,1773324354,168826764,Enabled,0.930147,0.0308441,0.035271,0.364186,-87.471,271.273,-1592.31,0.145028,3,OK,-87.2964,271.343,-1592.32,OK,-129.003,241.328,-1589.59,OK,-130.187,317.599,-1587.06,,365925250,Port:3,0,1773324354,168826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925250,Port:65535,0,1773324354,168826764,Missing,,,,,,,,,2,OK,-40.908,206.184,-2041.31,OK,-43.4503,201.741,-2245.71,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925253,Port:1,0,1773324354,218826764,50000000,Enabled,0.757568,0.268922,-0.580983,0.1274,-15.876,124.324,-1774.7,0.128695,4,OK,-15.8421,124.171,-1774.74,OK,-63.7043,125.043,-1759.86,OK,-87.3634,75.4807,-1758.83,OK,-26.2092,65.5184,-1778.91,,365925253,Port:2,0,1773324354,218826764,Enabled,0.930135,0.0310788,0.0355886,0.364164,-87.4719,271.275,-1592.34,0.143274,3,OK,-87.3014,271.347,-1592.35,OK,-129.001,241.33,-1589.59,OK,-130.18,317.599,-1587.04,,365925253,Port:3,0,1773324354,218826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925253,Port:65535,0,1773324354,218826764,Missing,,,,,,,,,3,OK,-40.9119,206.192,-2041.49,OK,-43.4529,201.754,-2245.74,OK,-63.4107,219.292,-2292.73,,,,,,,,,,,,,,,,,,,,
4,,365925256,Port:1,0,1773324354,268826764,50000000,Enabled,0.755219,0.270363,-0.583075,0.128732,-16.8639,124.252,-1774.12,0.125449,4,OK,-16.8373,124.096,-1774.13,OK,-64.777,124.793,-1759.62,OK,-88.2889,75.136,-1758.78,OK,-26.9898,65.4262,-1778.57,,365925256,Port:2,0,1773324354,268826764,Enabled,0.930133,0.0311689,0.0354727,0.364175,-87.4689,271.271,-1592.31,0.146184,3,OK,-87.2929,271.344,-1592.32,OK,-129.002,241.329,-1589.58,OK,-130.18,317.59,-1587.01,,365925256,Port:3,0,1773324354,268826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925256,Port:65535,0,1773324354,268826764,Missing,,,,,,,,,3,OK,-40.9149,206.194,-2041.36,OK,-43.4587,201.753,-2245.75,OK,-63.5806,219.281,-2293.63,,,,,,,,,,,,,,,,,,,,
4,,365925259,Port:1,0,1773324354,318826764,50000000,Enabled,0.749955,0.273035,-0.588446,0.129428,-18.4683,123.923,-1772.87,0.126845,4,OK,-18.4236,123.78,-1772.91,OK,-66.5982,124.216,-1758.99,OK,-89.9714,74.5243,-1758.92,OK,-28.3711,65.0978,-1777.87,,365925259,Port:2,0,1773324354,318826764,Enabled,0.930155,0.0307129,0.0352801,0.364175,-87.4736,271.275,-1592.3,0.143782,3,OK,-87.2998,271.344,-1592.32,OK,-129.004,241.333,-1589.58,OK,-130.19,317.605,-1587.07,,365925259,Port:3,0,1773324354,318826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925259,Port:65535,0,1773324354,318826764,Missing,,,,,,,,,3,OK,-40.9238,206.19,-2041.47,OK,-43.4648,201.75,-2245.78,OK,-63.645,219.286,-2294.16,,,,,,,,,,,,,,,,,,,,
4,,365925262,Port:1,0,1773324354,368826764,50000000,Enabled,0.744765,0.280359,-0.590899,0.13252,-21.3313,123.258,-1770.89,0.131726,4,OK,-21.2878,123.114,-1770.97,OK,-69.5837,122.771,-1757.44,OK,-92.2983,72.7621,-1758.19,OK,-30.4069,64.3675,-1776.59,,365925262,Port:2,0,1773324354,368826764,Enabled,0.930118,0.0308907,0.0358184,0.364203,-87.4694,271.273,-1592.33,0.143589,3,OK,-87.2981,271.343,-1592.34,OK,-128.994,241.322,-1589.55,OK,-130.183,317.601,-1587.04,,365925262,Port:3,0,1773324354,368826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925262,Port:65535,0,1773324354,368826764,Missing,,,,,,,,,3,OK,-40.9284,206.204,-2041.57,OK,-43.4694,201.768,-2245.79,OK,-63.7522,219.274,-2294.89,,,,,,,,,,,,,,,,,,,,
4,,365925265,Port:1,0,1773324354,418826764,50000000,Enabled,0.7406,0.288798,-0.591062,0.136942,-24.7108,122.571,-1768.95,0.12852,4,OK,-24.6631,122.418,-1768.99,OK,-73.0241,121.108,-1755.8,OK,-94.8313,70.7167,-1757.11,OK,-32.7272,63.5989,-1775.29,,365925265,Port:2,0,1773324354,418826764,Enabled,0.930121,0.0311568,0.0357378,0.364181,-87.475,271.275,-1592.35,0.141494,3,OK,-87.3069,271.347,-1592.37,OK,-129,241.329,-1589.6,OK,-130.183,317.598,-1587.04,,365925265,Port:3,0,1773324354,418826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925265,Port:65535,0,1773324354,418826764,Missing,,,,,,,,,3,OK,-40.9252,206.195,-2041.45,OK,-43.6184,201.76,-2245.6,OK,-63.8247,219.274,-2295.21,,,,,,,,,,,,,,,,,,,,
4,,365925268,Port:1,0,1773324354,468826764,50000000,Enabled,0.734261,0.296832,-0.594025,0.141014,-28.0203,121.915,-1767.15,0.13969,4,OK,-27.9659,121.766,-1767.23,OK,-76.4586,119.553,-1754.56,OK,-97.4672,68.8438,-1756.78,OK,-35.0328,62.9017,-1774.23,,365925268,Port:2,0,1773324354,468826764,Enabled,0.93018,0.0308656,0.0348962,0.364136,-87.4692,271.266,-1592.27,0.139547,3,OK,-87.2985,271.33,-1592.28,OK,-129.001,241.333,-1589.59,OK,-130.184,317.597,-1587.03,,365925268,Port:3,0,1773324354,468826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925268,Port:65535,0,1773324354,468826764,Missing,,,,,,,,,3,OK,-43.9124,201.769,-2245.05,OK,-40.9256,206.19,-2041.57,OK,-63.8266,219.263,-2295.12,,,,,,,,,,,,,,,,,,,,
4,,365925271,Port:1,0,1773324354,518826764,50000000,Enabled,0.728215,0.302969,-0.598104,0.142069,-30.6907,121.276,-1765.15,0.138594,4,OK,-30.6344,121.122,-1765.22,OK,-79.2628,118.36,-1753.19,OK,-99.8097,67.5308,-1756.27,OK,-37.1365,62.3058,-1773.06,,365925271,Port:2,0,1773324354,518826764,Enabled,0.930162,0.0310552,0.0350913,0.364147,-87.468,271.27,-1592.3,0.142191,3,OK,-87.295,271.337,-1592.31,OK,-129.001,241.333,-1589.6,OK,-130.181,317.596,-1587.03,,365925271,Port:3,0,1773324354,518826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925271,Port:65535,0,1773324354,518826764,Missing,,,,,,,,,2,OK,-40.9021,206.192,-2041.54,OK,-63.8104,219.268,-2295,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925274,Port:1,0,1773324354,568826764,50000000,Enabled,0.721731,0.309838,-0.601909,0.14426,-33.5892,120.426,-1763.16,0.131592,4,OK,-33.5383,120.267,-1763.18,OK,-82.275,116.846,-1751.91,OK,-102.219,65.8271,-1755.79,OK,-39.2732,61.4857,-1771.91,,365925274,Port:2,0,1773324354,568826764,Enabled,0.930157,0.0310222,0.0352282,0.364148,-87.4701,271.273,-1592.32,0.142444,3,OK,-87.2957,271.336,-1592.33,OK,-129.001,241.334,-1589.6,OK,-130.186,317.605,-1587.04,,365925274,Port:3,0,1773324354,568826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925274,Port:65535,0,1773324354,568826764,Missing,,,,,,,,,2,OK,-40.9254,206.207,-2041.53,OK,-63.8274,219.261,-2295.09,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925277,Port:1,0,1773324354,618826764,50000000,Enabled,0.716814,0.318592,-0.602625,0.146693,-36.816,119.421,-1761.03,0.138331,4,OK,-36.7513,119.261,-1761.09,OK,-85.5242,114.961,-1750.1,OK,-104.645,63.7146,-1754.81,OK,-41.5672,60.5198,-1770.57,,365925277,Port:2,0,1773324354,618826764,Enabled,0.93014,0.0309456,0.0352645,0.364196,-87.4708,271.274,-1592.31,0.142342,3,OK,-87.3,271.342,-1592.33,OK,-128.998,241.326,-1589.6,OK,-130.187,317.602,-1587.05,,365925277,Port:3,0,1773324354,618826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925277,Port:65535,0,1773324354,618826764,Missing,,,,,,,,,2,OK,-40.9283,206.204,-2041.56,OK,-63.8231,219.251,-2294.99,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925280,Port:1,0,1773324354,668826764,50000000,Enabled,0.710283,0.329696,-0.603512,0.150239,-40.5387,118.143,-1758.59,0.160974,4,OK,-40.4678,117.989,-1758.71,OK,-89.2315,112.54,-1748.06,OK,-107.304,61.0153,-1753.87,OK,-44.0372,59.3252,-1769.06,,365925280,Port:2,0,1773324354,668826764,Enabled,0.930162,0.0308803,0.0351938,0.364152,-87.4663,271.271,-1592.3,0.145596,3,OK,-87.2897,271.338,-1592.32,OK,-129,241.327,-1589.59,OK,-130.182,317.605,-1587.05,,365925280,Port:3,0,1773324354,668826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925280,Port:65535,0,1773324354,668826764,Missing,,,,,,,,,3,OK,-40.9152,206.203,-2041.52,OK,-43.1514,201.758,-2246.03,OK,-63.9335,219.263,-2295.05,,,,,,,,,,,,,,,,,,,,
4,,365925283,Port:1,0,1773324354,718826764,50000000,Enabled,0.704529,0.341503,-0.602669,0.154291,-44.3812,116.748,-1756.24,0.166596,4,OK,-44.295,116.6,-1756.37,OK,-92.9843,109.888,-1746.04,OK,-109.874,58.0791,-1752.74,OK,-46.531,58.0467,-1767.62,,365925283,Port:2,0,1773324354,718826764,Enabled,0.930153,0.031067,0.0351401,0.364164,-87.4761,271.275,-1592.33,0.140674,3,OK,-87.3046,271.341,-1592.34,OK,-129.006,241.338,-1589.63,OK,-130.191,317.6,-1587.06,,365925283,Port:3,0,1773324354,718826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925283,Port:65535,0,1773324354,718826764,Missing,,,,,,,,,3,OK,-40.9177,206.194,-2041.62,OK,-43.3866,201.759,-2245.73,OK,-64.1664,219.271,-2294.51,,,,,,,,,,,,,,,,,,,,
4,,365925286,Port:1,0,1773324354,768826764,50000000,Enabled,0.698128,0.352073,-0.603157,0.15768,-48.0335,115.337,-1753.96,0.151518,4,OK,-47.9477,115.182,-1754.05,OK,-96.5712,107.395,-1744.28,OK,-112.403,55.385,-1751.82,OK,-48.9731,56.7923,-1766.28,,365925286,Port:2,0,1773324354,768826764,Enabled,0.93016,0.0305705,0.035178,0.364184,-87.4697,271.275,-1592.29,0.146079,3,OK,-87.2937,271.344,-1592.3,OK,-129.003,241.329,-1589.57,OK,-130.189,317.607,-1587.07,,365925286,Port:3,0,1773324354,768826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925286,Port:65535,0,1773324354,768826764,Missing,,,,,,,,,2,OK,-40.9271,206.2,-2041.45,OK,-43.4677,201.761,-2245.79,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925289,Port:1,0,1773324354,818826764,50000000,Enabled,0.692794,0.361788,-0.603244,0.158879,-51.1378,113.912,-1751.56,0.170222,4,OK,-51.031,113.748,-1751.66,OK,-99.6109,105.077,-1742.23,OK,-114.615,52.9857,-1750.65,OK,-51.1337,55.5803,-1764.81,,365925289,Port:2,0,1773324354,818826764,Enabled,0.930137,0.0310835,0.0358217,0.364138,-87.4726,271.271,-1592.34,0.144748,3,OK,-87.2985,271.341,-1592.35,OK,-129.003,241.329,-1589.57,OK,-130.179,317.6,-1587.03,,365925289,Port:3,0,1773324354,818826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925289,Port:65535,0,1773324354,818826764,Missing,,,,,,,,,2,OK,-40.928,206.196,-2041.51,OK,-43.4576,201.759,-2245.72,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925292,Port:1,0,1773324354,868826764,50000000,Enabled,0.690135,0.372159,-0.599551,0.160468,-53.9266,112.258,-1749.18,0.298497,4,OK,-53.7795,112.062,-1749.46,OK,-102.225,102.391,-1739.58,OK,-116.308,50.187,-1748.96,OK,-52.8922,54.1673,-1763.07,,365925292,Port:2,0,1773324354,868826764,Enabled,0.930151,0.0308832,0.0353482,0.364164,-87.4701,271.271,-1592.31,0.145114,3,OK,-87.2957,271.339,-1592.33,OK,-129.001,241.324,-1589.58,OK,-130.184,317.604,-1587.05,,365925292,Port:3,0,1773324354,868826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925292,Port:65535,0,1773324354,868826764,Missing,,,,,,,,,2,OK,-40.9266,206.193,-2041.51,OK,-43.4461,201.757,-2245.72,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925295,Port:1,0,1773324354,918826764,50000000,Enabled,0.687017,0.382633,-0.596828,0.15936,-56.297,110.365,-1746.59,0.469349,4,OK,-56.0656,110.134,-1747.07,OK,-104.493,99.6234,-1736.78,OK,-117.822,47.4365,-1747.32,OK,-54.488,52.6069,-1761.36,,365925295,Port:2,0,1773324354,918826764,Enabled,0.930133,0.0309692,0.0356034,0.364179,-87.4735,271.271,-1592.32,0.143398,3,OK,-87.3013,271.341,-1592.33,OK,-129.001,241.325,-1589.57,OK,-130.186,317.598,-1587.03,,365925295,Port:3,0,1773324354,918826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925295,Port:65535,0,1773324354,918826764,Missing,,,,,,,,,2,OK,-40.9222,206.213,-2041.48,OK,-43.469,201.774,-2245.85,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925298,Port:1,0,1773324354,968826764,50000000,Enabled,0.685793,0.392791,-0.591297,0.160533,-58.7632,108.561,-1744.43,0.569897,4,OK,-58.3481,108.355,-1744.99,OK,-106.788,96.7839,-1734.29,OK,-119.17,44.4674,-1745.42,OK,-56.0469,51.0995,-1759.85,,365925298,Port:2,0,1773324354,968826764,Enabled,0.93013,0.0307105,0.035633,0.364206,-87.4703,271.274,-1592.32,0.140681,3,OK,-87.3011,271.339,-1592.33,OK,-128.991,241.324,-1589.56,OK,-130.188,317.609,-1587.06,,365925298,Port:3,0,1773324354,968826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925298,Port:65535,0,1773324354,968826764,Missing,,,,,,,,,2,OK,-40.9298,206.182,-2041.45,OK,-43.4617,201.743,-2245.72,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925301,Port:1,0,1773324355,18826764,50000000,Enabled,0.678486,0.405049,-0.591217,0.161414,-61.4594,106.739,-1741.83,0.311603,4,OK,-61.0842,106.645,-1742.01,OK,-109.268,93.9478,-1732.58,OK,-120.642,41.5553,-1744.25,OK,-57.6634,49.5642,-1758.73,,365925301,Port:2,0,1773324355,18826764,Enabled,0.930126,0.0311209,0.0356042,0.364183,-87.4701,271.273,-1592.33,0.14337,3,OK,-87.2949,271.338,-1592.35,OK,-128.997,241.33,-1589.59,OK,-130.185,317.598,-1587.03,,365925301,Port:3,0,1773324355,18826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925301,Port:65535,0,1773324355,18826764,Missing,,,,,,,,,2,OK,-40.9063,206.193,-2041.58,OK,-43.4472,201.755,-2245.86,,,,,,,,,,,,,,,,,,,,,,,,
4,,365925304,Port:1,0,1773324355,68826764,50000000,Enabled,0.674011,0.414382,-0.588814,0.165209,-64.1944,105.151,-1740.06,0.16158,4,OK,-64.061,105.026,-1740.16,OK,-111.586,91.3863,-1731.13,OK,-122.047,38.9123,-1743.3,OK,-59.2151,48.1739,-1757.64,,365925304,Port:2,0,1773324355,68826764,Enabled,0.930133,0.0309607,0.0354965,0.364191,-87.4685,271.275,-1592.32,0.145795,3,OK,-87.2929,271.345,-1592.33,OK,-128.998,241.328,-1589.58,OK,-130.184,317.602,-1587.04,,365925304,Port:3,0,1773324355,68826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925304,Port:65535,0,1773324355,68826764,Missing,,,,,,,,,3,OK,-40.9195,206.206,-2041.5,OK,-43.4527,201.768,-2245.83,OK,-63.7804,219.271,-2295.14,,,,,,,,,,,,,,,,,,,,
4,,365925307,Port:1,0,1773324355,118826771,50000007,Enabled,0.669007,0.422438,-0.588621,0.165834,-66.5522,103.615,-1738.24,0.1705,4,OK,-66.4232,103.496,-1738.37,OK,-113.809,89.1499,-1729.63,OK,-123.576,36.7446,-1742.65,OK,-60.8148,46.9446,-1756.58,,365925307,Port:2,0,1773324355,118826771,Enabled,0.930153,0.0307207,0.0355055,0.364159,-87.4719,271.273,-1592.29,0.142025,3,OK,-87.3006,271.34,-1592.31,OK,-128.999,241.329,-1589.55,OK,-130.186,317.607,-1587.04,,365925307,Port:3,0,1773324355,118826771,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925307,Port:65535,0,1773324355,118826771,Missing,,,,,,,,,3,OK,-40.9061,206.172,-2041.27,OK,-43.4491,201.731,-2245.57,OK,-63.8336,219.271,-2295.09,,,,,,,,,,,,,,,,,,,,
4,,365925310,Port:1,0,1773324355,168826771,50000000,Enabled,0.665024,0.428571,-0.588284,0.167308,-68.8369,102.288,-1736.85,0.176453,4,OK,-68.7039,102.172,-1737,OK,-115.962,87.2348,-1728.53,OK,-125.125,34.8445,-1742.12,OK,-62.4223,45.8662,-1755.71,,365925310,Port:2,0,1773324355,168826771,Enabled,0.930131,0.0310581,0.0357375,0.364162,-87.4782,271.271,-1592.32,0.140095,3,OK,-87.309,271.339,-1592.34,OK,-129.003,241.332,-1589.56,OK,-130.187,317.595,-1587.02,,365925310,Port:3,0,1773324355,168826771,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925310,Port:65535,0,1773324355,168826771,Missing,,,,,,,,,3,OK,-40.9266,206.196,-2041.56,OK,-43.4579,201.759,-2245.79,OK,-63.8165,219.252,-2295.08,,,,,,,,,,,,,,,,,,,,
4,,365925313,Port:1,0,1773324355,218826764,49999993,Enabled,0.66087,0.434535,-0.588046,0.169211,-71.0464,101.066,-1735.57,0.162275,4,OK,-70.9054,100.949,-1735.67,OK,-118.038,85.4138,-1727.64,OK,-126.537,33.0526,-1741.67,OK,-63.946,44.8989,-1754.94,,365925313,Port:2,0,1773324355,218826764,Enabled,0.930155,0.0310697,0.0351093,0.364161,-87.4689,271.275,-1592.3,0.143058,3,OK,-87.2955,271.343,-1592.31,OK,-129.001,241.335,-1589.6,OK,-130.183,317.602,-1587.02,,365925313,Port:3,0,1773324355,218826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925313,Port:65535,0,1773324355,218826764,Missing,,,,,,,,,3,OK,-40.9182,206.207,-2041.54,OK,-43.4685,201.771,-2245.8,OK,-63.8167,219.28,-2295.36,,,,,,,,,,,,,,,,,,,,
4,,365925316,Port:1,0,1773324355,268826764,50000000,Enabled,0.656898,0.441296,-0.587271,0.169867,-72.943,99.7011,-1734.18,0.159372,4,OK,-72.8079,99.5928,-1734.29,OK,-119.786,83.4677,-1726.49,OK,-127.685,31.1629,-1741.16,OK,-65.1772,43.8193,-1754.17,,365925316,Port:2,0,1773324355,268826764,Enabled,0.930122,0.0312012,0.0357082,0.364177,-87.4724,271.276,-1592.34,0.143266,3,OK,-87.2998,271.346,-1592.35,OK,-128.999,241.332,-1589.58,OK,-130.183,317.6,-1587.02,,365925316,Port:3,0,1773324355,268826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925316,Port:65535,0,1773324355,268826764,Missing,,,,,,,,,3,OK,-40.9247,206.203,-2041.53,OK,-43.4627,201.765,-2245.82,OK,-63.838,219.277,-2295.1,,,,,,,,,,,,,,,,,,,,
4,,365925319,Port:1,0,1773324355,318826764,50000000,Enabled,0.653652,0.447912,-0.586404,0.16806,-74.4494,98.3218,-1732.32,0.181225,4,OK,-74.3129,98.1938,-1732.46,OK,-121.168,81.6248,-1724.79,OK,-128.702,29.5106,-1740.17,OK,-66.2979,42.7909,-1753.06,,365925319,Port:2,0,1773324355,318826764,Enabled,0.93014,0.0309576,0.0354835,0.364172,-87.4724,271.272,-1592.31,0.14202,3,OK,-87.3023,271.34,-1592.33,OK,-129,241.326,-1589.57,OK,-130.184,317.601,-1587.04,,365925319,Port:3,0,1773324355,318826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365925319,Port:65535,0,1773324355,318826764,Missing,,,,,,,,,3,OK,-40.9225,206.187,-2041.46,OK,-43.4559,201.748,-2245.73,OK,-63.8191,219.257,-2295.06,,,,,,,,,,,,,,,,,,,,
