ToolCount,ToolInfo,Frame#,,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,365854852,3,Port:1,0,1773323180,868828403,49999999,Enabled,0.666751,0.298494,-0.593682,0.337471,-42.4869,159.07,-1746.6,0.146802,4,OK,-42.3746,158.914,-1746.6,OK,-89.8063,143.217,-1741.87,OK,-94.4316,88.8465,-1736.32,OK,-30.7039,100.597,-1741.77,,365854852,Port:2,0,1773323180,868828403,Enabled,0.930136,0.0307184,0.0354329,0.364209,-87.4027,271.242,-1592.34,0.138947,3,OK,-87.2352,271.309,-1592.36,OK,-128.925,241.298,-1589.6,OK,-130.12,317.569,-1587.1,,365854852,Port:3,0,1773323180,868828403,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854852,Port:65535,0,1773323180,868828403,Missing,,,,,,,,,0
4,,365854855,3,Port:1,0,1773323180,918828405,50000002,Enabled,0.6655,0.331932,-0.569779,0.34969,-51.1465,153.951,-1741.55,0.14805,4,OK,-51.0232,153.8,-1741.53,OK,-96.9517,134.707,-1734.97,OK,-97.484,80.055,-1730.06,OK,-35.0358,96.42,-1738.22,,365854855,Port:2,0,1773323180,918828405,Enabled,0.930133,0.0306851,0.0354758,0.364214,-87.4046,271.244,-1592.35,0.141202,3,OK,-87.2352,271.311,-1592.36,OK,-128.928,241.295,-1589.6,OK,-130.123,317.574,-1587.1,,365854855,Port:3,0,1773323180,918828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854855,Port:65535,0,1773323180,918828405,Missing,,,,,,,,,0
4,,365854858,3,Port:1,0,1773323180,968828405,50000000,Enabled,0.663591,0.368715,-0.540169,0.3632,-60.3433,147.165,-1735.28,0.176281,4,OK,-60.2254,147.025,-1735.4,OK,-104.011,124.201,-1726.44,OK,-99.8997,69.6142,-1722.66,OK,-39.4926,91.091,-1733.67,,365854858,Port:2,0,1773323180,968828405,Enabled,0.930098,0.0312941,0.035694,0.364231,-87.4045,271.242,-1592.38,0.141353,3,OK,-87.2355,271.312,-1592.39,OK,-128.926,241.292,-1589.63,OK,-130.118,317.56,-1587.05,,365854858,Port:3,0,1773323180,968828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854858,Port:65535,0,1773323180,968828405,Missing,,,,,,,,,0
4,,365854861,3,Port:1,0,1773323181,18828405,50000000,Enabled,0.661901,0.398963,-0.514867,0.370981,-66.8958,140.674,-1729.07,0.180048,4,OK,-66.7518,140.528,-1729.17,OK,-108.589,114.887,-1718.54,OK,-100.874,60.6099,-1715.81,OK,-42.5225,86.0318,-1729.36,,365854861,Port:2,0,1773323181,18828405,Enabled,0.930138,0.0307288,0.0352478,0.36422,-87.406,271.242,-1592.32,0.144453,3,OK,-87.231,271.31,-1592.33,OK,-128.934,241.295,-1589.6,OK,-130.128,317.568,-1587.08,,365854861,Port:3,0,1773323181,18828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854861,Port:65535,0,1773323181,18828405,Missing,,,,,,,,,0
4,,365854864,3,Port:1,0,1773323181,68828405,50000000,Enabled,0.658833,0.422541,-0.496395,0.375487,-70.6612,135.226,-1723.65,0.191439,4,OK,-70.5079,135.074,-1723.78,OK,-110.699,107.343,-1712.1,OK,-100.351,53.4509,-1710.52,OK,-43.7772,81.8294,-1725.68,,365854864,Port:2,0,1773323181,68828405,Enabled,0.930164,0.0309673,0.0350553,0.364153,-87.402,271.238,-1592.33,0.140452,3,OK,-87.2321,271.306,-1592.34,OK,-128.933,241.301,-1589.63,OK,-130.115,317.565,-1587.07,,365854864,Port:3,0,1773323181,68828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854864,Port:65535,0,1773323181,68828405,Missing,,,,,,,,,0
4,,365854867,3,Port:1,0,1773323181,118828405,50000000,Enabled,0.655894,0.440062,-0.484248,0.376368,-72.7089,131.213,-1719.65,0.203941,4,OK,-72.5486,131.066,-1719.8,OK,-111.572,101.93,-1707.51,OK,-99.518,48.3499,-1707.09,OK,-44.242,78.7205,-1723.19,,365854867,Port:2,0,1773323181,118828405,Enabled,0.930104,0.0310931,0.0357289,0.36423,-87.4057,271.24,-1592.37,0.140532,3,OK,-87.2345,271.306,-1592.38,OK,-128.927,241.296,-1589.61,OK,-130.123,317.557,-1587.06,,365854867,Port:3,0,1773323181,118828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854867,Port:65535,0,1773323181,118828405,Missing,,,,,,,,,0
4,,365854870,3,Port:1,0,1773323181,168828405,50000000,Enabled,0.651384,0.454959,-0.475817,0.377239,-74.574,127.736,-1716.36,0.200894,4,OK,-74.4042,127.592,-1716.5,OK,-112.451,97.2313,-1704.07,OK,-98.9834,44.0065,-1704.7,OK,-44.796,76.087,-1721.27,,365854870,Port:2,0,1773323181,168828405,Enabled,0.930129,0.0308947,0.0354965,0.364205,-87.4068,271.243,-1592.34,0.143617,3,OK,-87.235,271.314,-1592.35,OK,-128.934,241.295,-1589.6,OK,-130.122,317.568,-1587.07,,365854870,Port:3,0,1773323181,168828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854870,Port:65535,0,1773323181,168828405,Missing,,,,,,,,,0
4,,365854873,3,Port:1,0,1773323181,218828405,50000000,Enabled,0.645308,0.468128,-0.470279,0.378511,-76.2757,124.666,-1713.36,0.240083,4,OK,-76.113,124.532,-1713.58,OK,-113.27,93.055,-1701.15,OK,-98.5694,40.1934,-1702.99,OK,-45.3432,73.8314,-1719.41,,365854873,Port:2,0,1773323181,218828405,Enabled,0.930146,0.0310242,0.0350815,0.364191,-87.4009,271.243,-1592.33,0.138646,3,OK,-87.2346,271.312,-1592.34,OK,-128.928,241.301,-1589.63,OK,-130.115,317.566,-1587.06,,365854873,Port:3,0,1773323181,218828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854873,Port:65535,0,1773323181,218828405,Missing,,,,,,,,,0
4,,365854876,3,Port:1,0,1773323181,268828405,50000000,Enabled,0.642763,0.480386,-0.460146,0.379935,-77.9869,121.868,-1710.83,0.231335,4,OK,-77.8209,121.744,-1711.03,OK,-113.966,89.2413,-1698.24,OK,-97.9922,36.7718,-1700.82,OK,-45.9165,71.8757,-1717.94,,365854876,Port:2,0,1773323181,268828405,Enabled,0.930127,0.0308308,0.0356445,0.3642,-87.4016,271.243,-1592.37,0.139355,3,OK,-87.2314,271.305,-1592.38,OK,-128.922,241.299,-1589.61,OK,-130.12,317.574,-1587.1,,365854876,Port:3,0,1773323181,268828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854876,Port:65535,0,1773323181,268828405,Missing,,,,,,,,,0
4,,365854879,3,Port:1,0,1773323181,318828405,50000000,Enabled,0.638362,0.489553,-0.457814,0.378468,-78.7475,119.893,-1708.69,0.242492,4,OK,-78.566,119.776,-1708.91,OK,-114.25,86.6379,-1696.35,OK,-97.6454,34.4068,-1699.88,OK,-46.134,70.4193,-1716.81,,365854879,Port:2,0,1773323181,318828405,Enabled,0.930125,0.0308288,0.0357261,0.364198,-87.4085,271.248,-1592.38,0.144645,3,OK,-87.2329,271.316,-1592.39,OK,-128.935,241.303,-1589.61,OK,-130.125,317.573,-1587.1,,365854879,Port:3,0,1773323181,318828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854879,Port:65535,0,1773323181,318828405,Missing,,,,,,,,,0
4,,365854882,3,Port:1,0,1773323181,368828405,50000000,Enabled,0.635658,0.4956,-0.454305,0.379376,-79.3453,118.252,-1707.23,0.26877,4,OK,-79.1689,118.131,-1707.49,OK,-114.346,84.4789,-1694.88,OK,-97.1452,32.4932,-1698.94,OK,-46.2039,69.2346,-1715.84,,365854882,Port:2,0,1773323181,368828405,Enabled,0.930151,0.0305955,0.0352906,0.364195,-87.4016,271.238,-1592.32,0.14149,3,OK,-87.2319,271.306,-1592.33,OK,-128.928,241.292,-1589.59,OK,-130.119,317.569,-1587.1,,365854882,Port:3,0,1773323181,368828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854882,Port:65535,0,1773323181,368828405,Missing,,,,,,,,,0
4,,365854885,3,Port:1,0,1773323181,418828405,50000000,Enabled,0.633943,0.502133,-0.448766,0.380246,-80.1374,116.527,-1705.83,0.248908,4,OK,-79.9571,116.415,-1706.06,OK,-114.565,82.218,-1693.34,OK,-96.6679,30.4804,-1697.78,OK,-46.397,68.0147,-1715.03,,365854885,Port:2,0,1773323181,418828405,Enabled,0.930136,0.0309424,0.0355361,0.36418,-87.4044,271.242,-1592.36,0.141741,3,OK,-87.2326,271.31,-1592.38,OK,-128.931,241.301,-1589.62,OK,-130.118,317.567,-1587.09,,365854885,Port:3,0,1773323181,418828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854885,Port:65535,0,1773323181,418828405,Missing,,,,,,,,,0
4,,365854888,3,Port:1,0,1773323181,468828405,50000000,Enabled,0.632345,0.50826,-0.442356,0.382273,-81.1718,114.582,-1704.47,0.280823,4,OK,-80.9938,114.479,-1704.75,OK,-114.934,79.7038,-1691.71,OK,-96.2728,28.2633,-1696.55,OK,-46.7636,66.6295,-1714.08,,365854888,Port:2,0,1773323181,468828405,Enabled,0.930153,0.0306634,0.0350646,0.364205,-87.4017,271.245,-1592.33,0.142821,3,OK,-87.2282,271.309,-1592.34,OK,-128.929,241.298,-1589.62,OK,-130.125,317.579,-1587.11,,365854888,Port:3,0,1773323181,468828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854888,Port:65535,0,1773323181,468828405,Missing,,,,,,,,,0
4,,365854891,3,Port:1,0,1773323181,518828405,50000000,Enabled,0.630134,0.51415,-0.437082,0.38411,-82.0975,112.617,-1703.06,0.250056,4,OK,-81.9111,112.514,-1703.3,OK,-115.247,77.1891,-1690.25,OK,-95.884,26.0571,-1695.34,OK,-47.0773,65.2203,-1713.15,,365854891,Port:2,0,1773323181,518828405,Enabled,0.930131,0.0311968,0.035397,0.364184,-87.4042,271.242,-1592.37,0.142717,3,OK,-87.2343,271.316,-1592.38,OK,-128.934,241.299,-1589.65,OK,-130.114,317.56,-1587.07,,365854891,Port:3,0,1773323181,518828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854891,Port:65535,0,1773323181,518828405,Missing,,,,,,,,,0
4,,365854894,3,Port:1,0,1773323181,568828405,50000000,Enabled,0.628106,0.5208,-0.433815,0.382172,-82.4193,111.11,-1701.47,0.248819,4,OK,-82.225,111.008,-1701.7,OK,-115.168,75.2918,-1688.7,OK,-95.4093,24.3641,-1694.45,OK,-47.1091,64.1078,-1712.36,,365854894,Port:2,0,1773323181,568828405,Enabled,0.930149,0.0310643,0.035022,0.364184,-87.4031,271.241,-1592.34,0.139458,3,OK,-87.235,271.31,-1592.36,OK,-128.932,241.302,-1589.65,OK,-130.117,317.562,-1587.08,,365854894,Port:3,0,1773323181,568828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854894,Port:65535,0,1773323181,568828405,Missing,,,,,,,,,0
4,,365854897,3,Port:1,0,1773323181,618828405,50000000,Enabled,0.628066,0.522949,-0.431864,0.381511,-82.2085,110.576,-1700.9,0.246072,4,OK,-82.0216,110.461,-1701.12,OK,-114.799,74.6444,-1688.03,OK,-94.8881,23.7881,-1693.98,OK,-46.7936,63.6946,-1712.04,,365854897,Port:2,0,1773323181,618828405,Enabled,0.930133,0.0310684,0.0354726,0.364184,-87.4074,271.242,-1592.37,0.13971,3,OK,-87.2385,271.31,-1592.38,OK,-128.933,241.302,-1589.63,OK,-130.12,317.565,-1587.08,,365854897,Port:3,0,1773323181,618828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854897,Port:65535,0,1773323181,618828405,Missing,,,,,,,,,0
4,,365854900,3,Port:1,0,1773323181,668828405,50000000,Enabled,0.62847,0.522097,-0.433199,0.380498,-81.508,110.887,-1700.78,0.257948,4,OK,-81.3201,110.784,-1701.02,OK,-114.226,75.0606,-1687.94,OK,-94.5165,24.1449,-1693.92,OK,-46.2756,63.8771,-1711.89,,365854900,Port:2,0,1773323181,668828405,Enabled,0.930114,0.0309827,0.0357551,0.364211,-87.405,271.246,-1592.36,0.143642,3,OK,-87.2337,271.317,-1592.38,OK,-128.929,241.295,-1589.6,OK,-130.119,317.572,-1587.07,,365854900,Port:3,0,1773323181,668828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854900,Port:65535,0,1773323181,668828405,Missing,,,,,,,,,0
4,,365854903,3,Port:1,0,1773323181,718828405,50000000,Enabled,0.628761,0.520903,-0.43592,0.37854,-80.9636,111.524,-1701.08,0.242355,4,OK,-80.7764,111.424,-1701.3,OK,-113.932,75.8856,-1688.41,OK,-94.5596,24.8516,-1694.39,OK,-46.0218,64.3103,-1712.22,,365854903,Port:2,0,1773323181,718828405,Enabled,0.930127,0.0308202,0.0354286,0.364224,-87.4021,271.245,-1592.35,0.13991,3,OK,-87.2332,271.311,-1592.36,OK,-128.924,241.298,-1589.62,OK,-130.122,317.571,-1587.09,,365854903,Port:3,0,1773323181,718828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854903,Port:65535,0,1773323181,718828405,Missing,,,,,,,,,0
4,,365854906,3,Port:1,0,1773323181,768828405,50000000,Enabled,0.628119,0.519845,-0.438276,0.378342,-81.2558,111.814,-1701.63,0.255954,4,OK,-81.074,111.717,-1701.88,OK,-114.396,76.2695,-1689.11,OK,-95.1514,25.1716,-1695.14,OK,-46.4021,64.4987,-1712.68,,365854906,Port:2,0,1773323181,768828405,Enabled,0.930138,0.0308076,0.0353427,0.364204,-87.4074,271.241,-1592.35,0.144067,3,OK,-87.2338,271.31,-1592.36,OK,-128.936,241.295,-1589.62,OK,-130.126,317.568,-1587.1,,365854906,Port:3,0,1773323181,768828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854906,Port:65535,0,1773323181,768828405,Missing,,,,,,,,,0
4,,365854909,3,Port:1,0,1773323181,818828405,50000000,Enabled,0.62657,0.520349,-0.439749,0.378508,-81.2594,111.659,-1701.53,0.25221,4,OK,-81.0757,111.555,-1701.77,OK,-114.422,76.0625,-1689.24,OK,-95.1539,24.9948,-1695.35,OK,-46.3594,64.3969,-1712.63,,365854909,Port:2,0,1773323181,818828405,Enabled,0.93013,0.0311352,0.0354279,0.36419,-87.4067,271.242,-1592.36,0.141848,3,OK,-87.2346,271.309,-1592.38,OK,-128.934,241.3,-1589.63,OK,-130.121,317.564,-1587.07,,365854909,Port:3,0,1773323181,818828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854909,Port:65535,0,1773323181,818828405,Missing,,,,,,,,,0
4,,365854912,3,Port:1,0,1773323181,868828405,50000000,Enabled,0.628943,0.518438,-0.439966,0.376938,-80.6333,112.096,-1701.74,0.274527,4,OK,-80.4549,111.992,-1702.01,OK,-113.977,76.7327,-1689.22,OK,-95.0058,25.5316,-1695.27,OK,-46.0156,64.595,-1712.73,,365854912,Port:2,0,1773323181,868828405,Enabled,0.930167,0.030627,0.0349366,0.364184,-87.3986,271.238,-1592.33,0.141855,3,OK,-87.2268,271.306,-1592.34,OK,-128.93,241.298,-1589.64,OK,-130.118,317.565,-1587.12,,365854912,Port:3,0,1773323181,868828405,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854912,Port:65535,0,1773323181,868828405,Missing,,,,,,,,,0
4,,365854915,3,Port:1,0,1773323181,918828404,49999999,Enabled,0.628583,0.517999,-0.441297,0.376586,-80.4071,112.201,-1701.8,0.250704,4,OK,-80.2211,112.085,-1702.03,OK,-113.855,76.8904,-1689.43,OK,-94.9595,25.6595,-1695.42,OK,-45.8563,64.6537,-1712.81,,365854915,Port:2,0,1773323181,918828404,Enabled,0.930155,0.0308746,0.0350073,0.364188,-87.401,271.242,-1592.34,0.142129,3,OK,-87.2287,271.309,-1592.35,OK,-128.931,241.299,-1589.64,OK,-130.12,317.569,-1587.09,,365854915,Port:3,0,1773323181,918828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854915,Port:65535,0,1773323181,918828404,Missing,,,,,,,,,0
4,,365854918,3,Port:1,0,1773323181,968828404,50000000,Enabled,0.628639,0.518112,-0.439687,0.378216,-80.7327,111.934,-1701.68,0.263082,4,OK,-80.5506,111.822,-1701.94,OK,-114.029,76.531,-1689.19,OK,-94.9541,25.3522,-1695.1,OK,-46.0165,64.4872,-1712.57,,365854918,Port:2,0,1773323181,968828404,Enabled,0.930159,0.0310668,0.0349785,0.364164,-87.4038,271.239,-1592.34,0.137995,3,OK,-87.2355,271.304,-1592.35,OK,-128.933,241.306,-1589.65,OK,-130.118,317.559,-1587.07,,365854918,Port:3,0,1773323181,968828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854918,Port:65535,0,1773323181,968828404,Missing,,,,,,,,,0
4,,365854921,3,Port:1,0,1773323182,18828404,50000000,Enabled,0.629303,0.518726,-0.437398,0.378925,-81.0019,111.633,-1701.34,0.238278,4,OK,-80.8199,111.528,-1701.56,OK,-114.129,76.148,-1688.7,OK,-94.9014,25.0257,-1694.49,OK,-46.191,64.2654,-1712.24,,365854921,Port:2,0,1773323182,18828404,Enabled,0.930138,0.0308166,0.0355031,0.364189,-87.4053,271.241,-1592.36,0.139003,3,OK,-87.2363,271.307,-1592.38,OK,-128.929,241.301,-1589.62,OK,-130.121,317.566,-1587.1,,365854921,Port:3,0,1773323182,18828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854921,Port:65535,0,1773323182,18828404,Missing,,,,,,,,,0
4,,365854924,3,Port:1,0,1773323182,68828404,50000000,Enabled,0.630359,0.520687,-0.431791,0.380905,-81.5241,110.896,-1701.06,0.243705,4,OK,-81.3425,110.789,-1701.28,OK,-114.255,75.1657,-1687.99,OK,-94.5876,24.1924,-1693.71,OK,-46.3153,63.8078,-1712.01,,365854924,Port:2,0,1773323182,68828404,Enabled,0.930129,0.0308831,0.0357922,0.364176,-87.4103,271.25,-1592.4,0.143439,3,OK,-87.2363,271.317,-1592.42,OK,-128.936,241.306,-1589.63,OK,-130.124,317.58,-1587.12,,365854924,Port:3,0,1773323182,68828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854924,Port:65535,0,1773323182,68828404,Missing,,,,,,,,,0
4,,365854927,3,Port:1,0,1773323182,118828404,50000000,Enabled,0.629115,0.521521,-0.432488,0.38103,-81.646,110.427,-1700.75,0.245364,4,OK,-81.4634,110.315,-1700.98,OK,-114.359,74.6315,-1687.83,OK,-94.6167,23.6921,-1693.66,OK,-46.3754,63.4062,-1711.78,,365854927,Port:2,0,1773323182,118828404,Enabled,0.930105,0.0310337,0.0358704,0.364217,-87.4086,271.242,-1592.38,0.142232,3,OK,-87.2384,271.311,-1592.39,OK,-128.93,241.291,-1589.6,OK,-130.122,317.566,-1587.08,,365854927,Port:3,0,1773323182,118828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854927,Port:65535,0,1773323182,118828404,Missing,,,,,,,,,0
4,,365854930,3,Port:1,0,1773323182,168828404,50000000,Enabled,0.629352,0.522247,-0.432012,0.380184,-81.4867,110.218,-1700.5,0.260366,4,OK,-81.2986,110.11,-1700.75,OK,-114.179,74.402,-1687.52,OK,-94.465,23.4712,-1693.48,OK,-46.2363,63.2136,-1711.65,,365854930,Port:2,0,1773323182,168828404,Enabled,0.930141,0.0310565,0.035477,0.364163,-87.4075,271.243,-1592.39,0.143825,3,OK,-87.2343,271.313,-1592.41,OK,-128.938,241.3,-1589.66,OK,-130.119,317.569,-1587.1,,365854930,Port:3,0,1773323182,168828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854930,Port:65535,0,1773323182,168828404,Missing,,,,,,,,,0
4,,365854933,3,Port:1,0,1773323182,218828404,50000000,Enabled,0.628448,0.523612,-0.432793,0.378912,-81.4855,110.051,-1700.11,0.270476,4,OK,-81.3121,109.951,-1700.38,OK,-114.178,74.2068,-1687.24,OK,-94.4936,23.2872,-1693.5,OK,-46.2781,63.0563,-1711.47,,365854933,Port:2,0,1773323182,218828404,Enabled,0.930168,0.0309437,0.0348523,0.364164,-87.4038,271.242,-1592.33,0.140183,3,OK,-87.2329,271.306,-1592.34,OK,-128.935,241.304,-1589.65,OK,-130.121,317.57,-1587.08,,365854933,Port:3,0,1773323182,218828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854933,Port:65535,0,1773323182,218828404,Missing,,,,,,,,,0
4,,365854936,3,Port:1,0,1773323182,268828404,50000000,Enabled,0.627279,0.523555,-0.433562,0.380046,-81.6887,109.925,-1700.07,0.256633,4,OK,-81.5071,109.82,-1700.32,OK,-114.355,74.0215,-1687.37,OK,-94.5896,23.1363,-1693.54,OK,-46.4015,63.0004,-1711.36,,365854936,Port:2,0,1773323182,268828404,Enabled,0.930137,0.0308451,0.0355474,0.364183,-87.4067,271.234,-1592.34,0.143123,3,OK,-87.2335,271.303,-1592.35,OK,-128.935,241.292,-1589.59,OK,-130.121,317.559,-1587.07,,365854936,Port:3,0,1773323182,268828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854936,Port:65535,0,1773323182,268828404,Missing,,,,,,,,,0
4,,365854939,3,Port:1,0,1773323182,318828404,50000000,Enabled,0.627265,0.523729,-0.434379,0.378895,-81.5717,110.157,-1700.21,0.253647,4,OK,-81.3842,110.054,-1700.46,OK,-114.328,74.2934,-1687.57,OK,-94.6613,23.3834,-1693.83,OK,-46.3713,63.18,-1711.61,,365854939,Port:2,0,1773323182,318828404,Enabled,0.930166,0.030953,0.0347722,0.364175,-87.4042,271.238,-1592.33,0.138315,3,OK,-87.2372,271.305,-1592.34,OK,-128.934,241.299,-1589.66,OK,-130.12,317.564,-1587.08,,365854939,Port:3,0,1773323182,318828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854939,Port:65535,0,1773323182,318828404,Missing,,,,,,,,,0
4,,365854942,3,Port:1,0,1773323182,368828404,50000000,Enabled,0.627919,0.522596,-0.435198,0.378434,-81.3685,110.462,-1700.43,0.256666,4,OK,-81.1927,110.352,-1700.67,OK,-114.235,74.7147,-1687.76,OK,-94.7193,23.7378,-1693.97,OK,-46.2864,63.3673,-1711.74,,365854942,Port:2,0,1773323182,368828404,Enabled,0.93019,0.0309647,0.0347657,0.364114,-87.4007,271.238,-1592.32,0.141575,3,OK,-87.2302,271.307,-1592.33,OK,-128.937,241.302,-1589.65,OK,-130.111,317.57,-1587.08,,365854942,Port:3,0,1773323182,368828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854942,Port:65535,0,1773323182,368828404,Missing,,,,,,,,,0
4,,365854945,3,Port:1,0,1773323182,418828404,50000000,Enabled,0.628087,0.522339,-0.435712,0.377919,-81.2159,110.484,-1700.33,0.248605,4,OK,-81.0356,110.381,-1700.56,OK,-114.137,74.7792,-1687.69,OK,-94.7048,23.77,-1693.89,OK,-46.2075,63.3443,-1711.66,,365854945,Port:2,0,1773323182,418828404,Enabled,0.930154,0.0309379,0.0349882,0.364188,-87.4049,271.24,-1592.35,0.13997,3,OK,-87.2339,271.303,-1592.36,OK,-128.933,241.3,-1589.66,OK,-130.125,317.568,-1587.1,,365854945,Port:3,0,1773323182,418828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854945,Port:65535,0,1773323182,418828404,Missing,,,,,,,,,0
4,,365854948,3,Port:1,0,1773323182,468828404,50000000,Enabled,0.627448,0.522599,-0.43692,0.377227,-81.0367,110.562,-1700.37,0.24671,4,OK,-80.8568,110.45,-1700.6,OK,-114.024,74.8755,-1687.87,OK,-94.6564,23.8555,-1694.16,OK,-46.0806,63.4048,-1711.78,,365854948,Port:2,0,1773323182,468828404,Enabled,0.930127,0.0311368,0.0354518,0.364195,-87.4069,271.24,-1592.37,0.138999,3,OK,-87.2394,271.307,-1592.38,OK,-128.93,241.296,-1589.64,OK,-130.12,317.563,-1587.07,,365854948,Port:3,0,1773323182,468828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854948,Port:65535,0,1773323182,468828404,Missing,,,,,,,,,0
4,,365854951,3,Port:1,0,1773323182,518828404,50000000,Enabled,0.62821,0.520588,-0.439177,0.376117,-80.5983,111.228,-1700.71,0.241761,4,OK,-80.4075,111.125,-1700.94,OK,-113.832,75.7429,-1688.29,OK,-94.7503,24.6096,-1694.47,OK,-45.9242,63.8473,-1712.01,,365854951,Port:2,0,1773323182,518828404,Enabled,0.930148,0.0307472,0.0355127,0.364168,-87.4005,271.239,-1592.32,0.138719,3,OK,-87.2309,271.303,-1592.34,OK,-128.925,241.303,-1589.58,OK,-130.116,317.566,-1587.07,,365854951,Port:3,0,1773323182,518828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854951,Port:65535,0,1773323182,518828404,Missing,,,,,,,,,0
4,,365854954,3,Port:1,0,1773323182,568828404,50000000,Enabled,0.628917,0.517674,-0.441269,0.376509,-80.4043,111.932,-1701.4,0.263081,4,OK,-80.2226,111.819,-1701.66,OK,-113.857,76.652,-1688.98,OK,-95.0066,25.4,-1694.98,OK,-45.8961,64.3539,-1712.36,,365854954,Port:2,0,1773323182,568828404,Enabled,0.930114,0.0310855,0.0357712,0.3642,-87.4088,271.247,-1592.39,0.143133,3,OK,-87.2369,271.316,-1592.41,OK,-128.933,241.298,-1589.63,OK,-130.122,317.573,-1587.09,,365854954,Port:3,0,1773323182,568828404,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854954,Port:65535,0,1773323182,568828404,Missing,,,,,,,,,0
