ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,365986240,Port:1,0,1773325370,668826766,100000000,Enabled,0.402667,0.269229,-0.853013,0.194278,-71.4276,173.533,-1743.2,0.154425,4,OK,-71.3989,173.414,-1743.18,OK,-113.017,173.317,-1771.23,OK,-122.55,125.356,-1795.87,OK,-67.7495,116.871,-1762.45,,365986240,Port:2,0,1773325370,668826766,Enabled,0.930152,0.0309491,0.0349134,0.364198,-87.5196,271.26,-1592.29,0.141075,3,OK,-87.351,271.329,-1592.3,OK,-129.049,241.314,-1589.61,OK,-130.237,317.586,-1587.04,,365986240,Port:3,0,1773325370,668826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986240,Port:65535,0,1773325370,668826766,Missing,,,,,,,,,0
4,,365986243,Port:1,0,1773325370,718826766,50000000,Enabled,0.391329,0.27432,-0.85704,0.192592,-73.8226,171.048,-1741.69,0.191554,4,OK,-73.8357,170.935,-1741.65,OK,-114.81,170.85,-1770.55,OK,-123.387,123.171,-1795.98,OK,-69.2592,114.711,-1761.74,,365986243,Port:2,0,1773325370,718826766,Enabled,0.930089,0.0313343,0.0360537,0.364216,-87.5217,271.265,-1592.36,0.145718,3,OK,-87.3458,271.336,-1592.37,OK,-129.046,241.316,-1589.57,OK,-130.234,317.581,-1587.01,,365986243,Port:3,0,1773325370,718826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986243,Port:65535,0,1773325370,718826766,Missing,,,,,,,,,0
4,,365986246,Port:1,0,1773325370,768826766,50000000,Enabled,0.391445,0.279912,-0.857604,0.181482,-75.2518,168.383,-1737.96,0.185623,4,OK,-75.2477,168.278,-1737.91,OK,-116.485,168.833,-1766.5,OK,-125.242,121.773,-1792.98,OK,-70.8114,112.528,-1759.37,,365986246,Port:2,0,1773325370,768826766,Enabled,0.930172,0.0309035,0.0349042,0.364152,-87.5204,271.258,-1592.28,0.140644,3,OK,-87.3482,271.321,-1592.29,OK,-129.051,241.321,-1589.59,OK,-130.238,317.591,-1587.03,,365986246,Port:3,0,1773325370,768826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986246,Port:65535,0,1773325370,768826766,Missing,,,,,,,,,0
4,,365986252,Port:1,0,1773325370,868826766,100000000,Enabled,0.408151,0.299451,-0.847321,0.16059,-75.8977,162.82,-1730.34,0.158348,4,OK,-75.8744,162.716,-1730.31,OK,-118.66,163.6,-1756.51,OK,-128.174,117.418,-1784.32,OK,-71.7561,107.905,-1754.07,,365986252,Port:2,0,1773325370,868826766,Enabled,0.930127,0.0309028,0.0357623,0.364184,-87.5221,271.26,-1592.34,0.146173,3,OK,-87.3422,271.325,-1592.35,OK,-129.051,241.319,-1589.57,OK,-130.24,317.586,-1587.05,,365986252,Port:3,0,1773325370,868826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986252,Port:65535,0,1773325370,868826766,Missing,,,,,,,,,0
4,,365986255,Port:1,0,1773325370,918826766,50000000,Enabled,0.428696,0.309943,-0.832804,0.163073,-74.9775,161.163,-1728.64,0.171025,4,OK,-74.9443,161.061,-1728.59,OK,-118.969,160.674,-1752.72,OK,-128.779,113.938,-1779.44,OK,-70.7752,106.043,-1751.89,,365986255,Port:2,0,1773325370,918826766,Enabled,0.930142,0.0307886,0.0353815,0.364192,-87.5234,271.261,-1592.31,0.140973,3,OK,-87.3551,271.329,-1592.33,OK,-129.049,241.313,-1589.58,OK,-130.239,317.591,-1587.06,,365986255,Port:3,0,1773325370,918826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986255,Port:65535,0,1773325370,918826766,Missing,,,,,,,,,0
4,,365986258,Port:1,0,1773325370,968826766,50000000,Enabled,0.45344,0.315426,-0.814522,0.177349,-74.7864,161.293,-1730.17,0.168665,4,OK,-74.7271,161.184,-1730.11,OK,-119.901,158.775,-1751.98,OK,-129.822,110.769,-1776.29,OK,-70.3053,105.392,-1751.37,,365986258,Port:2,0,1773325370,968826766,Enabled,0.930128,0.0306314,0.0356779,0.364212,-87.5209,271.263,-1592.31,0.143903,3,OK,-87.3472,271.328,-1592.32,OK,-129.045,241.311,-1589.54,OK,-130.241,317.597,-1587.06,,365986258,Port:3,0,1773325370,968826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986258,Port:65535,0,1773325370,968826766,Missing,,,,,,,,,0
4,,365986261,Port:1,0,1773325371,18826766,50000000,Enabled,0.420278,0.313744,-0.83329,0.174809,-75.7794,159.068,-1728.94,0.185681,4,OK,-75.7109,158.944,-1728.87,OK,-119.284,157.483,-1753.95,OK,-127.665,110.299,-1780.3,OK,-70.0342,103.809,-1751.47,,365986261,Port:2,0,1773325371,18826766,Enabled,0.930122,0.0311112,0.0354242,0.364212,-87.5218,271.259,-1592.34,0.143547,3,OK,-87.3499,271.33,-1592.35,OK,-129.049,241.31,-1589.61,OK,-130.237,317.581,-1587.04,,365986261,Port:3,0,1773325371,18826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986261,Port:65535,0,1773325371,18826766,Missing,,,,,,,,,0
4,,365986264,Port:1,0,1773325371,68826765,49999999,Enabled,0.430931,0.325782,-0.822941,0.175878,-75.8338,158.459,-1727.67,0.174838,4,OK,-75.7818,158.335,-1727.61,OK,-119.999,155.79,-1751.34,OK,-128.059,108.355,-1777.37,OK,-69.4545,103.297,-1750.26,,365986264,Port:2,0,1773325371,68826765,Enabled,0.930116,0.0310331,0.0357624,0.3642,-87.5222,271.261,-1592.32,0.141724,3,OK,-87.3506,271.329,-1592.34,OK,-129.046,241.318,-1589.56,OK,-130.236,317.582,-1587.03,,365986264,Port:3,0,1773325371,68826765,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986264,Port:65535,0,1773325371,68826765,Missing,,,,,,,,,0
4,,365986270,Port:1,0,1773325371,168826765,100000000,Enabled,0.500731,0.359438,-0.758057,0.213125,-79.9324,159.243,-1729.28,0.155298,4,OK,-79.834,159.121,-1729.34,OK,-126.621,149.739,-1744.97,OK,-133.163,99.258,-1765.12,OK,-70.8735,102.855,-1747.35,,365986270,Port:2,0,1773325371,168826765,Enabled,0.930137,0.031306,0.0354488,0.364155,-87.5216,271.258,-1592.32,0.146946,3,OK,-87.3438,271.328,-1592.34,OK,-129.056,241.315,-1589.59,OK,-130.232,317.581,-1587.01,,365986270,Port:3,0,1773325371,168826765,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986270,Port:65535,0,1773325371,168826765,Missing,,,,,,,,,0
4,,365986273,Port:1,0,1773325371,218826765,50000000,Enabled,0.495013,0.362072,-0.757714,0.223015,-83.4917,159.769,-1730.95,0.163058,4,OK,-83.4135,159.632,-1730.95,OK,-129.771,149.375,-1747.28,OK,-135.177,98.6125,-1766.97,OK,-73.2618,103.392,-1748.46,,365986273,Port:2,0,1773325371,218826765,Enabled,0.930143,0.0307919,0.0353727,0.364189,-87.5214,271.263,-1592.3,0.14256,3,OK,-87.349,271.33,-1592.31,OK,-129.049,241.319,-1589.56,OK,-130.239,317.591,-1587.04,,365986273,Port:3,0,1773325371,218826765,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986273,Port:65535,0,1773325371,218826765,Missing,,,,,,,,,0
