ToolCount,ToolInfo,Frame#,,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
1,,12206,16,Port:10,0,0,0,Enabled,0.663839,0.483363,-0.464872,-0.331017,-46.5494,-6.04369,-164.059,0.128219,0
1,,12222,16,Port:10,0,0,0,Enabled,0.670325,0.461412,-0.463066,-0.351189,-46.2334,-0.283014,-157.933,0.124581,0
1,,12230,8,Port:10,0,0,0,Enabled,0.67293,0.452247,-0.462095,-0.359314,-45.912,2.50559,-155.008,0.12681,0
1,,12246,16,Port:10,0,0,0,Enabled,0.679032,0.429932,-0.457131,-0.380929,-44.3202,8.67414,-148.796,0.136738,0
1,,12262,16,Port:10,0,0,0,Enabled,0.684247,0.407732,-0.452969,-0.400475,-42.0936,14.7922,-142.598,0.132778,0
1,,12278,16,Port:10,0,0,0,Enabled,0.689258,0.387088,-0.449089,-0.416419,-39.4707,20.288,-137.187,0.124087,0
1,,12294,16,Port:10,0,0,0,Enabled,0.692931,0.366636,-0.445001,-0.432897,-36.6381,25.4166,-131.959,0.108712,0
1,,12310,16,Port:10,0,0,0,Enabled,0.696321,0.346281,-0.438587,-0.450408,-33.0649,30.3519,-126.915,0.0952297,0
1,,12326,16,Port:10,0,0,0,Enabled,0.698602,0.329499,-0.432541,-0.465073,-29.7221,34.5126,-122.595,0.0890821,0
1,,12342,16,Port:10,0,0,0,Enabled,0.701189,0.313226,-0.427427,-0.477001,-26.6233,38.2415,-119.043,0.0864621,0
1,,12350,8,Port:10,0,0,0,Enabled,0.702285,0.306633,-0.426164,-0.480788,-25.5087,39.7548,-117.692,0.0856297,0
1,,12366,16,Port:10,0,0,0,Enabled,0.703438,0.298715,-0.422491,-0.487286,-23.5807,41.8626,-115.612,0.0851687,0
1,,12398,32,Port:10,0,0,0,Enabled,0.707124,0.281909,-0.411499,-0.501171,-18.8212,45.4471,-111.53,0.0925555,0
1,,12414,16,Port:10,0,0,0,Enabled,0.707252,0.272452,-0.40132,-0.514303,-15.1952,48.116,-108.458,0.12062,0
1,,12430,16,Port:10,0,0,0,Enabled,0.70236,0.267687,-0.386376,-0.534553,-11.116,51.7574,-104.679,0.260575,0
1,,12446,16,Port:10,0,0,0,Enabled,0.700382,0.255651,-0.374112,-0.551496,-6.97278,55.4994,-101.151,0.321433,0
1,,12462,16,Port:10,0,0,0,Enabled,0.706684,0.226936,-0.371543,-0.557722,-3.55567,58.3333,-98.4744,0.143423,0
1,,12470,8,Port:10,0,0,0,Enabled,0.709114,0.217446,-0.370236,-0.559285,-2.17836,59.2567,-97.4706,0.103372,0
1,,12486,16,Port:10,0,0,0,Enabled,0.713235,0.203904,-0.366168,-0.561818,0.256267,60.631,-95.7946,0.0771629,0
1,,12502,16,Port:10,0,0,0,Enabled,0.715058,0.192768,-0.362405,-0.565858,2.52767,61.7149,-94.5283,0.0707304,0
1,,12518,16,Port:10,0,0,0,Enabled,0.715789,0.182511,-0.357574,-0.571382,5.1009,62.7842,-93.2507,0.0706272,0
1,,12534,16,Port:10,0,0,0,Enabled,0.715605,0.173338,-0.352368,-0.577669,7.74793,63.7756,-91.9687,0.0720558,0
1,,12550,16,Port:10,0,0,0,Enabled,0.716755,0.165184,-0.348672,-0.580866,9.93649,64.616,-91.0158,0.071542,0
1,,12566,16,Port:10,0,0,0,Enabled,0.716293,0.158316,-0.345206,-0.585401,11.9207,65.423,-90.087,0.072169,0
1,,12582,16,Port:10,0,0,0,Enabled,0.716558,0.151118,-0.342043,-0.588826,13.859,66.4079,-89.2112,0.071314,0
1,,12590,8,Port:10,0,0,0,Enabled,0.716003,0.147507,-0.340612,-0.591241,14.8549,66.9419,-88.8037,0.0711486,0
1,,12622,32,Port:10,0,0,0,Enabled,0.715929,0.134157,-0.334063,-0.598206,18.6876,68.6406,-87.1357,0.0692794,0
1,,12638,16,Port:10,0,0,0,Enabled,0.716992,0.128344,-0.331304,-0.599741,20.389,69.3611,-86.5003,0.0683526,0
1,,12654,16,Port:10,0,0,0,Enabled,0.716697,0.122722,-0.328475,-0.602817,22.1771,70.0913,-86.0103,0.0681023,0
1,,12670,16,Port:10,0,0,0,Enabled,0.718719,0.11627,-0.3265,-0.602763,23.8568,70.591,-85.8198,0.0666321,0
1,,12686,16,Port:10,0,0,0,Enabled,0.719055,0.114063,-0.32356,-0.604367,25.213,70.7851,-85.4611,0.0660838,0
1,,12702,16,Port:10,0,0,0,Enabled,0.719212,0.111687,-0.323554,-0.604627,25.583,71.1307,-85.4113,0.0661759,0
1,,12710,8,Port:10,0,0,0,Enabled,0.719049,0.112139,-0.323676,-0.604672,25.4561,71.2463,-85.3445,0.0663455,0
1,,12726,16,Port:10,0,0,0,Enabled,0.718644,0.113122,-0.325596,-0.603938,24.5285,71.3903,-85.5046,0.0671341,0
1,,12750,24,Port:10,0,0,0,Enabled,0.718081,0.123688,-0.332017,-0.599021,21.0984,70.8373,-86.3899,0.0700481,0
1,,12758,8,Port:10,0,0,0,Enabled,0.718913,0.129369,-0.336266,-0.594435,19.1481,70.149,-87.1871,0.0709828,0
1,,12774,16,Port:10,0,0,0,Enabled,0.717634,0.145026,-0.341766,-0.589207,15.1597,68.2903,-88.6071,0.0730937,0
1,,12790,16,Port:10,0,0,0,Enabled,0.718109,0.160687,-0.348183,-0.580747,10.9036,65.8581,-90.5121,0.0730918,0
1,,12806,16,Port:10,0,0,0,Enabled,0.71631,0.176811,-0.352262,-0.575803,7.41901,63.6506,-92.1217,0.0726582,0
1,,12822,16,Port:10,0,0,0,Enabled,0.715824,0.188915,-0.35724,-0.569462,4.42305,61.8869,-93.8851,0.0711467,0
1,,12854,32,Port:10,0,0,0,Enabled,0.712782,0.195837,-0.356722,-0.571261,3.8402,60.6338,-94.7586,0.0718654,0
1,,12862,8,Port:10,0,0,0,Enabled,0.712497,0.194844,-0.356268,-0.572239,4.24684,60.7991,-94.6169,0.0713465,0
1,,12878,16,Port:10,0,0,0,Enabled,0.7127,0.193613,-0.356189,-0.572453,4.55886,61.176,-94.3753,0.0721325,0
1,,12894,16,Port:10,0,0,0,Enabled,0.712456,0.194987,-0.356755,-0.571938,3.92358,61.1971,-94.3251,0.0718745,0
1,,12910,16,Port:10,0,0,0,Enabled,0.713051,0.200195,-0.359491,-0.567668,2.24694,60.6123,-95.0053,0.0718502,0
1,,12926,16,Port:10,0,0,0,Enabled,0.712178,0.207636,-0.360266,-0.565595,1.03435,59.8179,-95.7215,0.0786514,0
1,,12934,8,Port:10,0,0,0,Enabled,0.711791,0.211184,-0.361367,-0.564065,0.394409,59.3664,-96.2277,0.0824308,0
1,,12950,16,Port:10,0,0,0,Enabled,0.710497,0.221019,-0.362616,-0.561119,-0.952942,58.3473,-97.162,0.107097,0
1,,12966,16,Port:10,0,0,0,Enabled,0.707856,0.236844,-0.365,-0.556435,-3.54005,56.9854,-98.7095,0.187348,0
1,,12982,16,Port:10,0,0,0,Enabled,0.701163,0.259957,-0.36596,-0.553955,-6.5186,55.318,-100.564,0.373474,0
1,,12998,16,Port:10,0,0,0,Enabled,0.70021,0.27003,-0.373829,-0.545015,-9.37272,53.2032,-102.817,0.378058,0
1,,13014,16,Port:10,0,0,0,Enabled,0.707929,0.27064,-0.386754,-0.525369,-12.4729,50.1534,-105.76,0.215152,0
1,,13030,16,Port:10,0,0,0,Enabled,0.714412,0.274788,-0.398483,-0.505291,-15.7046,46.5151,-109.146,0.111019,0
1,,13046,16,Port:10,0,0,0,Enabled,0.717685,0.287468,-0.408055,-0.485574,-19.4721,42.0947,-113.059,0.0875354,0
1,,13062,16,Port:10,0,0,0,Enabled,0.718039,0.302502,-0.415649,-0.469199,-22.8172,37.6996,-117.047,0.085546,0
1,,13078,16,Port:10,0,0,0,Enabled,0.717422,0.316435,-0.41992,-0.456992,-25.1814,33.7389,-120.511,0.0877385,0
1,,13094,16,Port:10,0,0,0,Enabled,0.71617,0.328646,-0.421625,-0.448693,-26.8024,30.3533,-123.296,0.0906454,0
1,,13102,8,Port:10,0,0,0,Enabled,0.715426,0.33415,-0.422309,-0.445157,-27.5642,28.9002,-124.557,0.0922033,0
1,,13134,32,Port:10,0,0,0,Enabled,0.712518,0.353022,-0.429765,-0.42778,-30.9318,24.2596,-129.432,0.100396,0
1,,13150,16,Port:10,0,0,0,Enabled,0.711966,0.360656,-0.432523,-0.419471,-32.3053,22.3255,-131.406,0.105081,0
1,,13166,16,Port:10,0,0,0,Enabled,0.710802,0.370944,-0.436399,-0.40831,-34.3251,19.93,-133.972,0.113667,0
1,,13182,16,Port:10,0,0,0,Enabled,0.708511,0.383645,-0.442059,-0.394225,-36.7708,16.8504,-137.362,0.120991,0
1,,13198,16,Port:10,0,0,0,Enabled,0.706493,0.396112,-0.446993,-0.379685,-38.774,13.5828,-140.947,0.132554,0
1,,13214,16,Port:10,0,0,0,Enabled,0.704513,0.408299,-0.449964,-0.366724,-40.1082,10.0794,-144.295,0.134758,0
1,,13222,8,Port:10,0,0,0,Enabled,0.703568,0.414045,-0.45108,-0.360673,-40.6328,8.46133,-145.862,0.13897,0
1,,13238,16,Port:10,0,0,0,Enabled,0.701129,0.425436,-0.45338,-0.349097,-41.6943,5.23528,-148.983,0.143997,0
1,,13254,16,Port:10,0,0,0,Enabled,0.697417,0.436851,-0.456872,-0.337696,-42.8345,2.32361,-151.988,0.139059,0
1,,13270,16,Port:10,0,0,0,Enabled,0.694038,0.447567,-0.458661,-0.328063,-43.4983,-0.487779,-154.485,0.134176,0
1,,13286,16,Port:10,0,0,0,Enabled,0.691599,0.456119,-0.460177,-0.319193,-43.9899,-2.92691,-156.564,0.130822,0
1,,13302,16,Port:10,0,0,0,Enabled,0.688719,0.465292,-0.462071,-0.30929,-45.0476,-5.24716,-159.283,0.13132,0
1,,13318,16,Port:10,0,0,0,Enabled,0.683437,0.474278,-0.467166,-0.299551,-46.1242,-6.98286,-162.772,0.127709,0
1,,13334,16,Port:10,0,0,0,Enabled,0.678169,0.483101,-0.468597,-0.295155,-46.4514,-8.6321,-166.003,0.126441,0
1,,13358,24,Port:10,0,0,0,Enabled,0.673269,0.488723,-0.467308,-0.299136,-46.7464,-10.0046,-168.548,0.133355,0
1,,13374,16,Port:10,0,0,0,Enabled,0.668674,0.494482,-0.468642,-0.297888,-46.6543,-11.308,-170.77,0.130645,0
1,,13390,16,Port:10,0,0,0,Enabled,0.665158,0.501148,-0.467611,-0.296236,-46.5895,-12.843,-172.61,0.130995,0
1,,13406,16,Port:10,0,0,0,Enabled,0.661672,0.506072,-0.467447,-0.29593,-46.2564,-14.359,-174.472,0.133304,0
1,,13422,16,Port:10,0,0,0,Enabled,0.658328,0.512217,-0.465497,-0.295889,-45.9869,-15.4938,-175.813,0.140251,0
1,,13438,16,Port:10,0,0,0,Enabled,0.655397,0.516373,-0.464704,-0.296418,-45.9874,-16.509,-177.103,0.132807,0
1,,13446,8,Port:10,0,0,0,Enabled,0.653797,0.518027,-0.465296,-0.296138,-46.1798,-16.7666,-177.77,0.140405,0
1,,13462,16,Port:10,0,0,0,Enabled,0.6506,0.521877,-0.466776,-0.294082,-46.3305,-17.769,-179.336,0.149078,0
1,,13478,16,Port:10,0,0,0,Enabled,0.648922,0.525305,-0.466842,-0.291574,-46.019,-18.5266,-180.059,0.152627,0
1,,13494,16,Port:10,0,0,0,Enabled,0.650376,0.525595,-0.465949,-0.289226,-45.291,-18.9243,-179.946,0.143104,0
1,,13510,16,Port:10,0,0,0,Enabled,0.653917,0.52137,-0.465626,-0.289412,-44.2719,-18.3751,-178.289,0.150176,0
1,,13526,16,Port:10,0,0,0,Enabled,0.659779,0.513363,-0.458581,-0.301419,-42.6356,-16.5758,-173.796,0.130724,0
1,,13542,16,Port:10,0,0,0,Enabled,0.67151,0.487588,-0.444364,-0.33745,-40.4613,-10.3722,-165.03,0.103951,0
1,,13550,8,Port:10,0,0,0,Enabled,0.677734,0.470126,-0.439474,-0.355697,-39.1742,-6.46641,-160.27,0.11164,0
1,,13582,32,Port:10,0,0,0,Enabled,0.698931,0.407355,-0.421365,-0.409889,-30.9621,8.17976,-142.666,0.10741,0
1,,13598,16,Port:10,0,0,0,Enabled,0.706969,0.375768,-0.406514,-0.440159,-24.711,15.5452,-133.865,0.0943865,0
1,,13614,16,Port:10,0,0,0,Enabled,0.710972,0.342068,-0.395528,-0.470178,-18.7686,22.838,-126.436,0.0893665,0
1,,13630,16,Port:10,0,0,0,Enabled,0.709631,0.321508,-0.382813,-0.496498,-13.4615,27.5631,-120.854,0.0876658,0
1,,13646,16,Port:10,0,0,0,Enabled,0.708958,0.296447,-0.366151,-0.524816,-7.3991,32.1211,-115.129,0.106301,0
1,,13662,16,Port:10,0,0,0,Enabled,0.708156,0.278111,-0.354606,-0.54353,-2.30941,35.6586,-110.756,0.142914,0
1,,13670,8,Port:10,0,0,0,Enabled,0.711705,0.268896,-0.352192,-0.545098,-0.560195,36.9047,-109.154,0.173795,0
1,,13694,24,Port:10,0,0,0,Enabled,0.714398,0.253031,-0.35262,-0.548882,1.29134,40.1008,-106.452,0.20048,0
1,,13710,16,Port:10,0,0,0,Enabled,0.70944,0.256512,-0.352446,-0.553785,0.527122,41.3733,-105.941,0.15168,0
1,,13718,8,Port:10,0,0,0,Enabled,0.70685,0.260165,-0.352399,-0.555421,0.0671417,41.6009,-105.907,0.127023,0
1,,13734,16,Port:10,0,0,0,Enabled,0.706846,0.262072,-0.35209,-0.554725,-0.400555,41.3873,-105.952,0.128172,0
1,,13750,16,Port:10,0,0,0,Enabled,0.709985,0.260077,-0.352601,-0.551321,-0.200811,40.6987,-106.317,0.149799,0
1,,13766,16,Port:10,0,0,0,Enabled,0.71164,0.258062,-0.353055,-0.54984,-0.0209593,40.3486,-106.742,0.170842,0
1,,13782,16,Port:10,0,0,0,Enabled,0.711746,0.258904,-0.352706,-0.549531,0.0425256,40.0034,-106.969,0.167165,0
1,,13814,32,Port:10,0,0,0,Enabled,0.711639,0.256807,-0.353396,-0.550211,0.178136,40.6772,-106.67,0.167969,0
1,,13822,8,Port:10,0,0,0,Enabled,0.711404,0.256157,-0.352959,-0.551097,0.364257,40.8694,-106.475,0.165809,0
1,,13838,16,Port:10,0,0,0,Enabled,0.712798,0.253967,-0.351948,-0.550956,0.836084,40.8441,-106.173,0.177439,0
1,,13854,16,Port:10,0,0,0,Enabled,0.714312,0.251142,-0.353067,-0.549572,1.00167,40.9874,-106.204,0.193832,0
1,,13870,16,Port:10,0,0,0,Enabled,0.714624,0.25123,-0.353224,-0.549025,1.01472,40.7888,-106.333,0.190801,0
1,,13886,16,Port:10,0,0,0,Enabled,0.7157,0.25074,-0.353607,-0.5476,0.824459,40.6405,-106.489,0.198743,0
1,,13902,16,Port:10,0,0,0,Enabled,0.714949,0.252125,-0.353602,-0.547947,0.739975,40.5776,-106.578,0.186141,0
1,,13910,8,Port:10,0,0,0,Enabled,0.71541,0.251254,-0.353789,-0.547626,0.754625,40.645,-106.539,0.192646,0
1,,13934,24,Port:10,0,0,0,Enabled,0.716419,0.249634,-0.353216,-0.547417,1.23786,40.605,-106.116,0.193779,0
1,,13942,8,Port:10,0,0,0,Enabled,0.717205,0.248199,-0.353594,-0.546797,1.33769,40.626,-106.042,0.203003,0
1,,13958,16,Port:10,0,0,0,Enabled,0.717308,0.247103,-0.354755,-0.546405,1.34543,40.7887,-106.168,0.20363,0
1,,13974,16,Port:10,0,0,0,Enabled,0.717711,0.246613,-0.355289,-0.545749,1.54425,41.0107,-106.241,0.201287,0
1,,13990,16,Port:10,0,0,0,Enabled,0.72215,0.241645,-0.355388,-0.542039,2.44855,41.2978,-105.625,0.227442,0
1,,14006,16,Port:10,0,0,0,Enabled,0.720673,0.237823,-0.353551,-0.546875,3.48896,42.6888,-104.613,0.217743,0
1,,14038,32,Port:10,0,0,0,Enabled,0.719053,0.238423,-0.352224,-0.549596,3.21292,42.9899,-104.1,0.189616,0
1,,14046,8,Port:10,0,0,0,Enabled,0.721157,0.236727,-0.352597,-0.547329,3.11426,42.7175,-104.314,0.215547,0
1,,14062,16,Port:10,0,0,0,Enabled,0.722086,0.234742,-0.353366,-0.546462,3.2438,42.8637,-104.787,0.23367,0
1,,14086,24,Port:10,0,0,0,Enabled,0.721517,0.233258,-0.352896,-0.54815,3.39166,43.226,-104.788,0.239241,0
1,,14094,8,Port:10,0,0,0,Enabled,0.720951,0.233829,-0.35234,-0.549008,3.27159,43.2973,-104.701,0.231751,0
1,,14110,16,Port:10,0,0,0,Enabled,0.71859,0.236904,-0.35231,-0.550802,2.78031,43.5657,-104.686,0.204967,0
1,,14126,16,Port:10,0,0,0,Enabled,0.717668,0.237246,-0.352329,-0.551843,2.69926,43.6792,-104.613,0.197114,0
1,,14142,16,Port:10,0,0,0,Enabled,0.720635,0.23447,-0.351492,-0.549693,3.1664,43.2975,-104.488,0.221915,0
1,,14150,8,Port:10,0,0,0,Enabled,0.721658,0.232841,-0.35202,-0.548705,3.22381,43.3611,-104.638,0.234881,0
1,,14166,16,Port:10,0,0,0,Enabled,0.719371,0.234258,-0.352371,-0.550876,2.99715,43.5991,-105.069,0.223802,0
1,,14182,16,Port:10,0,0,0,Enabled,0.72124,0.233009,-0.353614,-0.548158,2.56069,43.4621,-105.343,0.246454,0
1,,14198,16,Port:10,0,0,0,Enabled,0.719658,0.235297,-0.352903,-0.549715,2.49544,43.403,-105.236,0.22419,0
1,,14214,16,Port:10,0,0,0,Enabled,0.719265,0.23431,-0.352737,-0.550757,2.66611,43.6096,-104.984,0.224161,0
1,,14230,16,Port:10,0,0,0,Enabled,0.719972,0.234517,-0.352555,-0.549861,2.9417,43.23,-104.915,0.215565,0
1,,14246,16,Port:10,0,0,0,Enabled,0.722347,0.231481,-0.352844,-0.547844,3.14723,43.0007,-104.881,0.242343,0
1,,14262,16,Port:10,0,0,0,Enabled,0.721052,0.233491,-0.353307,-0.548399,2.81058,43.322,-105.102,0.227652,0
1,,14278,16,Port:10,0,0,0,Enabled,0.720107,0.234042,-0.353779,-0.5491,2.61221,43.7781,-105.013,0.221431,0
1,,14310,32,Port:10,0,0,0,Enabled,0.720184,0.234089,-0.352902,-0.549543,2.89578,43.5334,-104.674,0.214048,0
1,,14318,8,Port:10,0,0,0,Enabled,0.720299,0.234193,-0.352773,-0.54943,3.01401,43.3834,-104.693,0.215743,0
1,,14334,16,Port:10,0,0,0,Enabled,0.722076,0.232807,-0.352904,-0.5476,3.12212,42.9378,-104.831,0.237125,0
1,,14350,16,Port:10,0,0,0,Enabled,0.723231,0.232483,-0.353982,-0.545513,2.91589,42.5796,-105.221,0.247054,0
1,,14366,16,Port:10,0,0,0,Enabled,0.723291,0.232766,-0.353263,-0.54578,3.04098,42.6952,-105.244,0.253795,0
1,,14382,16,Port:10,0,0,0,Enabled,0.721173,0.233231,-0.353191,-0.548424,3.15468,43.2041,-105.143,0.23761,0
1,,14398,16,Port:10,0,0,0,Enabled,0.720901,0.233361,-0.352749,-0.549011,3.23529,43.2118,-104.905,0.232289,0
1,,14406,8,Port:10,0,0,0,Enabled,0.721472,0.233127,-0.352265,-0.548671,3.3641,43.1803,-104.76,0.234758,0
1,,14422,16,Port:10,0,0,0,Enabled,0.720212,0.232585,-0.35238,-0.55048,3.49411,43.7385,-104.725,0.223228,0
1,,14438,16,Port:10,0,0,0,Enabled,0.720669,0.231661,-0.352311,-0.550316,3.67576,43.69,-104.69,0.2318,0
1,,14454,16,Port:10,0,0,0,Enabled,0.722027,0.231601,-0.351961,-0.548783,3.61168,43.3354,-104.735,0.236655,0
1,,14470,16,Port:10,0,0,0,Enabled,0.722847,0.230609,-0.353142,-0.547359,3.38333,43.1252,-104.992,0.247364,0
1,,14486,16,Port:10,0,0,0,Enabled,0.724127,0.230992,-0.351494,-0.546567,3.79786,42.7196,-104.97,0.250288,0
1,,14502,16,Port:10,0,0,0,Enabled,0.725274,0.226979,-0.353603,-0.545365,3.87737,43.0624,-105.184,0.276843,0
1,,14518,16,Port:10,0,0,0,Enabled,0.724356,0.228893,-0.353114,-0.546103,3.84638,43.011,-105.212,0.259233,0
1,,14542,24,Port:10,0,0,0,Enabled,0.724325,0.228542,-0.353829,-0.545827,3.84396,43.1038,-104.817,0.246815,0
1,,14558,16,Port:10,0,0,0,Enabled,0.721262,0.226956,-0.34957,-0.553239,5.51659,44.4041,-103.282,0.194973,0
1,,14574,16,Port:10,0,0,0,Enabled,0.71351,0.223017,-0.341267,-0.569827,8.3235,47.3429,-100.913,0.121947,0
1,,14590,16,Port:10,0,0,0,Enabled,0.707693,0.215722,-0.339569,-0.580799,9.90179,49.9007,-99.6346,0.0959752,0
1,,14606,16,Port:10,0,0,0,Enabled,0.704646,0.220344,-0.339941,-0.582548,9.18621,50.0909,-99.8393,0.0879904,0
1,,14622,16,Port:10,0,0,0,Enabled,0.702983,0.237289,-0.34783,-0.57317,4.83515,48.2733,-102.508,0.0902219,0
1,,14638,16,Port:10,0,0,0,Enabled,0.689301,0.277972,-0.349445,-0.570512,-0.561315,45.3732,-106.214,0.288776,0
1,,14654,16,Port:10,0,0,0,Enabled,0.702697,0.282088,-0.369933,-0.538324,-5.91713,40.8264,-110.925,0.108234,0
1,,14662,8,Port:10,0,0,0,Enabled,0.704903,0.290508,-0.378075,-0.525144,-8.65913,38.3143,-113.502,0.0978595,0
1,,14678,16,Port:10,0,0,0,Enabled,0.705732,0.314756,-0.396132,-0.495935,-15.4405,32.4426,-120.05,0.0843829,0
1,,14694,16,Port:10,0,0,0,Enabled,0.703672,0.346294,-0.414214,-0.461901,-22.8548,25.6725,-128.181,0.0864144,0
1,,14710,16,Port:10,0,0,0,Enabled,0.700744,0.373401,-0.426231,-0.433426,-28.3715,19.1166,-135.654,0.0989477,0
1,,14726,16,Port:10,0,0,0,Enabled,0.695948,0.397013,-0.431922,-0.414102,-31.4081,13.649,-141.553,0.10982,0
1,,14742,16,Port:10,0,0,0,Enabled,0.692317,0.413383,-0.435371,-0.400327,-32.9167,9.64852,-145.883,0.1154,0
1,,14758,16,Port:10,0,0,0,Enabled,0.687407,0.42728,-0.437906,-0.391333,-34.1651,6.71488,-149.331,0.119047,0
1,,14774,16,Port:10,0,0,0,Enabled,0.681591,0.439835,-0.440528,-0.384596,-35.3206,4.2593,-152.3,0.116894,0
1,,14798,24,Port:10,0,0,0,Enabled,0.6757,0.455628,-0.444183,-0.372201,-36.8394,1.04098,-156.061,0.11544,0
1,,14814,16,Port:10,0,0,0,Enabled,0.671615,0.46352,-0.443471,-0.370698,-37.2116,-0.348155,-157.561,0.113253,0
1,,14830,16,Port:10,0,0,0,Enabled,0.669626,0.468768,-0.445672,-0.365014,-37.5538,-1.62728,-159.192,0.113358,0
1,,14846,16,Port:10,0,0,0,Enabled,0.667262,0.47428,-0.447488,-0.359965,-38.0619,-2.86531,-160.783,0.11092,0
1,,14862,16,Port:10,0,0,0,Enabled,0.665211,0.479624,-0.450409,-0.352969,-38.6966,-4.17876,-162.753,0.11353,0
1,,14878,16,Port:10,0,0,0,Enabled,0.662033,0.485927,-0.450855,-0.349739,-39.112,-5.42236,-164.338,0.115022,0
1,,14894,16,Port:10,0,0,0,Enabled,0.660934,0.490078,-0.451156,-0.345612,-39.1176,-6.47711,-165.532,0.105722,0
1,,14902,8,Port:10,0,0,0,Enabled,0.660904,0.490698,-0.451033,-0.344949,-39.001,-6.72662,-165.716,0.108194,0
1,,14918,16,Port:10,0,0,0,Enabled,0.661223,0.491096,-0.449185,-0.346182,-38.53,-6.87801,-165.483,0.112227,0
1,,14934,16,Port:10,0,0,0,Enabled,0.661847,0.490627,-0.447275,-0.348122,-38.1501,-6.63623,-164.83,0.106219,0
1,,14950,16,Port:10,0,0,0,Enabled,0.661555,0.489333,-0.446805,-0.351089,-38.3346,-5.97983,-164.461,0.109107,0
1,,14966,16,Port:10,0,0,0,Enabled,0.660005,0.489621,-0.447597,-0.352595,-38.4261,-5.79609,-164.486,0.111078,0
1,,14998,32,Port:10,0,0,0,Enabled,0.662284,0.487335,-0.445696,-0.353891,-37.8046,-5.77335,-164.026,0.103955,0
1,,15014,16,Port:10,0,0,0,Enabled,0.66184,0.487564,-0.4465,-0.353395,-37.9658,-5.8593,-164.283,0.108758,0
1,,15022,8,Port:10,0,0,0,Enabled,0.662091,0.487836,-0.446914,-0.352022,-38.0659,-6.04924,-164.472,0.107109,0
1,,15038,16,Port:10,0,0,0,Enabled,0.663261,0.488263,-0.447977,-0.347851,-38.3304,-6.54154,-164.887,0.111475,0
1,,15054,16,Port:10,0,0,0,Enabled,0.662268,0.489732,-0.449614,-0.34556,-38.5205,-6.92478,-165.76,0.111392,0
1,,15070,16,Port:10,0,0,0,Enabled,0.66186,0.489941,-0.449734,-0.345888,-38.5104,-7.06455,-165.961,0.112065,0
1,,15086,16,Port:10,0,0,0,Enabled,0.66172,0.490871,-0.449112,-0.345646,-38.4,-7.36197,-166.166,0.109903,0
1,,15102,16,Port:10,0,0,0,Enabled,0.660567,0.49251,-0.448208,-0.346693,-38.5634,-7.48036,-166.143,0.114642,0
1,,15118,16,Port:10,0,0,0,Enabled,0.659969,0.492804,-0.447846,-0.347879,-38.833,-7.1733,-165.661,0.139121,0
1,,15134,16,Port:10,0,0,0,Enabled,0.660714,0.491637,-0.448789,-0.346898,-38.7616,-7.18141,-165.649,0.117411,0
1,,15142,8,Port:10,0,0,0,Enabled,0.661509,0.490659,-0.449327,-0.346071,-38.7376,-7.16986,-165.64,0.115097,0
1,,15158,16,Port:10,0,0,0,Enabled,0.661297,0.491062,-0.447299,-0.348523,-38.3905,-7.14418,-165.613,0.1071,0
1,,15174,16,Port:10,0,0,0,Enabled,0.660284,0.491994,-0.446272,-0.350442,-38.2531,-7.04246,-165.582,0.111228,0
1,,15190,16,Port:10,0,0,0,Enabled,0.661257,0.490634,-0.445245,-0.351817,-38.0228,-6.77684,-164.945,0.106657,0
1,,15206,16,Port:10,0,0,0,Enabled,0.662218,0.488239,-0.444489,-0.354288,-37.8966,-6.19621,-164.397,0.108848,0
1,,15222,16,Port:10,0,0,0,Enabled,0.662052,0.488011,-0.444707,-0.354639,-37.8691,-6.09912,-164.089,0.104619,0
1,,15238,16,Port:10,0,0,0,Enabled,0.662278,0.488021,-0.444619,-0.354312,-37.8341,-6.19837,-164.101,0.107642,0
1,,15262,24,Port:10,0,0,0,Enabled,0.661805,0.488616,-0.443821,-0.355376,-37.4169,-6.45522,-164.609,0.112137,0
1,,15286,24,Port:10,0,0,0,Enabled,0.662663,0.487292,-0.443639,-0.355822,-37.5301,-6.15172,-163.808,0.10495,0
1,,15294,8,Port:10,0,0,0,Enabled,0.662396,0.486615,-0.444441,-0.356245,-37.6092,-5.91086,-163.792,0.107788,0
1,,15310,16,Port:10,0,0,0,Enabled,0.662613,0.486927,-0.443508,-0.356578,-37.4512,-6.01217,-163.662,0.102851,0
1,,15326,16,Port:10,0,0,0,Enabled,0.663692,0.4854,-0.442721,-0.357628,-37.2144,-5.83364,-163.195,0.108576,0
1,,15342,16,Port:10,0,0,0,Enabled,0.663435,0.48529,-0.442164,-0.358941,-37.0393,-5.72976,-163.164,0.104475,0
1,,15358,16,Port:10,0,0,0,Enabled,0.664156,0.484401,-0.442042,-0.358959,-36.9449,-5.55198,-162.766,0.105777,0
1,,15366,8,Port:10,0,0,0,Enabled,0.664115,0.484146,-0.441591,-0.359933,-36.9164,-5.43403,-162.665,0.102321,0
1,,15382,16,Port:10,0,0,0,Enabled,0.664327,0.482369,-0.44176,-0.361715,-36.8403,-5.15336,-162.227,0.104061,0
1,,15406,24,Port:10,0,0,0,Enabled,0.665263,0.480885,-0.441087,-0.36279,-36.6993,-4.75663,-161.688,0.104182,0
