ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,
4,,365943541,Port:1,0,1773324659,18826764,49999999,Enabled,0.735736,0.431866,-0.430887,0.294143,-102.009,144.024,-1754.84,0.154022,4,OK,-101.914,143.86,-1754.92,OK,-140.674,120.507,-1733.35,OK,-135.514,65.8027,-1732.35,OK,-81.6652,88.1333,-1761.43,,365943541,Port:2,0,1773324659,18826764,Enabled,0.930142,0.0308322,0.035478,0.364179,-87.4899,271.291,-1592.27,0.143641,3,OK,-87.3159,271.359,-1592.28,OK,-129.019,241.349,-1589.52,OK,-130.205,317.618,-1587,,365943541,Port:3,0,1773324659,18826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943541,Port:65535,0,1773324659,18826764,Missing,,,,,,,,,3,OK,-40.8871,204.86,-2034.86,OK,-43.6152,200.095,-2247,OK,-63.8908,219.067,-2295.51,,,,,,,,,,,,,,,,,,,,
4,,365943544,Port:1,0,1773324659,68826764,50000000,Enabled,0.733904,0.431985,-0.432083,0.29678,-102.656,143.465,-1754.78,0.169364,4,OK,-102.55,143.308,-1754.9,OK,-141.343,119.779,-1733.48,OK,-135.984,65.0944,-1732.51,OK,-82.0512,87.6712,-1761.25,,365943544,Port:2,0,1773324659,68826764,Enabled,0.930178,0.030916,0.0348946,0.364138,-87.4864,271.291,-1592.24,0.144133,3,OK,-87.3111,271.358,-1592.26,OK,-129.023,241.353,-1589.56,OK,-130.201,317.621,-1587,,365943544,Port:3,0,1773324659,68826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943544,Port:65535,0,1773324659,68826764,Missing,,,,,,,,,3,OK,-40.8772,204.833,-2034.78,OK,-43.602,200.064,-2246.94,OK,-63.8848,219.046,-2295.46,,,,,,,,,,,,,,,,,,,,
4,,365943547,Port:1,0,1773324659,118826771,50000007,Enabled,0.732972,0.434858,-0.430847,0.296685,-102.93,142.605,-1753.89,0.186494,4,OK,-102.824,142.436,-1754.02,OK,-141.482,118.673,-1732.55,OK,-135.892,64.0186,-1731.87,OK,-82.0936,86.9208,-1760.66,,365943547,Port:2,0,1773324659,118826771,Enabled,0.930155,0.0308384,0.0353416,0.364159,-87.4896,271.288,-1592.28,0.139573,3,OK,-87.3189,271.351,-1592.3,OK,-129.016,241.35,-1589.56,OK,-130.205,317.62,-1587.03,,365943547,Port:3,0,1773324659,118826771,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943547,Port:65535,0,1773324659,118826771,Missing,,,,,,,,,3,OK,-40.8745,204.835,-2034.83,OK,-43.6057,200.07,-2246.83,OK,-63.8967,219.059,-2295.54,,,,,,,,,,,,,,,,,,,,
4,,365943550,Port:1,0,1773324659,168826771,50000000,Enabled,0.732264,0.436507,-0.431142,0.295579,-102.535,142.012,-1752.65,0.17055,4,OK,-102.425,141.838,-1752.74,OK,-141.063,117.998,-1731.43,OK,-135.473,63.33,-1730.89,OK,-81.7229,86.3648,-1759.7,,365943550,Port:2,0,1773324659,168826771,Enabled,0.93014,0.0313893,0.0352278,0.364162,-87.4897,271.295,-1592.3,0.145505,3,OK,-87.3106,271.361,-1592.31,OK,-129.024,241.358,-1589.59,OK,-130.204,317.615,-1586.98,,365943550,Port:3,0,1773324659,168826771,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943550,Port:65535,0,1773324659,168826771,Missing,,,,,,,,,3,OK,-40.8921,204.846,-2034.98,OK,-43.597,200.083,-2247,OK,-63.8868,219.06,-2295.5,,,,,,,,,,,,,,,,,,,,
4,,365943553,Port:1,0,1773324659,218826764,49999993,Enabled,0.731901,0.435748,-0.433389,0.294309,-101.914,141.999,-1752.14,0.163609,4,OK,-101.798,141.841,-1752.23,OK,-140.609,118.117,-1731.08,OK,-135.242,63.4119,-1730.61,OK,-81.3341,86.267,-1759.21,,365943553,Port:2,0,1773324659,218826764,Enabled,0.930116,0.0313457,0.0356234,0.364188,-87.492,271.294,-1592.32,0.143282,3,OK,-87.3191,271.365,-1592.33,OK,-129.02,241.352,-1589.58,OK,-130.202,317.611,-1586.99,,365943553,Port:3,0,1773324659,218826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943553,Port:65535,0,1773324659,218826764,Missing,,,,,,,,,3,OK,-40.8986,204.845,-2034.92,OK,-43.6218,200.081,-2246.95,OK,-63.8977,219.07,-2295.52,,,,,,,,,,,,,,,,,,,,
4,,365943556,Port:1,0,1773324659,268826764,50000000,Enabled,0.732372,0.43377,-0.435515,0.29292,-101.666,142.673,-1752.46,0.166853,4,OK,-101.566,142.499,-1752.55,OK,-140.557,119.041,-1731.46,OK,-135.509,64.3209,-1730.97,OK,-81.381,86.8071,-1759.42,,365943556,Port:2,0,1773324659,268826764,Enabled,0.930128,0.0310552,0.0356215,0.364182,-87.4877,271.284,-1592.3,0.143141,3,OK,-87.3139,271.351,-1592.31,OK,-129.014,241.341,-1589.55,OK,-130.202,317.61,-1587.01,,365943556,Port:3,0,1773324659,268826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943556,Port:65535,0,1773324659,268826764,Missing,,,,,,,,,3,OK,-40.8808,204.838,-2034.9,OK,-43.6094,200.073,-2246.93,OK,-63.8896,219.038,-2295.53,,,,,,,,,,,,,,,,,,,,
4,,365943559,Port:1,0,1773324659,318826764,50000000,Enabled,0.731698,0.432528,-0.436843,0.294457,-102.215,143.07,-1752.89,0.160698,4,OK,-102.107,142.908,-1752.98,OK,-141.178,119.456,-1732.05,OK,-136.123,64.725,-1731.41,OK,-81.8987,87.2079,-1759.65,,365943559,Port:2,0,1773324659,318826764,Enabled,0.930164,0.0309807,0.0350077,0.364157,-87.4868,271.294,-1592.28,0.141562,3,OK,-87.3147,271.361,-1592.29,OK,-129.019,241.357,-1589.59,OK,-130.201,317.62,-1587.02,,365943559,Port:3,0,1773324659,318826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943559,Port:65535,0,1773324659,318826764,Missing,,,,,,,,,3,OK,-40.8911,204.793,-2034.75,OK,-43.6079,200.017,-2247.04,OK,-63.8769,219.06,-2295.66,,,,,,,,,,,,,,,,,,,,
4,,365943562,Port:1,0,1773324659,368826771,50000007,Enabled,0.730711,0.430967,-0.440154,0.294266,-102.736,143.58,-1752.93,0.155526,4,OK,-102.65,143.399,-1753,OK,-141.932,120.117,-1732.36,OK,-137.083,65.3772,-1731.72,OK,-82.5758,87.6269,-1759.62,,365943562,Port:2,0,1773324659,368826771,Enabled,0.930148,0.0310401,0.0352726,0.364167,-87.4888,271.296,-1592.28,0.140312,3,OK,-87.3173,271.361,-1592.29,OK,-129.017,241.36,-1589.56,OK,-130.203,317.619,-1587,,365943562,Port:3,0,1773324659,368826771,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943562,Port:65535,0,1773324659,368826771,Missing,,,,,,,,,3,OK,-40.8799,204.721,-2034.21,OK,-43.6262,199.924,-2247.05,OK,-63.8935,219.033,-2295.53,,,,,,,,,,,,,,,,,,,,
4,,365943565,Port:1,0,1773324659,418826771,50000000,Enabled,0.730221,0.42888,-0.442417,0.295138,-103.2,143.734,-1752.51,0.167928,4,OK,-103.105,143.569,-1752.63,OK,-142.553,120.394,-1732.07,OK,-137.841,65.6388,-1731.38,OK,-83.1455,87.7271,-1758.93,,365943565,Port:2,0,1773324659,418826771,Enabled,0.930172,0.0312599,0.0350686,0.364105,-87.4938,271.289,-1592.3,0.144423,3,OK,-87.3201,271.36,-1592.31,OK,-129.032,241.352,-1589.61,OK,-130.2,317.615,-1587.01,,365943565,Port:3,0,1773324659,418826771,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943565,Port:65535,0,1773324659,418826771,Missing,,,,,,,,,3,OK,-40.8942,204.688,-2034.32,OK,-43.6388,199.89,-2247.04,OK,-63.9194,219.048,-2295.6,,,,,,,,,,,,,,,,,,,,
4,,365943568,Port:1,0,1773324659,468826764,49999993,Enabled,0.729713,0.4295,-0.443707,0.293551,-103.888,143.567,-1751.35,0.170515,4,OK,-103.791,143.397,-1751.46,OK,-143.326,120.254,-1731.01,OK,-138.746,65.4946,-1730.5,OK,-83.9645,87.5314,-1757.95,,365943568,Port:2,0,1773324659,468826764,Enabled,0.930124,0.0309251,0.035914,0.364176,-87.4915,271.299,-1592.32,0.14467,3,OK,-87.3161,271.366,-1592.34,OK,-129.018,241.353,-1589.54,OK,-130.205,317.628,-1587.03,,365943568,Port:3,0,1773324659,468826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943568,Port:65535,0,1773324659,468826764,Missing,,,,,,,,,3,OK,-40.8808,204.71,-2034.23,OK,-43.6302,199.914,-2247.03,OK,-63.9104,219.055,-2295.61,,,,,,,,,,,,,,,,,,,,
4,,365943571,Port:1,0,1773324659,518826764,50000000,Enabled,0.727337,0.430293,-0.445664,0.295318,-104.905,142.703,-1750.08,0.165863,4,OK,-104.803,142.546,-1750.2,OK,-144.38,119.22,-1730.06,OK,-139.643,64.4509,-1729.67,OK,-84.7992,86.746,-1756.71,,365943571,Port:2,0,1773324659,518826764,Enabled,0.930153,0.0311593,0.0352502,0.364145,-87.4909,271.295,-1592.31,0.144538,3,OK,-87.3153,271.364,-1592.32,OK,-129.025,241.357,-1589.6,OK,-130.202,317.62,-1587.02,,365943571,Port:3,0,1773324659,518826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943571,Port:65535,0,1773324659,518826764,Missing,,,,,,,,,3,OK,-40.8684,204.704,-2034.18,OK,-43.6324,199.906,-2246.97,OK,-63.9078,219.056,-2295.53,,,,,,,,,,,,,,,,,,,,
4,,365943574,Port:1,0,1773324659,568826764,50000000,Enabled,0.726319,0.432406,-0.446176,0.29396,-104.77,141.727,-1748.51,0.171123,4,OK,-104.67,141.565,-1748.63,OK,-144.237,118.12,-1728.57,OK,-139.495,63.3826,-1728.49,OK,-84.6481,85.8086,-1755.46,,365943574,Port:2,0,1773324659,568826764,Enabled,0.930147,0.0309423,0.0353212,0.364173,-87.4925,271.291,-1592.3,0.144426,3,OK,-87.3187,271.361,-1592.31,OK,-129.024,241.347,-1589.57,OK,-130.207,317.618,-1587.03,,365943574,Port:3,0,1773324659,568826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943574,Port:65535,0,1773324659,568826764,Missing,,,,,,,,,3,OK,-40.8906,204.709,-2034.18,OK,-43.6179,199.909,-2247.12,OK,-63.9071,219.043,-2295.6,,,,,,,,,,,,,,,,,,,,
4,,365943577,Port:1,0,1773324659,618826771,50000007,Enabled,0.725822,0.433057,-0.448954,0.289971,-103.439,140.862,-1746.96,0.176094,4,OK,-103.33,140.699,-1747.09,OK,-143.107,117.411,-1727.2,OK,-138.749,62.6487,-1727.48,OK,-83.7153,84.8441,-1754.28,,365943577,Port:2,0,1773324659,618826771,Enabled,0.930163,0.0308804,0.0353723,0.364132,-87.4926,271.297,-1592.27,0.143059,3,OK,-87.3194,271.364,-1592.29,OK,-129.024,241.358,-1589.54,OK,-130.204,317.631,-1587.01,,365943577,Port:3,0,1773324659,618826771,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943577,Port:65535,0,1773324659,618826771,Missing,,,,,,,,,3,OK,-40.8626,204.719,-2034.2,OK,-43.613,199.919,-2247.13,OK,-63.8925,219.053,-2295.62,,,,,,,,,,,,,,,,,,,,
4,,365943580,Port:1,0,1773324659,668826771,50000000,Enabled,0.726133,0.433945,-0.450348,0.285676,-101.669,140.008,-1745.48,0.175392,4,OK,-101.564,139.848,-1745.61,OK,-141.44,116.711,-1725.76,OK,-137.474,61.9259,-1726.35,OK,-82.3429,83.9028,-1753.16,,365943580,Port:2,0,1773324659,668826771,Enabled,0.930166,0.0310109,0.0348754,0.364161,-87.4906,271.298,-1592.29,0.141472,3,OK,-87.3181,271.364,-1592.3,OK,-129.023,241.361,-1589.61,OK,-130.207,317.625,-1587.03,,365943580,Port:3,0,1773324659,668826771,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943580,Port:65535,0,1773324659,668826771,Missing,,,,,,,,,3,OK,-40.8726,204.714,-2034.24,OK,-43.6178,199.916,-2247.11,OK,-63.8924,219.046,-2295.63,,,,,,,,,,,,,,,,,,,,
4,,365943583,Port:1,0,1773324659,718826764,49999993,Enabled,0.726392,0.434465,-0.450913,0.283323,-100.41,139.349,-1744.72,0.176341,4,OK,-100.296,139.191,-1744.84,OK,-140.244,116.146,-1725,OK,-136.471,61.322,-1725.74,OK,-81.2845,83.2013,-1752.62,,365943583,Port:2,0,1773324659,718826764,Enabled,0.930122,0.0311373,0.0358873,0.364163,-87.4969,271.288,-1592.32,0.144129,3,OK,-87.3225,271.358,-1592.34,OK,-129.025,241.348,-1589.55,OK,-130.205,317.609,-1587.01,,365943583,Port:3,0,1773324659,718826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943583,Port:65535,0,1773324659,718826764,Missing,,,,,,,,,3,OK,-40.9123,204.705,-2034.26,OK,-43.6491,199.907,-2247.09,OK,-63.9092,219.054,-2295.6,,,,,,,,,,,,,,,,,,,,
4,,365943586,Port:1,0,1773324659,768826764,50000000,Enabled,0.725968,0.433911,-0.451946,0.283614,-99.8281,139.295,-1744.88,0.175799,4,OK,-99.7347,139.128,-1745.01,OK,-139.7,116.126,-1725.25,OK,-135.979,61.3082,-1726.02,OK,-80.7473,83.1296,-1752.7,,365943586,Port:2,0,1773324659,768826764,Enabled,0.930138,0.0311313,0.0354153,0.364171,-87.49,271.294,-1592.28,0.14482,3,OK,-87.3158,271.366,-1592.3,OK,-129.022,241.352,-1589.56,OK,-130.201,317.614,-1586.99,,365943586,Port:3,0,1773324659,768826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943586,Port:65535,0,1773324659,768826764,Missing,,,,,,,,,3,OK,-40.8735,204.7,-2034.24,OK,-43.6289,199.903,-2246.99,OK,-63.8907,219.052,-2295.6,,,,,,,,,,,,,,,,,,,,
4,,365943589,Port:1,0,1773324659,818826764,50000000,Enabled,0.727076,0.432082,-0.452286,0.283024,-98.9745,140.051,-1745.46,0.175413,4,OK,-98.8739,139.889,-1745.59,OK,-138.931,117.076,-1725.77,OK,-135.397,62.2358,-1726.36,OK,-80.0839,83.8012,-1753.13,,365943589,Port:2,0,1773324659,818826764,Enabled,0.930165,0.0309272,0.0352733,0.364132,-87.4869,271.291,-1592.29,0.14233,3,OK,-87.3147,271.358,-1592.3,OK,-129.018,241.351,-1589.57,OK,-130.198,317.626,-1587.02,,365943589,Port:3,0,1773324659,818826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943589,Port:65535,0,1773324659,818826764,Missing,,,,,,,,,3,OK,-40.8836,204.719,-2034.11,OK,-43.6143,199.918,-2247.1,OK,-63.9028,219.051,-2295.72,,,,,,,,,,,,,,,,,,,,
4,,365943592,Port:1,0,1773324659,868826771,50000007,Enabled,0.728848,0.427941,-0.454658,0.280951,-98.2081,141.281,-1746.27,0.159563,4,OK,-98.0962,141.132,-1746.35,OK,-138.445,118.77,-1726.63,OK,-135.453,63.9082,-1726.87,OK,-79.8415,84.8174,-1753.69,,365943592,Port:2,0,1773324659,868826771,Enabled,0.930147,0.0312325,0.0352802,0.36415,-87.4918,271.295,-1592.31,0.14309,3,OK,-87.3178,271.363,-1592.33,OK,-129.024,241.356,-1589.6,OK,-130.203,317.619,-1587.01,,365943592,Port:3,0,1773324659,868826771,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943592,Port:65535,0,1773324659,868826771,Missing,,,,,,,,,3,OK,-40.9004,204.699,-2034.29,OK,-43.6335,199.902,-2247.04,OK,-63.8957,219.056,-2295.67,,,,,,,,,,,,,,,,,,,,
4,,365943595,Port:1,0,1773324659,918826771,50000000,Enabled,0.727986,0.426196,-0.456938,0.282136,-98.5989,141.823,-1746.99,0.161204,4,OK,-98.5116,141.656,-1747.1,OK,-138.954,119.414,-1727.53,OK,-136.04,64.5344,-1727.74,OK,-80.2916,85.3206,-1754.17,,365943595,Port:2,0,1773324659,918826771,Enabled,0.930162,0.0307676,0.0352188,0.364158,-87.4888,271.297,-1592.27,0.140456,3,OK,-87.3187,271.363,-1592.29,OK,-129.018,241.357,-1589.56,OK,-130.204,317.628,-1587.03,,365943595,Port:3,0,1773324659,918826771,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943595,Port:65535,0,1773324659,918826771,Missing,,,,,,,,,3,OK,-40.8953,204.716,-2034.3,OK,-43.615,199.921,-2247.09,OK,-63.8929,219.026,-2295.57,,,,,,,,,,,,,,,,,,,,
4,,365943598,Port:1,0,1773324659,968826764,49999993,Enabled,0.727846,0.425572,-0.457544,0.282456,-98.9976,141.85,-1747.4,0.16047,4,OK,-98.8947,141.688,-1747.5,OK,-139.414,119.469,-1728,OK,-136.514,64.596,-1728.14,OK,-80.7052,85.3331,-1754.52,,365943598,Port:2,0,1773324659,968826764,Enabled,0.930147,0.031216,0.0350904,0.364172,-87.4845,271.293,-1592.28,0.142743,3,OK,-87.3117,271.361,-1592.29,OK,-129.016,241.351,-1589.58,OK,-130.199,317.617,-1586.99,,365943598,Port:3,0,1773324659,968826764,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943598,Port:65535,0,1773324659,968826764,Missing,,,,,,,,,3,OK,-40.8783,204.72,-2034.2,OK,-43.6281,199.923,-2247.07,OK,-63.8992,219.048,-2295.6,,,,,,,,,,,,,,,,,,,,
4,,365943601,Port:1,0,1773324660,18826767,50000003,Enabled,0.727189,0.426246,-0.458363,0.281805,-99.0525,141.536,-1747.3,0.167767,4,OK,-98.9518,141.377,-1747.41,OK,-139.503,119.131,-1727.96,OK,-136.64,64.2597,-1728.28,OK,-80.7825,85.0222,-1754.53,,365943601,Port:2,0,1773324660,18826767,Enabled,0.930136,0.0308981,0.0358335,0.364155,-87.4921,271.291,-1592.32,0.143209,3,OK,-87.3227,271.365,-1592.33,OK,-129.02,241.346,-1589.54,OK,-130.198,317.619,-1587.03,,365943601,Port:3,0,1773324660,18826767,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943601,Port:65535,0,1773324660,18826767,Missing,,,,,,,,,3,OK,-40.8961,204.685,-2034.17,OK,-43.6294,199.884,-2247.02,OK,-63.8965,219.033,-2295.65,,,,,,,,,,,,,,,,,,,,
4,,365943604,Port:1,0,1773324660,68826767,50000000,Enabled,0.727524,0.426439,-0.458918,0.279737,-98.666,141.508,-1747.25,0.155694,4,OK,-98.5778,141.336,-1747.33,OK,-139.17,119.207,-1727.95,OK,-136.497,64.3323,-1728.33,OK,-80.5909,84.9409,-1754.67,,365943604,Port:2,0,1773324660,68826767,Enabled,0.930122,0.0309139,0.0357247,0.3642,-87.4901,271.303,-1592.3,0.14559,3,OK,-87.3147,271.372,-1592.32,OK,-129.017,241.354,-1589.54,OK,-130.206,317.63,-1587.02,,365943604,Port:3,0,1773324660,68826767,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943604,Port:65535,0,1773324660,68826767,Missing,,,,,,,,,3,OK,-40.8834,204.73,-2034.23,OK,-43.6201,199.932,-2247.14,OK,-63.9159,219.053,-2295.61,,,,,,,,,,,,,,,,,,,,
4,,365943607,Port:1,0,1773324660,118826767,50000000,Enabled,0.727339,0.425825,-0.459281,0.280556,-98.8194,141.503,-1747.52,0.165055,4,OK,-98.7367,141.331,-1747.63,OK,-139.349,119.215,-1728.22,OK,-136.649,64.3372,-1728.6,OK,-80.7023,84.9285,-1754.81,,365943607,Port:2,0,1773324660,118826767,Enabled,0.930159,0.0309984,0.0350228,0.364167,-87.4903,271.29,-1592.26,0.14348,3,OK,-87.3169,271.359,-1592.28,OK,-129.023,241.348,-1589.57,OK,-130.206,317.617,-1587,,365943607,Port:3,0,1773324660,118826767,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943607,Port:65535,0,1773324660,118826767,Missing,,,,,,,,,3,OK,-40.8809,204.7,-2034.24,OK,-43.6252,199.903,-2246.97,OK,-63.8983,219.041,-2295.58,,,,,,,,,,,,,,,,,,,,
4,,365943610,Port:1,0,1773324660,168826767,50000000,Enabled,0.728146,0.425284,-0.458693,0.280246,-98.6602,141.619,-1747.55,0.169845,4,OK,-98.5608,141.461,-1747.67,OK,-139.176,119.383,-1728.16,OK,-136.55,64.5001,-1728.44,OK,-80.6051,85.0342,-1754.79,,365943610,Port:2,0,1773324660,168826767,Enabled,0.93017,0.0310993,0.0350947,0.364123,-87.489,271.289,-1592.27,0.141417,3,OK,-87.3172,271.357,-1592.29,OK,-129.023,241.355,-1589.58,OK,-130.199,317.617,-1587,,365943610,Port:3,0,1773324660,168826767,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943610,Port:65535,0,1773324660,168826767,Missing,,,,,,,,,3,OK,-40.8844,204.709,-2034.24,OK,-43.6195,199.913,-2247,OK,-63.8868,219.04,-2295.55,,,,,,,,,,,,,,,,,,,,
4,,365943613,Port:1,0,1773324660,218826767,50000000,Enabled,0.727904,0.424771,-0.459228,0.280775,-98.6674,141.829,-1747.78,0.161597,4,OK,-98.5684,141.659,-1747.86,OK,-139.228,119.618,-1728.46,OK,-136.576,64.7316,-1728.66,OK,-80.6065,85.2344,-1754.96,,365943613,Port:2,0,1773324660,218826767,Enabled,0.930151,0.031059,0.0353462,0.36415,-87.49,271.294,-1592.28,0.141315,3,OK,-87.3167,271.358,-1592.29,OK,-129.019,241.357,-1589.56,OK,-130.204,317.622,-1587,,365943613,Port:3,0,1773324660,218826767,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943613,Port:65535,0,1773324660,218826767,Missing,,,,,,,,,3,OK,-40.88,204.72,-2034.2,OK,-43.6017,199.922,-2247.11,OK,-63.8913,219.031,-2295.51,,,,,,,,,,,,,,,,,,,,
4,,365943616,Port:1,0,1773324660,268826767,50000000,Enabled,0.727709,0.423405,-0.460299,0.281589,-98.4844,141.991,-1747.79,0.200425,4,OK,-98.3988,141.834,-1747.97,OK,-139.096,119.844,-1728.46,OK,-136.518,64.9643,-1728.73,OK,-80.4684,85.3596,-1754.72,,365943616,Port:2,0,1773324660,268826767,Enabled,0.930183,0.0311238,0.0345817,0.364136,-87.4897,271.294,-1592.28,0.140195,3,OK,-87.3195,271.361,-1592.29,OK,-129.025,241.361,-1589.64,OK,-130.203,317.619,-1587.03,,365943616,Port:3,0,1773324660,268826767,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943616,Port:65535,0,1773324660,268826767,Missing,,,,,,,,,3,OK,-40.8901,204.702,-2034.26,OK,-43.615,199.904,-2247.08,OK,-63.8884,219.027,-2295.55,,,,,,,,,,,,,,,,,,,,
4,,365943619,Port:1,0,1773324660,318826767,50000000,Enabled,0.727417,0.422838,-0.460783,0.282403,-99.3879,141.889,-1747.75,0.176186,4,OK,-99.289,141.713,-1747.87,OK,-140.056,119.752,-1728.54,OK,-137.426,64.8699,-1728.63,OK,-81.3222,85.267,-1754.64,,365943619,Port:2,0,1773324660,318826767,Enabled,0.930135,0.0310855,0.0358309,0.364141,-87.4951,271.289,-1592.31,0.148801,3,OK,-87.3154,271.362,-1592.33,OK,-129.029,241.347,-1589.54,OK,-130.203,317.615,-1587.01,,365943619,Port:3,0,1773324660,318826767,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943619,Port:65535,0,1773324660,318826767,Missing,,,,,,,,,3,OK,-40.891,204.699,-2034.32,OK,-43.6238,199.902,-2247.11,OK,-63.9076,219.047,-2295.64,,,,,,,,,,,,,,,,,,,,
4,,365943622,Port:1,0,1773324660,368826767,50000000,Enabled,0.72463,0.423236,-0.461796,0.287275,-101.599,141.328,-1747.36,0.171949,4,OK,-101.504,141.159,-1747.48,OK,-142.222,118.879,-1728.45,OK,-139.158,64.0132,-1728.46,OK,-83.0253,84.848,-1754.04,,365943622,Port:2,0,1773324660,368826767,Enabled,0.93013,0.0311137,0.0356753,0.364167,-87.493,271.301,-1592.31,0.144522,3,OK,-87.3207,271.373,-1592.32,OK,-129.022,241.354,-1589.56,OK,-130.201,317.627,-1587.01,,365943622,Port:3,0,1773324660,368826767,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943622,Port:65535,0,1773324660,368826767,Missing,,,,,,,,,3,OK,-40.895,204.696,-2034.15,OK,-43.6357,199.897,-2247,OK,-63.8851,219.064,-2295.68,,,,,,,,,,,,,,,,,,,,
4,,365943625,Port:1,0,1773324660,418826767,50000000,Enabled,0.722642,0.423231,-0.464346,0.288177,-102.569,140.848,-1746.56,0.197972,4,OK,-102.456,140.691,-1746.72,OK,-143.312,118.328,-1727.92,OK,-140.246,63.4718,-1728.1,OK,-83.9244,84.4014,-1753.23,,365943625,Port:2,0,1773324660,418826767,Enabled,0.930152,0.0309368,0.0355883,0.364134,-87.4904,271.291,-1592.31,0.147655,3,OK,-87.3117,271.36,-1592.32,OK,-129.024,241.347,-1589.56,OK,-130.202,317.625,-1587.03,,365943625,Port:3,0,1773324660,418826767,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365943625,Port:65535,0,1773324660,418826767,Missing,,,,,,,,,3,OK,-40.8978,204.709,-2034.24,OK,-43.6289,199.912,-2247.07,OK,-63.9049,219.045,-2295.56,,,,,,,,,,,,,,,,,,,,
