#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998302,Port:1,0,1730983838,368783185,Missing,0.404548,-0.692041,0.371202,-0.468646,-370.181,373.501,-1790.4,0.451806,4,OK,-370.027,373.356,-1790.07,UnrecognizedEnumValue,-335.25,370.883,-1826.7,OK,-286.57,391.973,-1810.59,OK,-325.933,399.837,-1759.63,,1614998302,Port:2,0,1730983838,368783185,Enabled,0.914907,0.122195,-0.0702662,0.378254,-388.278,152.585,-1789.91,0.150833,3,OK,-388.21,152.641,-1789.9,OK,-428.508,122.461,-1800.11,OK,-433.118,195.949,-1779.1,,1614998302,Port:65535,0,1730983838,368783185,Missing,,,,,,,,,5,OK,-286.57,391.973,-1810.59,PossiblePhantom,-305.143,359.075,-1650.42,PossiblePhantom,-335.25,370.883,-1826.7,PossiblePhantom,-325.933,399.837,-1759.63,OK,-370.027,373.356,-1790.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998305,Port:1,0,1730983838,418783190,Enabled,0.404842,-0.69172,0.371359,-0.468743,-370.175,373.536,-1790.45,0.474149,4,OK,-370.015,373.406,-1790.07,OK,-335.24,370.943,-1826.68,OK,-286.562,392.047,-1810.63,OK,-325.916,399.898,-1759.6,,1614998305,Port:2,0,1730983838,418783190,Enabled,0.914933,0.121893,-0.0698553,0.378365,-388.264,152.653,-1789.91,0.143019,3,OK,-388.205,152.705,-1789.89,OK,-428.484,122.517,-1800.06,OK,-433.107,196.011,-1779.12,,1614998305,Port:65535,0,1730983838,418783190,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998308,Port:1,0,1730983838,468783190,Enabled,0.404728,-0.691804,0.371253,-0.468801,-370.157,373.491,-1790.45,0.474119,4,OK,-370,373.364,-1790.05,OK,-335.213,370.895,-1826.67,OK,-286.547,391.999,-1810.63,OK,-325.904,399.856,-1759.64,,1614998308,Port:2,0,1730983838,468783190,Enabled,0.91489,0.122391,-0.0702132,0.378242,-388.248,152.603,-1789.94,0.15049,3,OK,-388.187,152.658,-1789.92,OK,-428.473,122.479,-1800.14,OK,-433.084,195.965,-1779.11,,1614998308,Port:65535,0,1730983838,468783190,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998311,Port:1,0,1730983838,518783190,Enabled,0.404725,-0.691705,0.371204,-0.468987,-370.185,373.463,-1790.48,0.457621,4,OK,-370.023,373.332,-1790.1,OK,-335.247,370.86,-1826.64,OK,-286.563,391.961,-1810.62,OK,-325.93,399.819,-1759.66,,1614998311,Port:2,0,1730983838,518783190,Enabled,0.914908,0.122317,-0.0699993,0.378261,-388.261,152.563,-1789.94,0.148279,3,OK,-388.2,152.617,-1789.92,OK,-428.488,122.436,-1800.11,OK,-433.097,195.923,-1779.1,,1614998311,Port:65535,0,1730983838,518783190,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998719,Port:1,0,1730983845,318745412,Enabled,0.308956,-0.737353,0.309559,-0.51481,-368.933,-120.086,-1830.19,0.494603,4,OK,-368.745,-120.097,-1829.75,OK,-334.059,-132.253,-1864.5,OK,-285.2,-108.108,-1854.41,OK,-324.472,-86.9753,-1807.22,,1614998719,Port:2,0,1730983845,318745412,Enabled,0.924552,0.00212584,-0.0210042,0.380472,-388.829,-333.227,-1772.94,0.159457,3,OK,-388.768,-333.155,-1772.93,OK,-429.313,-364.653,-1775.07,OK,-433.298,-288.182,-1773.7,,1614998719,Port:65535,0,1730983845,318745412,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998722,Port:1,0,1730983845,368745411,Enabled,0.309111,-0.73731,0.309727,-0.514678,-368.955,-120.1,-1830.16,0.476666,4,OK,-368.782,-120.113,-1829.74,OK,-334.074,-132.247,-1864.46,OK,-285.229,-108.115,-1854.41,OK,-324.485,-87.0009,-1807.17,,1614998722,Port:2,0,1730983845,368745411,Enabled,0.92453,0.00188183,-0.0206198,0.380547,-388.855,-333.237,-1772.95,0.15065,3,OK,-388.798,-333.169,-1772.94,OK,-429.331,-364.659,-1775.04,OK,-433.331,-288.206,-1773.72,,1614998722,Port:65535,0,1730983845,368745411,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998725,Port:1,0,1730983845,418745414,Missing,0.308956,-0.737353,0.309559,-0.51481,-368.933,-120.086,-1830.19,0.494603,4,OK,-368.753,-120.094,-1829.64,UnrecognizedEnumValue,-334.065,-132.258,-1864.47,OK,-285.231,-108.116,-1854.45,OK,-324.481,-86.9881,-1807.19,,1614998725,Port:2,0,1730983845,418745414,Enabled,0.924555,0.00212799,-0.0205737,0.380487,-388.848,-333.234,-1772.94,0.156468,3,OK,-388.794,-333.16,-1772.94,OK,-429.329,-364.659,-1775.03,OK,-433.316,-288.193,-1773.68,,1614998725,Port:65535,0,1730983845,418745414,Missing,,,,,,,,,6,OK,-285.231,-108.116,-1854.45,PossiblePhantom,-304.859,-97.0859,-1695.14,PossiblePhantom,-334.065,-132.258,-1864.47,PossiblePhantom,-324.481,-86.9881,-1807.19,PossiblePhantom,-357.989,-123.671,-2001.27,OK,-368.753,-120.094,-1829.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998728,Port:1,0,1730983845,468745414,Missing,0.309111,-0.73731,0.309727,-0.514678,-368.955,-120.1,-1830.16,0.476666,4,OK,-368.736,-120.095,-1829.72,UnrecognizedEnumValue,-334.044,-132.245,-1864.52,OK,-285.191,-108.098,-1854.42,OK,-324.457,-86.9808,-1807.19,,1614998728,Port:2,0,1730983845,468745414,Enabled,0.924553,0.0019138,-0.0208775,0.380476,-388.823,-333.223,-1772.92,0.15296,3,OK,-388.764,-333.154,-1772.91,OK,-429.303,-364.641,-1775.03,OK,-433.292,-288.184,-1773.7,,1614998728,Port:65535,0,1730983845,468745414,Missing,,,,,,,,,6,OK,-285.191,-108.098,-1854.42,PossiblePhantom,-304.837,-97.0744,-1695.2,PossiblePhantom,-334.044,-132.245,-1864.52,PossiblePhantom,-324.457,-86.9808,-1807.19,PossiblePhantom,-357.965,-123.661,-2001.27,OK,-368.736,-120.095,-1829.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998731,Port:1,0,1730983845,518745414,Enabled,0.308875,-0.737589,0.309558,-0.514522,-368.928,-120.09,-1830.17,0.491761,4,OK,-368.758,-120.089,-1829.71,OK,-334.05,-132.25,-1864.5,OK,-285.215,-108.097,-1854.46,OK,-324.47,-86.9759,-1807.23,,1614998731,Port:2,0,1730983845,518745414,Enabled,0.924546,0.00206251,-0.0206413,0.380506,-388.834,-333.225,-1772.94,0.155459,3,OK,-388.779,-333.155,-1772.93,OK,-429.312,-364.65,-1775.03,OK,-433.305,-288.184,-1773.69,,1614998731,Port:65535,0,1730983845,518745414,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998734,Port:1,0,1730983845,568745414,Missing,0.308956,-0.737353,0.309559,-0.51481,-368.933,-120.086,-1830.19,0.494603,4,OK,-368.772,-120.102,-1829.69,UnrecognizedEnumValue,-334.077,-132.256,-1864.5,OK,-285.237,-108.115,-1854.42,OK,-324.499,-86.998,-1807.25,,1614998734,Port:2,0,1730983845,568745414,Enabled,0.924577,0.0024182,-0.0209626,0.38041,-388.859,-333.246,-1772.94,0.158775,3,OK,-388.804,-333.174,-1772.94,OK,-429.343,-364.667,-1775.08,OK,-433.32,-288.194,-1773.66,,1614998734,Port:65535,0,1730983845,568745414,Missing,,,,,,,,,6,OK,-285.237,-108.115,-1854.42,PossiblePhantom,-304.878,-97.0931,-1695.22,PossiblePhantom,-334.077,-132.256,-1864.5,PossiblePhantom,-324.499,-86.998,-1807.25,PossiblePhantom,-358.001,-123.672,-2001.28,OK,-368.772,-120.102,-1829.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998737,Port:1,0,1730983845,618745414,Missing,0.309111,-0.73731,0.309727,-0.514678,-368.955,-120.1,-1830.16,0.476666,4,OK,-368.756,-120.101,-1829.69,UnrecognizedEnumValue,-334.059,-132.241,-1864.49,OK,-285.215,-108.102,-1854.44,OK,-324.477,-86.9824,-1807.16,,1614998737,Port:2,0,1730983845,618745414,Enabled,0.924569,0.00209557,-0.020232,0.380472,-388.844,-333.233,-1772.98,0.148787,3,OK,-388.794,-333.169,-1772.97,OK,-429.319,-364.648,-1775.03,OK,-433.312,-288.192,-1773.7,,1614998737,Port:65535,0,1730983845,618745414,Missing,,,,,,,,,6,OK,-285.215,-108.102,-1854.44,PossiblePhantom,-304.868,-97.0743,-1695.18,PossiblePhantom,-334.059,-132.241,-1864.49,PossiblePhantom,-324.477,-86.9824,-1807.16,PossiblePhantom,-357.967,-123.659,-2001.21,OK,-368.756,-120.101,-1829.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998740,Port:1,0,1730983845,668745414,Enabled,0.309083,-0.737461,0.309865,-0.514395,-368.918,-120.079,-1830.17,0.483509,4,OK,-368.753,-120.083,-1829.74,OK,-334.041,-132.233,-1864.51,OK,-285.205,-108.097,-1854.5,OK,-324.449,-86.9658,-1807.16,,1614998740,Port:2,0,1730983845,668745414,Enabled,0.924521,0.0017901,-0.0212909,0.380532,-388.831,-333.225,-1772.93,0.156195,3,OK,-388.765,-333.152,-1772.93,OK,-429.312,-364.65,-1775.09,OK,-433.306,-288.191,-1773.75,,1614998740,Port:65535,0,1730983845,668745414,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998743,Port:1,0,1730983845,718745414,Enabled,0.308974,-0.737464,0.309595,-0.514619,-368.923,-120.086,-1830.17,0.482139,4,OK,-368.75,-120.09,-1829.73,OK,-334.041,-132.236,-1864.48,OK,-285.205,-108.093,-1854.44,OK,-324.461,-86.9832,-1807.22,,1614998743,Port:2,0,1730983845,718745414,Enabled,0.924536,0.00197422,-0.0210994,0.380504,-388.831,-333.226,-1772.92,0.157568,3,OK,-388.77,-333.151,-1772.91,OK,-429.312,-364.652,-1775.06,OK,-433.301,-288.188,-1773.7,,1614998743,Port:65535,0,1730983845,718745414,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614998746,Port:1,0,1730983845,768745414,Enabled,0.309201,-0.737222,0.309757,-0.514732,-368.956,-120.095,-1830.18,0.482502,4,OK,-368.785,-120.11,-1829.76,OK,-334.077,-132.25,-1864.48,OK,-285.227,-108.101,-1854.4,OK,-324.477,-86.9945,-1807.16,,1614998746,Port:2,0,1730983845,768745414,Enabled,0.924566,0.00213942,-0.0202102,0.380479,-388.848,-333.237,-1772.96,0.149009,3,OK,-388.8,-333.171,-1772.96,OK,-429.323,-364.653,-1775.01,OK,-433.316,-288.197,-1773.68,,1614998746,Port:65535,0,1730983845,768745414,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615001554,Port:1,0,1730983892,568789531,Enabled,0.00759513,-0.775137,0.52393,-0.352989,-323.26,402.9,-1811.87,0.504914,4,OK,-323.147,402.906,-1811.34,OK,-323.905,375.289,-1854.12,OK,-274.15,371.371,-1877.56,OK,-265.056,408.439,-1825.65,,1615001554,Port:2,0,1730983892,568789531,Enabled,0.914617,0.123897,-0.0711696,0.378234,-387.995,160.481,-1789.18,0.147049,3,OK,-387.931,160.534,-1789.17,OK,-428.21,130.393,-1799.51,OK,-432.848,203.793,-1778.22,,1615001554,Port:65535,0,1730983892,568789531,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615001557,Port:1,0,1730983892,618789538,Enabled,0.00779666,-0.774937,0.524162,-0.35308,-323.191,402.8,-1811.91,0.527986,4,OK,-323.079,402.803,-1811.37,OK,-323.839,375.199,-1854.22,OK,-274.07,371.267,-1877.58,OK,-264.962,408.336,-1825.68,,1615001557,Port:2,0,1730983892,618789538,Enabled,0.914584,0.124241,-0.0713516,0.378165,-387.912,160.372,-1789.26,0.153454,3,OK,-387.844,160.433,-1789.24,OK,-428.135,130.287,-1799.62,OK,-432.758,203.681,-1778.27,,1615001557,Port:65535,0,1730983892,618789538,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615001560,Port:1,0,1730983892,668789538,Enabled,0.00784984,-0.775063,0.524107,-0.352885,-323.231,402.784,-1811.88,0.534646,4,OK,-323.112,402.792,-1811.32,OK,-323.893,375.186,-1854.2,OK,-274.12,371.279,-1877.58,OK,-265.009,408.34,-1825.66,,1615001560,Port:2,0,1730983892,668789538,Enabled,0.914599,0.12408,-0.0711959,0.37821,-387.948,160.376,-1789.22,0.150824,3,OK,-387.88,160.433,-1789.2,OK,-428.169,130.287,-1799.55,OK,-432.799,203.684,-1778.24,,1615001560,Port:65535,0,1730983892,668789538,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615001563,Port:1,0,1730983892,718789531,Enabled,0.00754187,-0.775088,0.523964,-0.35305,-323.287,402.869,-1811.84,0.539307,4,OK,-323.169,402.862,-1811.28,OK,-323.945,375.26,-1854.13,OK,-274.178,371.318,-1877.49,OK,-265.074,408.41,-1825.65,,1615001563,Port:2,0,1730983892,718789531,Enabled,0.914605,0.124221,-0.0708076,0.378224,-388.025,160.455,-1789.2,0.146842,3,OK,-387.962,160.509,-1789.18,OK,-428.245,130.364,-1799.5,OK,-432.872,203.757,-1778.19,,1615001563,Port:65535,0,1730983892,718789531,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615001566,Port:1,0,1730983892,768789531,Enabled,0.00774895,-0.774861,0.524205,-0.353186,-323.247,402.859,-1811.93,0.538372,4,OK,-323.128,402.86,-1811.37,OK,-323.9,375.245,-1854.24,OK,-274.125,371.311,-1877.56,OK,-265.008,408.385,-1825.68,,1615001566,Port:2,0,1730983892,768789531,Enabled,0.914616,0.123803,-0.0707617,0.378343,-387.962,160.433,-1789.21,0.141625,3,OK,-387.9,160.484,-1789.19,OK,-428.173,130.334,-1799.5,OK,-432.819,203.731,-1778.25,,1615001566,Port:65535,0,1730983892,768789531,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615001569,Port:1,0,1730983892,818789531,Enabled,0.00770361,-0.775034,0.523991,-0.353124,-323.192,402.791,-1811.93,0.506295,4,OK,-323.077,402.796,-1811.41,OK,-323.832,375.175,-1854.19,OK,-274.068,371.267,-1877.6,OK,-264.972,408.326,-1825.69,,1615001569,Port:2,0,1730983892,818789531,Enabled,0.914583,0.124043,-0.0717679,0.378153,-387.898,160.352,-1789.21,0.154137,3,OK,-387.826,160.419,-1789.19,OK,-428.123,130.273,-1799.6,OK,-432.746,203.662,-1778.26,,1615001569,Port:65535,0,1730983892,818789531,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615001572,Port:1,0,1730983892,868789538,Enabled,0.00783564,-0.77503,0.524129,-0.352924,-323.239,402.801,-1811.9,0.514944,4,OK,-323.126,402.81,-1811.35,OK,-323.888,375.206,-1854.19,OK,-274.129,371.284,-1877.61,OK,-265.021,408.352,-1825.66,,1615001572,Port:2,0,1730983892,868789538,Enabled,0.9146,0.123964,-0.0715309,0.378183,-387.974,160.385,-1789.21,0.154452,3,OK,-387.905,160.445,-1789.19,OK,-428.193,130.298,-1799.58,OK,-432.824,203.702,-1778.26,,1615001572,Port:65535,0,1730983892,868789538,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615001575,Port:1,0,1730983892,918789538,Enabled,0.00777786,-0.774818,0.524224,-0.353252,-323.283,402.855,-1811.92,0.550381,4,OK,-323.152,402.847,-1811.36,OK,-323.932,375.253,-1854.24,OK,-274.149,371.303,-1877.53,OK,-265.055,408.377,-1825.68,,1615001575,Port:2,0,1730983892,918789538,Enabled,0.914632,0.123702,-0.0716669,0.378166,-387.992,160.415,-1789.14,0.15095,3,OK,-387.919,160.474,-1789.12,OK,-428.213,130.335,-1799.51,OK,-432.843,203.737,-1778.23,,1615001575,Port:65535,0,1730983892,918789538,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615001578,Port:1,0,1730983892,968789531,Enabled,0.00790735,-0.77492,0.524246,-0.35299,-323.187,402.794,-1811.88,0.507982,4,OK,-323.072,402.806,-1811.35,OK,-323.835,375.196,-1854.17,OK,-274.076,371.275,-1877.59,OK,-264.956,408.336,-1825.61,,1615001578,Port:2,0,1730983892,968789531,Enabled,0.914596,0.124058,-0.0714845,0.378173,-387.917,160.382,-1789.23,0.148975,3,OK,-387.85,160.441,-1789.21,OK,-428.137,130.303,-1799.59,OK,-432.766,203.692,-1778.26,,1615001578,Port:65535,0,1730983892,968789531,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615001581,Port:1,0,1730983893,18789531,Enabled,0.007592,-0.775162,0.523901,-0.352978,-323.193,402.796,-1811.92,0.539425,4,OK,-323.08,402.791,-1811.36,OK,-323.844,375.191,-1854.21,OK,-274.086,371.265,-1877.58,OK,-264.983,408.347,-1825.74,,1615001581,Port:2,0,1730983893,18789531,Enabled,0.914585,0.124098,-0.0714794,0.378187,-387.914,160.368,-1789.22,0.151854,3,OK,-387.848,160.429,-1789.2,OK,-428.134,130.283,-1799.58,OK,-432.763,203.676,-1778.25,,1615001581,Port:65535,0,1730983893,18789531,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615003786,Port:1,0,1730983929,768776317,PartiallyOutOfVolume,0.677404,-0.0713655,-0.553398,-0.479356,-435.987,340.578,-1865.81,0.353183,4,OK,-435.96,340.591,-1865.98,OK,-442.844,381.282,-1837.83,OutOfVolume,-496.306,395.704,-1832.85,OK,-495.763,342.693,-1869.47,,1615003786,Port:2,0,1730983929,768776317,Enabled,0.914595,0.124056,-0.0714804,0.378175,-387.854,160.332,-1789.21,0.152159,3,OK,-387.786,160.394,-1789.19,OK,-428.077,130.248,-1799.57,OK,-432.702,203.642,-1778.24,,1615003786,Port:65535,0,1730983929,768776317,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1615003789,Port:1,0,1730983929,818776317,PartiallyOutOfVolume,0.677696,-0.071657,-0.553268,-0.479049,-435.986,340.576,-1865.79,0.38704,4,OK,-435.971,340.6,-1866,OK,-442.835,381.273,-1837.78,OutOfVolume,-496.303,395.698,-1832.85,OK,-495.744,342.675,-1869.35,,1615003789,Port:2,0,1730983929,818776317,Enabled,0.914576,0.124254,-0.0716833,0.378118,-387.848,160.32,-1789.16,0.154394,3,OK,-387.78,160.386,-1789.14,OK,-428.074,130.243,-1799.55,OK,-432.692,203.629,-1778.19,,1615003789,Port:65535,0,1730983929,818776317,Missing,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
