#Tools
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,28518,Port:10,0,0,0,Enabled,0.385264,-0.481259,-0.511661,0.598469,-131.256,-112.007,-104.898,0.0839857,0
,,28534,Port:10,0,0,0,Enabled,0.385689,-0.481156,-0.511995,0.597993,-131.272,-111.968,-104.946,0.08831,0
,,28550,Port:10,0,0,0,Enabled,0.385476,-0.481221,-0.511725,0.598308,-131.269,-111.995,-104.905,0.0879995,0
,,28574,Port:10,0,0,0,Enabled,0.385525,-0.481244,-0.511689,0.598289,-131.266,-111.986,-104.913,0.0876624,0
,,28590,Port:10,0,0,0,Enabled,0.385532,-0.481317,-0.511638,0.598269,-131.245,-111.966,-104.917,0.0874395,0
,,28606,Port:10,0,0,0,Enabled,0.386658,-0.481525,-0.510768,0.598119,-130.678,-111.781,-104.921,0.0857473,0
,,28622,Port:10,0,0,0,Enabled,0.388257,-0.482318,-0.509136,0.597835,-129.388,-111.412,-104.865,0.089451,0
,,28638,Port:10,0,0,0,Enabled,0.38971,-0.482848,-0.507789,0.597606,-128.22,-111.228,-104.957,0.0956974,0

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,30886,Port:10,0,0,0,Enabled,0.508713,-0.553695,-0.413731,0.513283,-116.154,85.369,-105.406,0.061556,0
,,30894,Port:10,0,0,0,Enabled,0.508694,-0.553706,-0.413682,0.51333,-116.161,85.3692,-105.409,0.0610703,0
,,30902,Port:10,0,0,0,Enabled,0.508693,-0.553707,-0.41375,0.513274,-116.158,85.3611,-105.418,0.0617039,0
,,30910,Port:10,0,0,0,Enabled,0.508633,-0.553763,-0.413721,0.513298,-116.156,85.3532,-105.431,0.061611,0
,,30926,Port:10,0,0,0,Enabled,0.508574,-0.553773,-0.413584,0.513455,-116.196,85.3487,-105.462,0.0599739,0
,,30942,Port:10,0,0,0,Enabled,0.507824,-0.554236,-0.413807,0.513518,-116.329,85.1892,-105.831,0.0600311,0
,,30958,Port:10,0,0,0,Enabled,0.507969,-0.553861,-0.414018,0.513609,-116.562,85.122,-105.894,0.0615036,0
,,30974,Port:10,0,0,0,Enabled,0.507394,-0.554339,-0.414148,0.513557,-116.568,85.0161,-106.197,0.0627962,0
,,30990,Port:10,0,0,0,Enabled,0.507049,-0.554433,-0.414073,0.513857,-116.767,84.9399,-106.448,0.0611557,0
,,31006,Port:10,0,0,0,Enabled,0.506612,-0.554829,-0.414094,0.513845,-116.731,84.8968,-106.662,0.0616611,0

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,31638,Port:10,0,0,0,Enabled,0.497474,-0.532952,-0.433726,0.529494,-128.107,46.2637,-104.634,0.0515288,0
,,31646,Port:10,0,0,0,Enabled,0.497406,-0.532994,-0.4337,0.529536,-128.119,46.2542,-104.638,0.0511824,0
,,31662,Port:10,0,0,0,Enabled,0.497459,-0.532917,-0.433791,0.529491,-128.144,46.2448,-104.633,0.051759,0
,,31678,Port:10,0,0,0,Enabled,0.497474,-0.532897,-0.433827,0.529466,-128.138,46.2424,-104.632,0.0518725,0
,,31694,Port:10,0,0,0,Enabled,0.497519,-0.532882,-0.433841,0.529428,-128.135,46.2528,-104.629,0.0519091,0
,,31710,Port:10,0,0,0,Enabled,0.497468,-0.532939,-0.433782,0.529467,-128.127,46.2497,-104.634,0.0513455,0
,,31726,Port:10,0,0,0,Enabled,0.497054,-0.532828,-0.434036,0.52976,-128.403,46.0414,-104.787,0.0518912,0
,,31742,Port:10,0,0,0,Enabled,0.496171,-0.533057,-0.434069,0.53033,-128.697,45.7746,-104.885,0.0478392,0
,,31758,Port:10,0,0,0,Enabled,0.496159,-0.532563,-0.434688,0.53033,-128.984,45.5784,-104.897,0.052017,0
,,31774,Port:10,0,0,0,Enabled,0.495783,-0.532535,-0.434716,0.530686,-129.189,45.3981,-104.976,0.0501964,0

