#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680192745,Port:1,0,1732070412,418754095,Enabled,0.894023,0.136018,-0.39588,0.159688,-151.313,31.0745,-1790.64,0.316937,4,OK,-151.294,30.9808,-1790.9,OK,-189.629,42.151,-1760.56,OK,-209.87,-1.79276,-1733.55,OK,-160.869,-24.03,-1769.33,,1680192745,Port:2,0,1732070412,418754095,Enabled,0.919421,-0.00731657,0.0568252,0.389078,-202.08,-267.546,-1754.27,0.121706,3,OK,-202.005,-267.534,-1754.27,OK,-241.662,-299.552,-1748.47,OK,-247.391,-223.354,-1752.33,,1680192745,Port:65535,0,1732070412,418754095,Missing,,,,,,,,,0,,,,,,,,
,,1680192748,Port:1,0,1732070412,468754095,Enabled,0.893982,0.136563,-0.39605,0.159032,-151.297,31.0872,-1790.61,0.309817,4,OK,-151.282,30.9704,-1790.85,OK,-189.62,42.1435,-1760.49,OK,-209.875,-1.80388,-1733.57,OK,-160.882,-24.0362,-1769.39,,1680192748,Port:2,0,1732070412,468754095,Enabled,0.919411,-0.00736018,0.0569631,0.389081,-202.076,-267.55,-1754.26,0.120329,3,OK,-201.998,-267.537,-1754.27,OK,-241.658,-299.554,-1748.45,OK,-247.387,-223.362,-1752.32,,1680192748,Port:65535,0,1732070412,468754095,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680193648,Port:1,0,1732070427,468754095,Enabled,0.0992916,-0.563199,0.627166,-0.528783,-256.039,-57.5568,-2010.75,0.385012,4,OK,-255.801,-57.8616,-2010.49,OK,-243.679,-85.4756,-2050.46,OK,-192.75,-106.179,-2047.5,OK,-200.422,-71.1157,-1993.71,,1680193648,Port:2,0,1732070427,468754095,Enabled,0.91941,-0.00722303,0.0564888,0.389156,-202.084,-267.551,-1754.27,0.122735,3,OK,-202.002,-267.536,-1754.28,OK,-241.669,-299.565,-1748.51,OK,-247.403,-223.369,-1752.34,,1680193648,Port:65535,0,1732070427,468754095,Missing,,,,,,,,,0,,,,,,,,
,,1680193651,Port:1,0,1732070427,518754095,Enabled,0.099261,-0.563243,0.627138,-0.528774,-256.039,-57.5652,-2010.8,0.389495,4,OK,-255.809,-57.8668,-2010.54,OK,-243.677,-85.4763,-2050.48,OK,-192.74,-106.175,-2047.53,OK,-200.422,-71.1438,-1993.81,,1680193651,Port:2,0,1732070427,518754095,Enabled,0.919424,-0.00724015,0.0567635,0.389083,-202.08,-267.551,-1754.27,0.126003,3,OK,-201.997,-267.541,-1754.28,OK,-241.666,-299.56,-1748.49,OK,-247.395,-223.356,-1752.33,,1680193651,Port:65535,0,1732070427,518754095,Missing,,,,,,,,,0,,,,,,,,
,,1680193654,Port:1,0,1732070427,568754095,Enabled,0.0992269,-0.563366,0.627247,-0.52852,-256.029,-57.5606,-2010.76,0.368545,4,OK,-255.799,-57.8585,-2010.51,OK,-243.661,-85.4623,-2050.43,OK,-192.752,-106.176,-2047.6,OK,-200.421,-71.1183,-1993.75,,1680193654,Port:2,0,1732070427,568754095,Enabled,0.919414,-0.00720768,0.0565489,0.389138,-202.078,-267.536,-1754.25,0.120628,3,OK,-202.001,-267.523,-1754.26,OK,-241.66,-299.548,-1748.49,OK,-247.393,-223.353,-1752.31,,1680193654,Port:65535,0,1732070427,568754095,Missing,,,,,,,,,0,,,,,,,,
,,1680193657,Port:1,0,1732070427,618754095,Enabled,0.0993073,-0.563076,0.627169,-0.528908,-256.039,-57.5402,-2010.78,0.383302,4,OK,-255.807,-57.8478,-2010.52,OK,-243.67,-85.4593,-2050.47,OK,-192.747,-106.175,-2047.5,OK,-200.423,-71.1121,-1993.73,,1680193657,Port:2,0,1732070427,618754095,Enabled,0.919422,-0.00724443,0.0566369,0.389106,-202.078,-267.541,-1754.26,0.123837,3,OK,-201.998,-267.527,-1754.26,OK,-241.664,-299.552,-1748.48,OK,-247.393,-223.352,-1752.32,,1680193657,Port:65535,0,1732070427,618754095,Missing,,,,,,,,,0,,,,,,,,
,,1680193660,Port:1,0,1732070427,668754095,Enabled,0.0993821,-0.563117,0.627225,-0.528783,-256.036,-57.5581,-2010.76,0.365161,4,OK,-255.805,-57.8558,-2010.52,OK,-243.661,-85.4783,-2050.44,OK,-192.748,-106.175,-2047.53,OK,-200.418,-71.1272,-1993.69,,1680193660,Port:2,0,1732070427,668754095,Enabled,0.919412,-0.00734117,0.0566957,0.389119,-202.077,-267.546,-1754.26,0.121072,3,OK,-202.003,-267.534,-1754.26,OK,-241.657,-299.556,-1748.47,OK,-247.391,-223.358,-1752.32,,1680193660,Port:65535,0,1732070427,668754095,Missing,,,,,,,,,0,,,,,,,,
,,1680193663,Port:1,0,1732070427,718754095,Enabled,0.0994506,-0.562956,0.627207,-0.528963,-256.034,-57.5523,-2010.76,0.352651,4,OK,-255.807,-57.8551,-2010.55,OK,-243.651,-85.4764,-2050.42,OK,-192.741,-106.176,-2047.5,OK,-200.412,-71.1325,-1993.66,,1680193663,Port:2,0,1732070427,718754095,Enabled,0.919423,-0.00706763,0.0567111,0.389095,-202.086,-267.557,-1754.3,0.122371,3,OK,-202.009,-267.541,-1754.31,OK,-241.67,-299.568,-1748.52,OK,-247.395,-223.368,-1752.33,,1680193663,Port:65535,0,1732070427,718754095,Missing,,,,,,,,,0,,,,,,,,
,,1680193666,Port:1,0,1732070427,768754095,Enabled,0.0992006,-0.5633,0.627173,-0.528684,-256.037,-57.556,-2010.79,0.379837,4,OK,-255.805,-57.8557,-2010.54,OK,-243.677,-85.4655,-2050.46,OK,-192.747,-106.17,-2047.57,OK,-200.427,-71.1312,-1993.8,,1680193666,Port:2,0,1732070427,768754095,Enabled,0.919398,-0.00699936,0.057181,0.389088,-202.086,-267.545,-1754.31,0.125651,3,OK,-202.009,-267.533,-1754.32,OK,-241.664,-299.558,-1748.49,OK,-247.396,-223.349,-1752.31,,1680193666,Port:65535,0,1732070427,768754095,Missing,,,,,,,,,0,,,,,,,,
,,1680193669,Port:1,0,1732070427,818754095,Enabled,0.0992046,-0.563265,0.627155,-0.528742,-256.029,-57.5477,-2010.75,0.401387,4,OK,-255.798,-57.8476,-2010.47,OK,-243.669,-85.4646,-2050.46,OK,-192.742,-106.165,-2047.48,OK,-200.414,-71.1216,-1993.77,,1680193669,Port:2,0,1732070427,818754095,Enabled,0.919424,-0.00702896,0.0567664,0.389085,-202.083,-267.542,-1754.28,0.125783,3,OK,-202.003,-267.527,-1754.29,OK,-241.669,-299.555,-1748.5,OK,-247.393,-223.348,-1752.31,,1680193669,Port:65535,0,1732070427,818754095,Missing,,,,,,,,,0,,,,,,,,
,,1680193672,Port:1,0,1732070427,868754095,Enabled,0.0991686,-0.563306,0.627068,-0.528809,-256.034,-57.5596,-2010.78,0.378727,4,OK,-255.811,-57.8643,-2010.54,OK,-243.661,-85.4726,-2050.43,OK,-192.741,-106.182,-2047.53,OK,-200.418,-71.1274,-1993.78,,1680193672,Port:2,0,1732070427,868754095,Enabled,0.91943,-0.00719221,0.0564497,0.389115,-202.081,-267.548,-1754.26,0.124762,3,OK,-202.001,-267.535,-1754.27,OK,-241.667,-299.562,-1748.51,OK,-247.396,-223.357,-1752.33,,1680193672,Port:65535,0,1732070427,868754095,Missing,,,,,,,,,0,,,,,,,,
,,1680193675,Port:1,0,1732070427,918754095,Enabled,0.0991935,-0.563273,0.627053,-0.528857,-256.037,-57.5584,-2010.78,0.346515,4,OK,-255.815,-57.868,-2010.59,OK,-243.671,-85.4756,-2050.39,OK,-192.748,-106.178,-2047.56,OK,-200.404,-71.1239,-1993.73,,1680193675,Port:2,0,1732070427,918754095,Enabled,0.919403,-0.0073457,0.0567222,0.389136,-202.082,-267.549,-1754.26,0.12327,3,OK,-202.005,-267.537,-1754.27,OK,-241.661,-299.562,-1748.48,OK,-247.399,-223.361,-1752.33,,1680193675,Port:65535,0,1732070427,918754095,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680200545,Port:1,0,1732070542,418754095,Enabled,0.863407,0.0722354,-0.335636,-0.369674,-126.175,10.6503,-1839.16,0.3064,4,OK,-126.231,10.4148,-1839.34,OK,-135.244,36.2707,-1797.16,OK,-182.119,21.5425,-1771.57,OK,-177.657,-15.9782,-1824.92,,1680200545,Port:2,0,1732070542,418754095,Enabled,0.919419,-0.00720408,0.0566858,0.389107,-202.055,-267.545,-1754.24,0.123839,3,OK,-201.98,-267.528,-1754.24,OK,-241.639,-299.561,-1748.46,OK,-247.365,-223.356,-1752.29,,1680200545,Port:65535,0,1732070542,418754095,Missing,,,,,,,,,0,,,,,,,,
,,1680200548,Port:1,0,1732070542,468754095,Enabled,0.863636,0.0718822,-0.335575,-0.369263,-126.189,10.65,-1839.14,0.302763,4,OK,-126.236,10.4263,-1839.36,OK,-135.245,36.279,-1797.15,OK,-182.134,21.5446,-1771.58,OK,-177.639,-15.9691,-1824.79,,1680200548,Port:2,0,1732070542,468754095,Enabled,0.919444,-0.00709367,0.0563302,0.3891,-202.055,-267.55,-1754.24,0.125537,3,OK,-201.976,-267.537,-1754.25,OK,-241.643,-299.566,-1748.5,OK,-247.368,-223.357,-1752.3,,1680200548,Port:65535,0,1732070542,468754095,Missing,,,,,,,,,0,,,,,,,,
,,1680200551,Port:1,0,1732070542,518754095,Enabled,0.863572,0.0720259,-0.335512,-0.369444,-126.182,10.6471,-1839.17,0.311093,4,OK,-126.229,10.41,-1839.41,OK,-135.237,36.2764,-1797.14,OK,-182.121,21.5377,-1771.59,OK,-177.64,-15.9779,-1824.85,,1680200551,Port:2,0,1732070542,518754095,Enabled,0.919431,-0.00718631,0.0562981,0.389134,-202.056,-267.55,-1754.23,0.122308,3,OK,-201.978,-267.537,-1754.24,OK,-241.642,-299.564,-1748.49,OK,-247.372,-223.364,-1752.3,,1680200551,Port:65535,0,1732070542,518754095,Missing,,,,,,,,,0,,,,,,,,
,,1680200554,Port:1,0,1732070542,568754095,Enabled,0.863453,0.0720321,-0.335864,-0.369398,-126.16,10.6421,-1839.12,0.285797,4,OK,-126.222,10.4221,-1839.3,OK,-135.241,36.2739,-1797.14,OK,-182.124,21.5393,-1771.61,OK,-177.639,-15.9699,-1824.82,,1680200554,Port:2,0,1732070542,568754095,Enabled,0.919412,-0.00728937,0.0566611,0.389125,-202.055,-267.551,-1754.25,0.123851,3,OK,-201.977,-267.535,-1754.26,OK,-241.638,-299.566,-1748.47,OK,-247.368,-223.363,-1752.31,,1680200554,Port:65535,0,1732070542,568754095,Missing,,,,,,,,,0,,,,,,,,
,,1680200557,Port:1,0,1732070542,618754095,Enabled,0.863751,0.0717463,-0.335353,-0.369223,-126.2,10.649,-1839.19,0.314892,4,OK,-126.228,10.4201,-1839.44,OK,-135.244,36.2784,-1797.18,OK,-182.123,21.5474,-1771.59,OK,-177.638,-15.9658,-1824.79,,1680200557,Port:2,0,1732070542,618754095,Enabled,0.919405,-0.00726879,0.056809,0.38912,-202.058,-267.555,-1754.27,0.12387,3,OK,-201.978,-267.543,-1754.28,OK,-241.64,-299.566,-1748.48,OK,-247.375,-223.367,-1752.33,,1680200557,Port:65535,0,1732070542,618754095,Missing,,,,,,,,,0,,,,,,,,
,,1680200560,Port:1,0,1732070542,668754095,Enabled,0.863494,0.0720402,-0.335671,-0.369476,-126.173,10.6492,-1839.13,0.299064,4,OK,-126.22,10.4217,-1839.33,OK,-135.242,36.2757,-1797.15,OK,-182.123,21.543,-1771.57,OK,-177.647,-15.9638,-1824.83,,1680200560,Port:2,0,1732070542,668754095,Enabled,0.919396,-0.00727303,0.0570349,0.389107,-202.059,-267.548,-1754.26,0.123358,3,OK,-201.979,-267.533,-1754.27,OK,-241.64,-299.558,-1748.44,OK,-247.372,-223.36,-1752.3,,1680200560,Port:65535,0,1732070542,668754095,Missing,,,,,,,,,0,,,,,,,,
,,1680200563,Port:1,0,1732070542,718754095,Enabled,0.863448,0.0721257,-0.335743,-0.369503,-126.167,10.6447,-1839.15,0.296442,4,OK,-126.226,10.414,-1839.36,OK,-135.241,36.2743,-1797.13,OK,-182.124,21.5384,-1771.61,OK,-177.644,-15.9788,-1824.86,,1680200563,Port:2,0,1732070542,718754095,Enabled,0.91942,-0.00718329,0.0564129,0.389145,-202.056,-267.549,-1754.25,0.125382,3,OK,-201.976,-267.533,-1754.26,OK,-241.642,-299.568,-1748.5,OK,-247.372,-223.363,-1752.31,,1680200563,Port:65535,0,1732070542,718754095,Missing,,,,,,,,,0,,,,,,,,
,,1680200566,Port:1,0,1732070542,768754095,Enabled,0.863556,0.0718339,-0.335811,-0.369244,-126.167,10.6358,-1839.14,0.285648,4,OK,-126.22,10.4211,-1839.32,OK,-135.24,36.2741,-1797.17,OK,-182.123,21.5414,-1771.62,OK,-177.636,-15.97,-1824.8,,1680200566,Port:2,0,1732070542,768754095,Enabled,0.919416,-0.00724524,0.0566367,0.389121,-202.059,-267.552,-1754.27,0.123313,3,OK,-201.979,-267.537,-1754.28,OK,-241.643,-299.564,-1748.49,OK,-247.374,-223.365,-1752.33,,1680200566,Port:65535,0,1732070542,768754095,Missing,,,,,,,,,0,,,,,,,,
,,1680200569,Port:1,0,1732070542,818754093,Enabled,0.863635,0.0719159,-0.335446,-0.369375,-126.188,10.6519,-1839.17,0.315815,4,OK,-126.232,10.4119,-1839.41,OK,-135.243,36.2828,-1797.15,OK,-182.118,21.5481,-1771.57,OK,-177.634,-15.9649,-1824.82,,1680200569,Port:2,0,1732070542,818754093,Enabled,0.919394,-0.00681209,0.0574562,0.38906,-202.062,-267.557,-1754.3,0.12126,3,OK,-201.982,-267.547,-1754.31,OK,-241.639,-299.56,-1748.46,OK,-247.369,-223.364,-1752.27,,1680200569,Port:65535,0,1732070542,818754093,Missing,,,,,,,,,0,,,,,,,,
,,1680200572,Port:1,0,1732070542,868754093,Enabled,0.863571,0.0720501,-0.335494,-0.369455,-126.18,10.6527,-1839.17,0.317559,4,OK,-126.223,10.4128,-1839.42,OK,-135.238,36.2774,-1797.13,OK,-182.122,21.5459,-1771.58,OK,-177.633,-15.9752,-1824.84,,1680200572,Port:2,0,1732070542,868754093,Enabled,0.919405,-0.00698069,0.0571264,0.38908,-202.057,-267.555,-1754.29,0.126199,3,OK,-201.979,-267.541,-1754.3,OK,-241.638,-299.569,-1748.47,OK,-247.365,-223.36,-1752.29,,1680200572,Port:65535,0,1732070542,868754093,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680201385,Port:1,0,1732070556,418754097,Enabled,0.44163,0.463594,-0.759456,0.115195,-269.682,22.8897,-1994.45,0.385978,4,OK,-269.588,22.9697,-1994.43,OK,-316.103,14.6831,-2011.49,OK,-318.825,-28.6595,-2045.82,OK,-257.115,-25.0314,-2028.62,,1680201385,Port:2,0,1732070556,418754097,Enabled,0.919423,-0.00719017,0.0567352,0.389089,-202.057,-267.553,-1754.25,0.123396,3,OK,-201.978,-267.537,-1754.26,OK,-241.643,-299.564,-1748.47,OK,-247.367,-223.363,-1752.3,,1680201385,Port:65535,0,1732070556,418754097,Missing,,,,,,,,,0,,,,,,,,
,,1680201388,Port:1,0,1732070556,468754097,Enabled,0.441523,0.463314,-0.759626,0.115609,-269.701,22.9099,-1994.45,0.370562,4,OK,-269.606,22.9703,-1994.49,OK,-316.109,14.6903,-2011.47,OK,-318.839,-28.6579,-2045.85,OK,-257.095,-25.0202,-2028.52,,1680201388,Port:2,0,1732070556,468754097,Enabled,0.91943,-0.00729027,0.0563208,0.389131,-202.061,-267.551,-1754.25,0.123336,3,OK,-201.981,-267.538,-1754.26,OK,-241.649,-299.564,-1748.51,OK,-247.379,-223.365,-1752.33,,1680201388,Port:65535,0,1732070556,468754097,Missing,,,,,,,,,0,,,,,,,,
,,1680201391,Port:1,0,1732070556,518754098,Enabled,0.44166,0.463786,-0.759333,0.115116,-269.688,22.8974,-1994.48,0.388128,4,OK,-269.603,22.9788,-1994.42,OK,-316.118,14.6936,-2011.54,OK,-318.828,-28.658,-2045.82,OK,-257.098,-25.025,-2028.69,,1680201391,Port:2,0,1732070556,518754098,Enabled,0.919412,-0.00721916,0.0564655,0.389155,-202.057,-267.544,-1754.23,0.122627,3,OK,-201.98,-267.53,-1754.24,OK,-241.639,-299.56,-1748.47,OK,-247.374,-223.36,-1752.3,,1680201391,Port:65535,0,1732070556,518754098,Missing,,,,,,,,,0,,,,,,,,
,,1680201394,Port:1,0,1732070556,568754098,Enabled,0.441627,0.463365,-0.759557,0.115463,-269.69,22.9004,-1994.48,0.375371,4,OK,-269.608,22.9676,-1994.48,OK,-316.103,14.6986,-2011.52,OK,-318.837,-28.6651,-2045.85,OK,-257.097,-25.0395,-2028.6,,1680201394,Port:2,0,1732070556,568754098,Enabled,0.91939,-0.00717577,0.0570348,0.389123,-202.062,-267.553,-1754.28,0.123724,3,OK,-201.982,-267.539,-1754.29,OK,-241.641,-299.565,-1748.47,OK,-247.376,-223.366,-1752.32,,1680201394,Port:65535,0,1732070556,568754098,Missing,,,,,,,,,0,,,,,,,,
,,1680201397,Port:1,0,1732070556,618754098,Enabled,0.441067,0.463117,-0.76,0.115685,-269.719,22.8869,-1994.45,0.36913,4,OK,-269.594,22.967,-1994.39,OK,-316.132,14.693,-2011.61,OK,-318.834,-28.6616,-2045.87,OK,-257.096,-25.046,-2028.57,,1680201397,Port:2,0,1732070556,618754098,Enabled,0.919402,-0.00716481,0.0566154,0.389158,-202.056,-267.549,-1754.24,0.121223,3,OK,-201.979,-267.536,-1754.25,OK,-241.636,-299.563,-1748.47,OK,-247.373,-223.367,-1752.29,,1680201397,Port:65535,0,1732070556,618754098,Missing,,,,,,,,,0,,,,,,,,
,,1680201400,Port:1,0,1732070556,668754097,Enabled,0.441689,0.463341,-0.759516,0.115591,-269.692,22.9107,-1994.49,0.378192,4,OK,-269.603,22.9724,-1994.48,OK,-316.113,14.6908,-2011.54,OK,-318.822,-28.6632,-2045.82,OK,-257.104,-25.0342,-2028.6,,1680201400,Port:2,0,1732070556,668754097,Enabled,0.91939,-0.00722945,0.0567996,0.389157,-202.058,-267.543,-1754.25,0.123272,3,OK,-201.982,-267.531,-1754.26,OK,-241.635,-299.559,-1748.46,OK,-247.376,-223.357,-1752.3,,1680201400,Port:65535,0,1732070556,668754097,Missing,,,,,,,,,0,,,,,,,,
,,1680201403,Port:1,0,1732070556,718754097,Enabled,0.441271,0.46355,-0.759696,0.115165,-269.699,22.8738,-1994.47,0.385649,4,OK,-269.593,22.9721,-1994.41,OK,-316.118,14.6867,-2011.57,OK,-318.83,-28.6542,-2045.89,OK,-257.108,-25.0467,-2028.67,,1680201403,Port:2,0,1732070556,718754097,Enabled,0.919404,-0.00695514,0.0572087,0.389071,-202.059,-267.552,-1754.27,0.124668,3,OK,-201.981,-267.539,-1754.28,OK,-241.637,-299.562,-1748.44,OK,-247.366,-223.356,-1752.27,,1680201403,Port:65535,0,1732070556,718754097,Missing,,,,,,,,,0,,,,,,,,
,,1680201406,Port:1,0,1732070556,768754098,Enabled,0.441776,0.463539,-0.759392,0.11528,-269.677,22.8982,-1994.46,0.387757,4,OK,-269.603,22.9732,-1994.44,OK,-316.105,14.6941,-2011.49,OK,-318.821,-28.6581,-2045.78,OK,-257.1,-25.0486,-2028.63,,1680201406,Port:2,0,1732070556,768754098,Enabled,0.919412,-0.0069867,0.0569971,0.389081,-202.059,-267.552,-1754.27,0.122476,3,OK,-201.976,-267.54,-1754.28,OK,-241.643,-299.558,-1748.47,OK,-247.37,-223.362,-1752.28,,1680201406,Port:65535,0,1732070556,768754098,Missing,,,,,,,,,0,,,,,,,,
,,1680201409,Port:1,0,1732070556,818754097,Enabled,0.441325,0.463326,-0.759762,0.115424,-269.701,22.8894,-1994.45,0.377646,4,OK,-269.598,22.9786,-1994.41,OK,-316.112,14.6968,-2011.54,OK,-318.835,-28.6573,-2045.86,OK,-257.104,-25.0468,-2028.6,,1680201409,Port:2,0,1732070556,818754097,Enabled,0.919403,-0.00745458,0.0564695,0.38917,-202.056,-267.545,-1754.23,0.12385,3,OK,-201.975,-267.529,-1754.24,OK,-241.641,-299.562,-1748.47,OK,-247.377,-223.364,-1752.32,,1680201409,Port:65535,0,1732070556,818754097,Missing,,,,,,,,,0,,,,,,,,
,,1680201412,Port:1,0,1732070556,868754097,Enabled,0.441495,0.463514,-0.759577,0.115238,-269.688,22.89,-1994.43,0.383107,4,OK,-269.602,22.9718,-1994.44,OK,-316.095,14.6967,-2011.45,OK,-318.832,-28.6557,-2045.86,OK,-257.104,-25.0344,-2028.58,,1680201412,Port:2,0,1732070556,868754097,Enabled,0.919406,-0.00713628,0.0568483,0.389114,-202.06,-267.549,-1754.26,0.124116,3,OK,-201.982,-267.535,-1754.27,OK,-241.642,-299.562,-1748.47,OK,-247.373,-223.359,-1752.29,,1680201412,Port:65535,0,1732070556,868754097,Missing,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,,,,,
,,1680205630,Port:1,0,1732070627,168754092,Enabled,0.712595,0.507062,-0.484838,0.00536615,-162.749,27.6735,-1803.31,0.292057,4,OK,-162.721,27.6213,-1803.49,OK,-205.056,11.7686,-1782.03,OK,-222.959,-36.4822,-1802.2,OK,-168.583,-23.2051,-1834.14,,1680205630,Port:2,0,1732070627,168754092,Enabled,0.91943,-0.00731242,0.0564014,0.38912,-202.036,-267.551,-1754.23,0.122237,3,OK,-201.957,-267.539,-1754.23,OK,-241.623,-299.562,-1748.47,OK,-247.353,-223.365,-1752.3,,1680205630,Port:65535,0,1732070627,168754092,Missing,,,,,,,,,0,,,,,,,,
,,1680205633,Port:1,0,1732070627,218754092,Enabled,0.71256,0.507372,-0.48457,0.00486382,-162.746,27.6755,-1803.32,0.286566,4,OK,-162.714,27.6266,-1803.5,OK,-205.055,11.7795,-1781.99,OK,-222.967,-36.4807,-1802.23,OK,-168.596,-23.1908,-1834.21,,1680205633,Port:2,0,1732070627,218754092,Enabled,0.919423,-0.00708451,0.0565887,0.389113,-202.04,-267.552,-1754.25,0.121795,3,OK,-201.964,-267.538,-1754.26,OK,-241.623,-299.565,-1748.49,OK,-247.351,-223.364,-1752.3,,1680205633,Port:65535,0,1732070627,218754092,Missing,,,,,,,,,0,,,,,,,,
,,1680205636,Port:1,0,1732070627,268754092,Enabled,0.71239,0.507283,-0.484909,0.00519184,-162.751,27.6731,-1803.34,0.296548,4,OK,-162.727,27.6295,-1803.52,OK,-205.059,11.7691,-1782.06,OK,-222.969,-36.4841,-1802.3,OK,-168.588,-23.1959,-1834.2,,1680205636,Port:2,0,1732070627,268754092,Enabled,0.919431,-0.00682632,0.056687,0.389085,-202.046,-267.559,-1754.26,0.125202,3,OK,-201.968,-267.543,-1754.27,OK,-241.632,-299.574,-1748.49,OK,-247.353,-223.365,-1752.27,,1680205636,Port:65535,0,1732070627,268754092,Missing,,,,,,,,,0,,,,,,,,
