#Tools
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,39306397,Port:1,0,1736344706,618885735,Enabled,0.404467,0.588292,-0.500892,0.489312,-123.26,98.7506,-1330.39,0.263016,4,OK,-123.148,98.8637,-1330.55,OK,-144.48,54.0487,-1338.58,OK,-108.149,13.9862,-1347.57,OK,-72.8655,67.0734,-1337.5,,39306397,Port:2,0,1736344706,618885735,Enabled,0.929516,0.0220382,0.0281132,0.367049,-92.8444,-82.2511,-1222.09,0.0377387,3,OK,-92.8539,-82.2082,-1222.09,OK,-134.12,-112.349,-1219.88,OK,-135.869,-36.1693,-1218.2,,39306397,Port:65535,0,1736344706,618885735,Missing,,,,,,,,,0
,,39306400,Port:1,0,1736344706,668885735,Enabled,0.404592,0.588624,-0.500754,0.488951,-123.252,98.7239,-1330.37,0.265885,4,OK,-123.139,98.8381,-1330.54,OK,-144.479,54.0198,-1338.55,OK,-108.149,13.9723,-1347.59,OK,-72.863,67.0501,-1337.54,,39306400,Port:2,0,1736344706,668885735,Enabled,0.929518,0.0219042,0.0279417,0.367064,-92.8406,-82.2535,-1222.08,0.0382528,3,OK,-92.8504,-82.2106,-1222.07,OK,-134.116,-112.351,-1219.87,OK,-135.868,-36.1742,-1218.21,,39306400,Port:65535,0,1736344706,668885735,Missing,,,,,,,,,0

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,39306604,Port:1,0,1736344710,68885736,Enabled,0.384898,0.584162,-0.507745,0.502796,-126.312,98.3026,-1359.51,0.257027,4,OK,-126.197,98.4211,-1359.67,OK,-146.329,53.3448,-1369.2,OK,-108.92,14.0406,-1377.05,OK,-75.071,67.6259,-1364.73,,39306604,Port:2,0,1736344710,68885736,Enabled,0.929515,0.0218321,0.0278187,0.367085,-92.8457,-82.2505,-1222.07,0.0408658,3,OK,-92.8535,-82.2044,-1222.07,OK,-134.124,-112.35,-1219.87,OK,-135.875,-36.1754,-1218.21,,39306604,Port:65535,0,1736344710,68885736,Missing,,,,,,,,,0
,,39306607,Port:1,0,1736344710,118885736,Enabled,0.384908,0.584178,-0.507754,0.50276,-126.307,98.3021,-1359.52,0.245871,4,OK,-126.19,98.4158,-1359.67,OK,-146.331,53.3527,-1369.24,OK,-108.915,14.0344,-1377.06,OK,-75.0675,67.6273,-1364.76,,39306607,Port:2,0,1736344710,118885736,Enabled,0.929512,0.021847,0.0278825,0.367087,-92.8421,-82.2561,-1222.08,0.0392703,3,OK,-92.8509,-82.211,-1222.08,OK,-134.119,-112.359,-1219.88,OK,-135.872,-36.1771,-1218.23,,39306607,Port:65535,0,1736344710,118885736,Missing,,,,,,,,,0
,,39306610,Port:1,0,1736344710,168885736,Enabled,0.385187,0.584504,-0.507416,0.502508,-126.286,98.2593,-1359.5,0.243717,4,OK,-126.176,98.3697,-1359.64,OK,-146.311,53.3099,-1369.19,OK,-108.888,13.9986,-1377.04,OK,-75.0427,67.5877,-1364.8,,39306610,Port:2,0,1736344710,168885736,Enabled,0.929514,0.0220017,0.0278699,0.367075,-92.8449,-82.2537,-1222.08,0.0396915,3,OK,-92.8569,-82.2091,-1222.08,OK,-134.12,-112.353,-1219.89,OK,-135.871,-36.1764,-1218.21,,39306610,Port:65535,0,1736344710,168885736,Missing,,,,,,,,,0
,,39306613,Port:1,0,1736344710,218885736,Enabled,0.385081,0.584301,-0.507507,0.502734,-126.278,98.2693,-1359.52,0.261464,4,OK,-126.161,98.3856,-1359.68,OK,-146.291,53.3033,-1369.18,OK,-108.881,14.0106,-1377.05,OK,-75.0359,67.5994,-1364.75,,39306613,Port:2,0,1736344710,218885736,Enabled,0.929515,0.0219519,0.0276026,0.367094,-92.8435,-82.2477,-1222.06,0.0396446,3,OK,-92.853,-82.2019,-1222.06,OK,-134.121,-112.353,-1219.89,OK,-135.874,-36.1687,-1218.2,,39306613,Port:65535,0,1736344710,218885736,Missing,,,,,,,,,0
,,39306616,Port:1,0,1736344710,268885736,Enabled,0.384937,0.584179,-0.50757,0.502922,-126.288,98.2321,-1359.52,0.248243,4,OK,-126.165,98.3391,-1359.66,OK,-146.305,53.2717,-1369.22,OK,-108.867,13.9711,-1377.02,OK,-75.041,67.5711,-1364.74,,39306616,Port:2,0,1736344710,268885736,Enabled,0.929512,0.0219541,0.0277663,0.367089,-92.8434,-82.2544,-1222.08,0.0379273,3,OK,-92.8493,-82.2112,-1222.07,OK,-134.121,-112.356,-1219.89,OK,-135.875,-36.1763,-1218.21,,39306616,Port:65535,0,1736344710,268885736,Missing,,,,,,,,,0
,,39306619,Port:1,0,1736344710,318885736,Enabled,0.384942,0.584317,-0.507583,0.502745,-126.257,98.2277,-1359.49,0.253045,4,OK,-126.137,98.3416,-1359.64,OK,-146.27,53.2603,-1369.18,OK,-108.853,13.9729,-1377.03,OK,-75.007,67.5694,-1364.73,,39306619,Port:2,0,1736344710,318885736,Enabled,0.929513,0.021994,0.0276749,0.367091,-92.8406,-82.2509,-1222.07,0.0392411,3,OK,-92.8502,-82.206,-1222.07,OK,-134.117,-112.354,-1219.89,OK,-135.87,-36.1731,-1218.2,,39306619,Port:65535,0,1736344710,318885736,Missing,,,,,,,,,0
