#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz,Marker7.Status,Tx,Ty,Tz,Marker8.Status,Tx,Ty,Tz,Marker9.Status,Tx,Ty,Tz,Marker10.Status,Tx,Ty,Tz,Marker11.Status,Tx,Ty,Tz,Marker12.Status,Tx,Ty,Tz,Marker13.Status,Tx,Ty,Tz
,,1701170413,Port:1,0,1732420040,218770200,Enabled,0.245755,0.890671,-0.355751,0.140539,-158.602,272.924,-1824.24,0.558287,4,OK,-158.761,272.9,-1823.85,OK,-175.964,232.912,-1848.65,OK,-151.507,225.957,-1898.28,OK,-124.328,278.639,-1873.78,,1701170413,Port:2,0,1732420040,218770200,Enabled,0.920031,0.174496,-0.0446507,0.347994,-153.806,24.7137,-1868.64,0.108241,3,OK,-153.806,24.7682,-1868.62,OK,-196.199,-2.73436,-1877.19,OK,-195.232,68.8476,-1850.28,,1701170413,Port:65535,0,1732420040,218770200,Missing,,,,,,,,,14,PossiblePhantom,-62.2796,-231.992,-2286.05,UnrecognizedEnumValue,-67.4779,-277.986,-2501.84,PossiblePhantom,-60.4276,-261.904,-2071.19,PossiblePhantom,-56.2323,-234.275,-1960.76,PossiblePhantom,-60.137,-273.319,-2116.87,PossiblePhantom,-62.0869,-294.896,-2203.14,PossiblePhantom,-63.1248,-262.764,-2197.39,PossiblePhantom,-58.5322,-233.484,-2073.35,PossiblePhantom,-62.88,-274.92,-2248.95,PossiblePhantom,-65.0788,-297.986,-2346.7,PossiblePhantom,-67.6009,-263.724,-2337.81,PossiblePhantom,-67.4494,-276.69,-2396.17,UnrecognizedEnumValue,-70.0152,-301.436,-2507.6,UnrecognizedEnumValue,-536.152,-26.6671,-2538.35
,,1701170416,Port:1,0,1732420040,268770200,Enabled,0.245718,0.89074,-0.355683,0.140334,-158.584,272.916,-1824.26,0.574464,4,OK,-158.757,272.893,-1823.84,OK,-175.954,232.911,-1848.69,OK,-151.508,225.966,-1898.31,OK,-124.319,278.643,-1873.84,,1701170416,Port:2,0,1732420040,268770200,Enabled,0.919965,0.174964,-0.0451682,0.347867,-153.806,24.7077,-1868.62,0.118374,3,OK,-153.801,24.7636,-1868.6,OK,-196.206,-2.72848,-1877.24,OK,-195.229,68.8434,-1850.23,,1701170416,Port:65535,0,1732420040,268770200,Missing,,,,,,,,,14,PossiblePhantom,-62.2646,-231.992,-2286,UnrecognizedEnumValue,-67.4743,-277.991,-2501.82,PossiblePhantom,-60.4282,-261.919,-2071.27,PossiblePhantom,-56.2334,-234.274,-1960.77,PossiblePhantom,-60.1492,-273.325,-2116.91,PossiblePhantom,-62.0866,-294.899,-2203.17,PossiblePhantom,-63.1125,-262.779,-2197.41,PossiblePhantom,-58.5213,-233.483,-2073.31,PossiblePhantom,-62.8798,-274.925,-2248.92,PossiblePhantom,-65.0644,-297.988,-2346.65,PossiblePhantom,-67.5893,-263.741,-2337.85,PossiblePhantom,-67.4507,-276.696,-2396.15,UnrecognizedEnumValue,-70.0012,-301.438,-2507.56,UnrecognizedEnumValue,-536.125,-26.6595,-2538.2
,,1701170419,Port:1,0,1732420040,318770200,Enabled,0.245904,0.890769,-0.355473,0.140361,-158.586,272.937,-1824.25,0.577193,4,OK,-158.756,272.908,-1823.85,OK,-175.954,232.915,-1848.65,OK,-151.503,225.969,-1898.29,OK,-124.333,278.656,-1873.84,,1701170419,Port:2,0,1732420040,318770200,Enabled,0.920034,0.174455,-0.0454608,0.347904,-153.8,24.7025,-1868.59,0.115657,3,OK,-153.795,24.7682,-1868.57,OK,-196.202,-2.73081,-1877.23,OK,-195.229,68.8437,-1850.27,,1701170419,Port:65535,0,1732420040,318770200,Missing,,,,,,,,,14,PossiblePhantom,-62.2656,-231.956,-2285.82,UnrecognizedEnumValue,-67.467,-278.015,-2501.92,PossiblePhantom,-60.434,-261.927,-2071.27,PossiblePhantom,-56.2343,-234.243,-1960.61,PossiblePhantom,-60.1422,-273.344,-2116.95,PossiblePhantom,-62.0829,-294.899,-2203.13,PossiblePhantom,-63.1193,-262.788,-2197.48,PossiblePhantom,-58.5224,-233.45,-2073.19,PossiblePhantom,-62.873,-274.947,-2249.05,PossiblePhantom,-65.0611,-297.989,-2346.69,PossiblePhantom,-67.6012,-263.751,-2337.97,PossiblePhantom,-67.4484,-276.72,-2396.34,UnrecognizedEnumValue,-70.0028,-301.441,-2507.66,UnrecognizedEnumValue,-536.122,-26.6679,-2538.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz,Marker7.Status,Tx,Ty,Tz,Marker8.Status,Tx,Ty,Tz,Marker9.Status,Tx,Ty,Tz,Marker10.Status,Tx,Ty,Tz,Marker11.Status,Tx,Ty,Tz,Marker12.Status,Tx,Ty,Tz,Marker13.Status,Tx,Ty,Tz
,,1701171091,Port:1,0,1732420051,518770199,Enabled,0.796849,0.467032,-0.262018,-0.27975,-95.216,399.359,-1888.15,0.213076,4,OK,-95.1852,399.31,-1888.36,OK,-117.342,386.493,-1845.2,OK,-155.043,346.631,-1850.68,OK,-131.507,357.303,-1910.12,,1701171091,Port:2,0,1732420051,518770199,Enabled,0.919987,0.174811,-0.0442168,0.348008,-153.808,24.7175,-1868.67,0.107209,3,OK,-153.804,24.7659,-1868.65,OK,-196.201,-2.73654,-1877.19,OK,-195.231,68.8408,-1850.25,,1701171091,Port:65535,0,1732420051,518770199,Missing,,,,,,,,,14,PossiblePhantom,-62.2799,-231.973,-2286.01,UnrecognizedEnumValue,-67.4838,-277.993,-2501.92,PossiblePhantom,-60.4352,-261.926,-2071.27,PossiblePhantom,-56.2389,-234.259,-1960.68,PossiblePhantom,-60.1486,-273.324,-2116.87,PossiblePhantom,-62.0738,-294.879,-2203.05,PossiblePhantom,-63.1262,-262.788,-2197.5,PossiblePhantom,-58.5327,-233.467,-2073.28,PossiblePhantom,-62.8854,-274.927,-2248.98,PossiblePhantom,-65.0573,-297.968,-2346.62,PossiblePhantom,-67.5974,-263.75,-2337.94,PossiblePhantom,-67.4501,-276.697,-2396.21,UnrecognizedEnumValue,-69.9866,-301.417,-2507.52,UnrecognizedEnumValue,-536.17,-26.6703,-2538.45
,,1701171094,Port:1,0,1732420051,568770195,Enabled,0.796796,0.467009,-0.262216,-0.279753,-95.1811,399.391,-1888.16,0.202506,4,OK,-95.1519,399.338,-1888.33,OK,-117.317,386.547,-1845.23,OK,-155.023,346.681,-1850.71,OK,-131.49,357.333,-1910.14,,1701171094,Port:2,0,1732420051,568770195,Enabled,0.919977,0.174829,-0.0446567,0.347969,-153.808,24.7163,-1868.64,0.111871,3,OK,-153.805,24.7637,-1868.62,OK,-196.199,-2.7314,-1877.2,OK,-195.236,68.849,-1850.24,,1701171094,Port:65535,0,1732420051,568770195,Missing,,,,,,,,,14,PossiblePhantom,-62.2754,-231.976,-2285.95,UnrecognizedEnumValue,-67.4899,-278.023,-2501.99,PossiblePhantom,-60.4282,-261.883,-2071.13,PossiblePhantom,-56.2355,-234.261,-1960.72,PossiblePhantom,-60.1541,-273.352,-2117.02,PossiblePhantom,-62.0832,-294.911,-2203.22,PossiblePhantom,-63.1188,-262.742,-2197.32,PossiblePhantom,-58.5292,-233.469,-2073.3,PossiblePhantom,-62.8914,-274.954,-2249.11,PossiblePhantom,-65.0677,-298.003,-2346.79,PossiblePhantom,-67.5926,-263.701,-2337.73,PossiblePhantom,-67.4602,-276.726,-2396.35,UnrecognizedEnumValue,-70.002,-301.455,-2507.71,UnrecognizedEnumValue,-536.164,-26.6622,-2538.38
,,1701171097,Port:1,0,1732420051,618770194,Enabled,0.79669,0.46714,-0.262429,-0.279636,-95.1912,399.358,-1888.13,0.225505,4,OK,-95.1764,399.304,-1888.3,OK,-117.332,386.512,-1845.22,OK,-155.052,346.646,-1850.77,OK,-131.495,357.297,-1910.07,,1701171097,Port:2,0,1732420051,618770194,Enabled,0.920009,0.174648,-0.0446136,0.347982,-153.816,24.7202,-1868.68,0.10996,3,OK,-153.809,24.773,-1868.66,OK,-196.213,-2.72835,-1877.24,OK,-195.244,68.852,-1850.3,,1701171097,Port:65535,0,1732420051,618770194,Missing,,,,,,,,,14,PossiblePhantom,-62.2572,-231.961,-2285.88,UnrecognizedEnumValue,-67.4548,-277.972,-2501.75,PossiblePhantom,-60.4329,-261.926,-2071.32,PossiblePhantom,-56.2362,-234.248,-1960.68,PossiblePhantom,-60.1424,-273.308,-2116.86,PossiblePhantom,-62.0846,-294.887,-2203.14,PossiblePhantom,-63.12,-262.788,-2197.58,PossiblePhantom,-58.5262,-233.455,-2073.31,PossiblePhantom,-62.875,-274.909,-2248.99,PossiblePhantom,-65.065,-297.977,-2346.75,PossiblePhantom,-67.6058,-263.75,-2337.93,PossiblePhantom,-67.4539,-276.677,-2396.1,UnrecognizedEnumValue,-70.0106,-301.424,-2507.55,UnrecognizedEnumValue,-536.114,-26.6504,-2538.21
,,1701171100,Port:1,0,1732420051,668770194,Enabled,0.796721,0.467131,-0.262233,-0.279747,-95.2012,399.339,-1888.13,0.196308,4,OK,-95.1738,399.281,-1888.29,OK,-117.342,386.488,-1845.23,OK,-155.048,346.615,-1850.69,OK,-131.504,357.289,-1910.14,,1701171100,Port:2,0,1732420051,668770194,Enabled,0.919945,0.174885,-0.0458643,0.347868,-153.804,24.706,-1868.58,0.125407,3,OK,-153.805,24.7689,-1868.56,OK,-196.2,-2.72633,-1877.27,OK,-195.235,68.8473,-1850.23,,1701171100,Port:65535,0,1732420051,668770194,Missing,,,,,,,,,14,PossiblePhantom,-62.2699,-231.961,-2285.89,UnrecognizedEnumValue,-67.4742,-278.009,-2501.94,PossiblePhantom,-60.4413,-261.924,-2071.3,PossiblePhantom,-56.2413,-234.247,-1960.67,PossiblePhantom,-60.1521,-273.339,-2116.97,PossiblePhantom,-62.0888,-294.884,-2203.11,PossiblePhantom,-63.1274,-262.784,-2197.43,PossiblePhantom,-58.5305,-233.455,-2073.19,PossiblePhantom,-62.8839,-274.94,-2248.98,PossiblePhantom,-65.0677,-297.971,-2346.58,PossiblePhantom,-67.602,-263.747,-2337.93,PossiblePhantom,-67.452,-276.713,-2396.29,UnrecognizedEnumValue,-70.0012,-301.421,-2507.55,UnrecognizedEnumValue,-536.177,-26.6535,-2538.36
,,1701171103,Port:1,0,1732420051,718770194,Enabled,0.796807,0.467015,-0.262342,-0.279593,-95.1852,399.366,-1888.15,0.228369,4,OK,-95.1594,399.313,-1888.33,OK,-117.326,386.524,-1845.24,OK,-155.034,346.648,-1850.75,OK,-131.483,357.304,-1910.07,,1701171103,Port:2,0,1732420051,718770194,Enabled,0.91997,0.17496,-0.0449255,0.347888,-153.812,24.7116,-1868.64,0.117449,3,OK,-153.808,24.7648,-1868.62,OK,-196.21,-2.72998,-1877.24,OK,-195.233,68.8472,-1850.23,,1701171103,Port:65535,0,1732420051,718770194,Missing,,,,,,,,,14,PossiblePhantom,-62.2677,-231.958,-2285.78,UnrecognizedEnumValue,-67.4815,-277.983,-2501.72,PossiblePhantom,-60.4198,-261.91,-2071.23,PossiblePhantom,-56.2266,-234.245,-1960.65,PossiblePhantom,-60.1447,-273.318,-2116.88,PossiblePhantom,-62.0789,-294.906,-2203.19,PossiblePhantom,-63.1155,-262.772,-2197.5,PossiblePhantom,-58.5247,-233.452,-2073.28,PossiblePhantom,-62.8868,-274.919,-2249.01,PossiblePhantom,-65.0688,-297.998,-2346.82,PossiblePhantom,-67.6052,-263.733,-2337.91,PossiblePhantom,-67.4716,-276.69,-2396.23,UnrecognizedEnumValue,-70.02,-301.449,-2507.72,UnrecognizedEnumValue,-536.154,-26.6557,-2538.29
,,1701171106,Port:1,0,1732420051,768770194,Enabled,0.796911,0.466921,-0.262226,-0.279562,-95.1956,399.377,-1888.18,0.234838,4,OK,-95.1654,399.33,-1888.37,OK,-117.331,386.528,-1845.26,OK,-155.024,346.66,-1850.76,OK,-131.491,357.306,-1910.08,,1701171106,Port:2,0,1732420051,768770194,Enabled,0.919961,0.174856,-0.0448796,0.347971,-153.809,24.7186,-1868.66,0.111657,3,OK,-153.807,24.7699,-1868.64,OK,-196.201,-2.72466,-1877.24,OK,-195.239,68.8461,-1850.26,,1701171106,Port:65535,0,1732420051,768770194,Missing,,,,,,,,,14,PossiblePhantom,-62.269,-231.968,-2285.72,UnrecognizedEnumValue,-67.4768,-278.002,-2501.69,PossiblePhantom,-60.4262,-261.936,-2071.37,PossiblePhantom,-56.2367,-234.253,-1960.71,PossiblePhantom,-60.1506,-273.335,-2116.98,PossiblePhantom,-62.0754,-294.893,-2203.18,PossiblePhantom,-63.1138,-262.798,-2197.58,PossiblePhantom,-58.5277,-233.461,-2073.3,PossiblePhantom,-62.8848,-274.938,-2249.07,PossiblePhantom,-65.0562,-297.984,-2346.74,PossiblePhantom,-67.5906,-263.761,-2337.97,PossiblePhantom,-67.4559,-276.708,-2396.24,UnrecognizedEnumValue,-69.9919,-301.431,-2507.56,UnrecognizedEnumValue,-536.146,-26.6492,-2538.27
,,1701171109,Port:1,0,1732420051,818770195,Enabled,0.796808,0.467044,-0.262274,-0.279605,-95.1911,399.349,-1888.14,0.217397,4,OK,-95.1625,399.291,-1888.3,OK,-117.336,386.502,-1845.24,OK,-155.029,346.624,-1850.71,OK,-131.486,357.292,-1910.09,,1701171109,Port:2,0,1732420051,818770195,Enabled,0.919951,0.174914,-0.0445669,0.348008,-153.808,24.7191,-1868.66,0.108057,3,OK,-153.805,24.7639,-1868.64,OK,-196.196,-2.72821,-1877.22,OK,-195.239,68.8424,-1850.25,,1701171109,Port:65535,0,1732420051,818770195,Missing,,,,,,,,,14,PossiblePhantom,-62.2568,-231.98,-2285.99,UnrecognizedEnumValue,-67.4804,-277.992,-2501.87,PossiblePhantom,-60.4248,-261.931,-2071.33,PossiblePhantom,-56.2267,-234.264,-1960.74,PossiblePhantom,-60.1541,-273.325,-2116.92,PossiblePhantom,-62.083,-294.891,-2203.15,PossiblePhantom,-63.108,-262.792,-2197.52,PossiblePhantom,-58.5131,-233.472,-2073.3,PossiblePhantom,-62.884,-274.926,-2248.98,PossiblePhantom,-65.0594,-297.979,-2346.67,PossiblePhantom,-67.5913,-263.755,-2337.95,PossiblePhantom,-67.4621,-276.697,-2396.2,UnrecognizedEnumValue,-70.0032,-301.429,-2507.57,UnrecognizedEnumValue,-536.153,-26.6564,-2538.34
,,1701171112,Port:1,0,1732420051,868770194,Enabled,0.79694,0.466894,-0.262168,-0.279579,-95.1977,399.355,-1888.12,0.254749,4,OK,-95.1656,399.315,-1888.35,OK,-117.326,386.497,-1845.18,OK,-155.03,346.635,-1850.7,OK,-131.486,357.287,-1909.99,,1701171112,Port:2,0,1732420051,868770194,Enabled,0.919995,0.174653,-0.0446354,0.348013,-153.81,24.7168,-1868.65,0.10435,3,OK,-153.804,24.7644,-1868.63,OK,-196.202,-2.72692,-1877.2,OK,-195.244,68.8436,-1850.27,,1701171112,Port:65535,0,1732420051,868770194,Missing,,,,,,,,,14,PossiblePhantom,-62.2767,-231.96,-2285.85,UnrecognizedEnumValue,-67.4744,-277.983,-2501.78,PossiblePhantom,-60.4182,-261.935,-2071.35,PossiblePhantom,-56.2339,-234.246,-1960.67,PossiblePhantom,-60.1384,-273.318,-2116.9,PossiblePhantom,-62.0748,-294.891,-2203.15,PossiblePhantom,-63.122,-262.799,-2197.62,PossiblePhantom,-58.5402,-233.453,-2073.29,PossiblePhantom,-62.8887,-274.92,-2249.03,PossiblePhantom,-65.0733,-297.982,-2346.76,PossiblePhantom,-67.5903,-263.762,-2338.09,PossiblePhantom,-67.4505,-276.69,-2396.27,UnrecognizedEnumValue,-70.0007,-301.432,-2507.7,UnrecognizedEnumValue,-536.147,-26.6598,-2538.29
,,1701171115,Port:1,0,1732420051,918770194,Enabled,0.796819,0.466953,-0.26232,-0.279682,-95.1862,399.365,-1888.15,0.23262,4,OK,-95.1587,399.313,-1888.34,OK,-117.329,386.524,-1845.23,OK,-155.029,346.664,-1850.75,OK,-131.497,357.306,-1910.06,,1701171115,Port:2,0,1732420051,918770194,Enabled,0.920043,0.174414,-0.0444605,0.348029,-153.808,24.7186,-1868.65,0.100111,3,OK,-153.809,24.7661,-1868.63,OK,-196.195,-2.72644,-1877.18,OK,-195.238,68.8498,-1850.29,,1701171115,Port:65535,0,1732420051,918770194,Missing,,,,,,,,,14,PossiblePhantom,-62.2749,-231.988,-2286.01,UnrecognizedEnumValue,-67.4774,-277.99,-2501.85,PossiblePhantom,-60.4502,-261.915,-2071.33,PossiblePhantom,-56.241,-234.27,-1960.82,PossiblePhantom,-60.1504,-273.324,-2116.98,PossiblePhantom,-62.0944,-294.888,-2203.2,PossiblePhantom,-63.1329,-262.774,-2197.37,PossiblePhantom,-58.5268,-233.48,-2073.28,PossiblePhantom,-62.8781,-274.924,-2248.9,PossiblePhantom,-65.0697,-297.975,-2346.58,PossiblePhantom,-67.6166,-263.736,-2337.81,PossiblePhantom,-67.4545,-276.694,-2396.13,UnrecognizedEnumValue,-70.0127,-301.424,-2507.49,UnrecognizedEnumValue,-536.172,-26.6747,-2538.36
,,1701171118,Port:1,0,1732420051,968770194,Enabled,0.796838,0.467004,-0.262118,-0.279733,-95.2035,399.365,-1888.17,0.220862,4,OK,-95.1695,399.322,-1888.37,OK,-117.333,386.503,-1845.23,OK,-155.044,346.642,-1850.71,OK,-131.499,357.309,-1910.11,,1701171118,Port:2,0,1732420051,968770194,Enabled,0.920015,0.17453,-0.0444077,0.348052,-153.812,24.7233,-1868.66,0.102338,3,OK,-153.816,24.7708,-1868.65,OK,-196.197,-2.72686,-1877.19,OK,-195.242,68.8501,-1850.29,,1701171118,Port:65535,0,1732420051,968770194,Missing,,,,,,,,,14,PossiblePhantom,-62.2575,-231.971,-2285.9,UnrecognizedEnumValue,-67.4727,-277.983,-2501.78,PossiblePhantom,-60.4349,-261.904,-2071.22,PossiblePhantom,-56.2322,-234.255,-1960.71,PossiblePhantom,-60.1531,-273.318,-2116.89,PossiblePhantom,-62.0857,-294.894,-2203.16,PossiblePhantom,-63.1219,-262.763,-2197.4,PossiblePhantom,-58.5221,-233.463,-2073.27,PossiblePhantom,-62.8862,-274.918,-2248.94,PossiblePhantom,-65.0658,-297.982,-2346.68,PossiblePhantom,-67.5991,-263.723,-2337.79,PossiblePhantom,-67.4577,-276.689,-2396.15,UnrecognizedEnumValue,-70.0031,-301.433,-2507.57,UnrecognizedEnumValue,-536.21,-26.6668,-2538.59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz,Marker7.Status,Tx,Ty,Tz,Marker8.Status,Tx,Ty,Tz,Marker9.Status,Tx,Ty,Tz,Marker10.Status,Tx,Ty,Tz,Marker11.Status,Tx,Ty,Tz,Marker12.Status,Tx,Ty,Tz,Marker13.Status,Tx,Ty,Tz
,,1701172840,Port:1,0,1732420080,668770196,Enabled,0.150126,0.824496,-0.247718,0.486111,-167.931,256.931,-1799.1,0.397381,4,OK,-167.959,257.045,-1799.33,OK,-154.203,212.837,-1818.34,OK,-103.819,214.362,-1841.71,OK,-113.782,273.803,-1818.85,,1701172840,Port:2,0,1732420080,668770196,Enabled,0.920014,0.17462,-0.0446414,0.347979,-153.815,24.7189,-1868.65,0.109518,3,OK,-153.813,24.7703,-1868.63,OK,-196.208,-2.72866,-1877.21,OK,-195.242,68.8534,-1850.27,,1701172840,Port:65535,0,1732420080,668770196,Missing,,,,,,,,,14,PossiblePhantom,-62.2834,-231.992,-2285.95,UnrecognizedEnumValue,-67.4747,-278.017,-2501.88,PossiblePhantom,-60.4422,-261.93,-2071.33,PossiblePhantom,-56.2515,-234.274,-1960.78,PossiblePhantom,-60.1513,-273.347,-2117.01,PossiblePhantom,-62.0882,-294.883,-2203.12,PossiblePhantom,-63.1398,-262.791,-2197.5,PossiblePhantom,-58.552,-233.483,-2073.33,PossiblePhantom,-62.8949,-274.949,-2249.06,PossiblePhantom,-65.0791,-297.971,-2346.61,PossiblePhantom,-67.6118,-263.754,-2337.94,PossiblePhantom,-67.4601,-276.722,-2396.3,UnrecognizedEnumValue,-70.0098,-301.42,-2507.52,UnrecognizedEnumValue,-536.184,-26.6747,-2538.41
,,1701172843,Port:1,0,1732420080,718770196,Enabled,0.150294,0.82463,-0.24752,0.485933,-167.916,256.94,-1799.09,0.387923,4,OK,-167.947,257.052,-1799.29,OK,-154.201,212.838,-1818.35,OK,-103.813,214.368,-1841.71,OK,-113.774,273.821,-1818.9,,1701172843,Port:2,0,1732420080,718770196,Enabled,0.91999,0.174766,-0.0447543,0.347954,-153.815,24.7219,-1868.63,0.106869,3,OK,-153.816,24.7724,-1868.61,OK,-196.206,-2.71694,-1877.2,OK,-195.24,68.8497,-1850.24,,1701172843,Port:65535,0,1732420080,718770196,Missing,,,,,,,,,14,PossiblePhantom,-62.2809,-231.974,-2285.9,UnrecognizedEnumValue,-67.4896,-277.98,-2501.75,PossiblePhantom,-60.4266,-261.927,-2071.3,PossiblePhantom,-56.243,-234.258,-1960.7,PossiblePhantom,-60.1573,-273.316,-2116.87,PossiblePhantom,-62.098,-294.895,-2203.15,PossiblePhantom,-63.1328,-262.789,-2197.54,PossiblePhantom,-58.5518,-233.466,-2073.31,PossiblePhantom,-62.9106,-274.916,-2248.97,PossiblePhantom,-65.0999,-297.985,-2346.73,PossiblePhantom,-67.6011,-263.751,-2337.94,PossiblePhantom,-67.4736,-276.686,-2396.16,UnrecognizedEnumValue,-70.0288,-301.435,-2507.6,UnrecognizedEnumValue,-536.166,-26.6529,-2538.35
,,1701172846,Port:1,0,1732420080,768770196,Enabled,0.150413,0.824791,-0.247349,0.485709,-167.908,256.942,-1799.08,0.388421,4,OK,-167.956,257.045,-1799.28,OK,-154.197,212.857,-1818.33,OK,-103.815,214.371,-1841.74,OK,-113.774,273.82,-1818.94,,1701172846,Port:2,0,1732420080,768770196,Enabled,0.920021,0.174517,-0.0450001,0.347965,-153.815,24.7139,-1868.6,0.108629,3,OK,-153.816,24.7688,-1868.58,OK,-196.206,-2.72508,-1877.19,OK,-195.244,68.8496,-1850.25,,1701172846,Port:65535,0,1732420080,768770196,Missing,,,,,,,,,14,PossiblePhantom,-62.2872,-231.966,-2285.79,UnrecognizedEnumValue,-67.5105,-278.009,-2501.8,PossiblePhantom,-60.4501,-261.919,-2071.28,PossiblePhantom,-56.2484,-234.252,-1960.69,PossiblePhantom,-60.1746,-273.341,-2116.98,PossiblePhantom,-62.1004,-294.901,-2203.19,PossiblePhantom,-63.1339,-262.781,-2197.5,PossiblePhantom,-58.535,-233.459,-2073.28,PossiblePhantom,-62.9049,-274.944,-2249.09,PossiblePhantom,-65.0771,-297.991,-2346.76,PossiblePhantom,-67.6211,-263.742,-2337.89,PossiblePhantom,-67.487,-276.715,-2396.28,UnrecognizedEnumValue,-70.0248,-301.441,-2507.62,UnrecognizedEnumValue,-536.117,-26.6555,-2538.21
